# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = timeseries_model
# start_datetime = 2023-01-12 14:23:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\timeseries\timeseries.data.R
# init = 2 (Default)
# random
#   seed = 2911287628 (Default)
# output
#   file = examples\timeseries\timeseriesMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,lambda
-19.5884,0.966164,0.215188,3,7,0,19.8986,-1.10649,0.833344,0.61853
-19.2359,0.966331,0.215188,2,7,0,19.9314,-1.20692,0.81093,0.613103
-18.3658,0.929233,0.215188,3,11,0,20.765,-1.40314,0.640307,0.556462
-17.5687,0.99664,0.215188,3,11,0,18.6229,-1.65769,0.705534,0.456085
-17.9316,0.989903,0.215188,4,15,0,19.4652,-1.28777,0.723062,0.560658
-17.8268,0.999949,0.215188,3,7,0,17.979,-1.31656,0.699581,0.551277
-19.6939,0.653828,0.215188,2,7,0,20.4285,-1.44202,0.70691,0.571552
-20.2529,0.983561,0.215188,3,15,0,22.6072,-1.34939,0.536804,0.574364
-20.1704,1,0.215188,3,7,0,20.7412,-1.19919,0.55673,0.576213
-17.7059,0.517373,0.215188,3,9,0,26.4916,-1.4253,0.720281,0.510741
-18.9364,0.524955,0.215188,3,11,0,21.8318,-1.69984,0.681035,0.481038
-17.7351,1,0.215188,2,7,0,19.5823,-1.67802,0.707312,0.458828
-18.3574,0.962006,0.215188,3,15,0,20.2026,-1.32755,0.750133,0.577571
-18.7285,0.971143,0.215188,2,3,0,18.7402,-1.23891,0.760986,0.555591
-17.7124,0.921277,0.215188,2,7,0,19.6249,-1.37496,0.727511,0.542451
-17.5449,0.999824,0.215188,4,15,0,17.7606,-1.43933,0.679103,0.519591
-17.899,0.984567,0.215188,4,15,0,19.3218,-1.49041,0.612206,0.500665
-18.8802,0.892138,0.215188,4,31,0,21.276,-1.20801,0.809086,0.59787
-18.6897,0.926602,0.215188,4,23,0,20.625,-1.42559,0.571928,0.512886
-18.6441,0.946927,0.215188,4,15,0,19.9964,-1.407,0.621102,0.557727
-17.7914,0.99886,0.215188,2,7,0,19.8875,-1.41685,0.652338,0.536315
-19.3651,0.991749,0.215188,4,15,0,19.8507,-1.00725,0.708213,0.652911
-20.5199,0.7488,0.215188,4,15,0,21.87,-1.41106,0.80947,0.580453
-18.6528,0.828715,0.215188,2,3,0,20.9977,-1.35098,0.815706,0.539361
-19.5844,0.979133,0.215188,2,7,0,19.8592,-1.39769,0.859194,0.54743
-19.4677,0.993018,0.215188,4,23,0,21.1151,-1.12437,0.819506,0.601488
-18.2982,0.999068,0.215188,4,15,0,19.9403,-1.26517,0.65259,0.560595
-18.2649,0.996042,0.215188,4,15,0,18.7152,-1.55864,0.789819,0.473553
-18.0792,0.932318,0.215188,3,15,0,19.6756,-1.66701,0.754424,0.434944
-18.8524,0.996883,0.215188,4,15,0,19.6257,-1.97754,0.682195,0.333697
-19.3844,0.923819,0.215188,4,15,0,20.4189,-1.62665,0.544394,0.430673
-19.3844,0.402895,0.215188,1,1,0,21.4519,-1.62665,0.544394,0.430673
-18.9857,1,0.215188,4,15,0,19.7414,-1.88778,0.760649,0.366656
-19.0462,0.831345,0.215188,3,11,0,21.0903,-1.71033,0.63601,0.391858
-18.563,0.972011,0.215188,3,15,0,21.0308,-1.64145,0.655128,0.418673
-17.8134,0.944199,0.215188,4,15,0,19.3421,-1.33585,0.685317,0.542968
-18.7808,0.707534,0.215188,4,19,0,20.369,-2.01534,0.64613,0.331694
-20.1544,0.87892,0.215188,4,23,0,22.5681,-1.12991,0.812437,0.650794
-18.3407,0.992993,0.215188,4,31,0,20.4455,-1.87982,0.59901,0.387956
-18.2016,0.970999,0.215188,3,15,0,19.187,-1.74477,0.745857,0.438858
-19.7547,0.761961,0.215188,3,11,0,20.6175,-1.62905,0.597026,0.508756
-19.745,0.99616,0.215188,4,15,0,20.7844,-1.34142,0.63199,0.501436
-17.9114,0.988005,0.215188,4,19,0,19.8941,-1.6248,0.61407,0.475078
-18.6122,0.895586,0.215188,3,11,0,25.2635,-1.63783,0.757132,0.427108
-18.1584,0.999964,0.215188,3,11,0,19.027,-1.67231,0.639051,0.419344
-18.8398,0.911222,0.215188,4,31,0,20.2857,-1.36873,0.82058,0.526255
-17.4712,0.996986,0.215188,4,15,0,19.2279,-1.62467,0.687564,0.458754
-17.683,0.987058,0.215188,3,13,0,18.1309,-1.75127,0.654355,0.425212
-19.648,0.867882,0.215188,4,15,0,20.7066,-1.48496,0.515709,0.497913
-19.2397,0.646565,0.215188,2,7,0,24.9533,-1.65845,0.62372,0.496048
-18.7946,0.999255,0.215188,3,11,0,20.2005,-1.54712,0.715714,0.443973
-17.9684,0.973984,0.215188,3,9,0,19.4375,-1.55593,0.627998,0.502387
-19.1958,0.742271,0.215188,3,11,0,20.2971,-1.87998,0.664711,0.421288
-17.9401,0.920744,0.215188,4,19,0,19.8469,-1.57245,0.627996,0.496669
-18.2829,0.999306,0.215188,4,15,0,18.8657,-1.82325,0.739998,0.403737
-18.3706,0.999731,0.215188,4,15,0,18.8272,-1.69117,0.565389,0.441425
-18.2936,0.938261,0.215188,3,7,0,18.7926,-1.67459,0.599883,0.467933
-20.9754,0.932326,0.215188,3,15,0,23.3149,-1.734,0.454823,0.415285
-20.1981,0.981982,0.215188,4,15,0,22.7656,-2.17941,0.686781,0.274894
-20.3214,0.909483,0.215188,4,15,0,21.7863,-1.92155,0.520848,0.336013
-17.9699,1,0.215188,3,7,0,20.6346,-1.80093,0.618538,0.412399
-17.9648,0.953587,0.215188,2,3,0,18.2278,-1.81126,0.626518,0.410851
-18.2889,0.996267,0.215188,4,15,0,18.6786,-1.90636,0.649802,0.362284
-18.5683,0.948641,0.215188,4,19,0,18.9144,-1.21853,0.735327,0.609315
-18.5331,0.993968,0.215188,4,15,0,19.7226,-1.468,0.809413,0.499843
-20.5966,0.552041,0.215188,2,3,0,22.3316,-1.52935,0.849753,0.533538
-21.0876,0.998016,0.215188,2,3,0,21.7491,-1.4876,0.891202,0.472156
-21.0876,0.679495,0.215188,1,1,0,22.1918,-1.4876,0.891202,0.472156
-17.9563,0.99853,0.215188,3,15,0,21.4335,-1.73837,0.662456,0.446885
-17.7385,0.984054,0.215188,4,23,0,18.2664,-1.66094,0.734404,0.453389
-18.7817,0.821965,0.215188,3,11,0,19.2256,-1.80071,0.638082,0.442196
-18.49,0.992371,0.215188,4,23,0,19.7182,-1.43986,0.57811,0.513906
-19.3639,0.868109,0.215188,4,15,0,19.8651,-1.33956,0.823566,0.521753
-18.2641,0.995535,0.215188,4,15,0,19.4182,-1.37411,0.628202,0.55667
-17.8881,0.954162,0.215188,3,11,0,19.3525,-1.58839,0.71654,0.494891
-20.4753,0.713072,0.215188,3,15,0,21.4045,-1.8821,0.730109,0.434423
-21.193,1,0.215188,4,15,0,22.1639,-2.18513,0.685762,0.327645
-20.3126,0.972804,0.215188,4,15,0,22.5401,-1.55479,0.733027,0.423085
-18.302,1,0.215188,1,1,0,19.7998,-1.5833,0.730222,0.443765
-18.5356,0.987147,0.215188,4,31,0,19.6001,-1.19367,0.772385,0.587952
-18.4225,1,0.215188,4,15,0,18.6688,-1.17571,0.744891,0.604572
-18.3022,0.929963,0.215188,2,3,0,18.7792,-1.25292,0.746067,0.592382
-18.6538,0.986782,0.215188,2,7,0,19.6505,-1.22323,0.77139,0.604771
-17.9111,0.982647,0.215188,4,15,0,19.1899,-1.55314,0.740578,0.465136
-17.8746,0.910057,0.215188,3,7,0,18.6176,-1.57134,0.732618,0.459116
-18.2414,0.821571,0.215188,4,19,0,19.4078,-1.41757,0.730967,0.553761
-19.1614,0.998771,0.215188,4,15,0,19.9101,-1.7254,0.817129,0.440634
-17.9823,0.996916,0.215188,4,15,0,20.5119,-1.34912,0.695698,0.565353
-18.1498,0.976485,0.215188,4,15,0,18.584,-1.45154,0.62773,0.493366
-18.3858,0.999089,0.215188,3,15,0,19.3238,-1.68026,0.565789,0.437717
-18.3391,0.899335,0.215188,4,23,0,19.7794,-1.45421,0.694465,0.547381
-19.0895,0.947303,0.215188,3,15,0,20.5967,-1.4109,0.759236,0.487077
-18.3119,0.98927,0.215188,3,11,0,19.5585,-1.41388,0.711494,0.557746
-17.9816,0.999308,0.215188,4,15,0,18.6561,-1.60006,0.762081,0.479915
-18.445,0.983243,0.215188,3,15,0,20.487,-1.93835,0.688731,0.371987
-18.427,0.907931,0.215188,2,3,0,19.0865,-1.92489,0.67756,0.382117
-18.5621,0.99979,0.215188,4,15,0,18.9931,-1.84088,0.566267,0.393923
-17.9863,0.903614,0.215188,4,15,0,19.3082,-1.4213,0.74332,0.505351
-18.108,0.944766,0.215188,2,7,0,18.732,-1.52699,0.782716,0.498536
-17.9462,0.999213,0.215188,3,15,0,18.8018,-1.29827,0.695161,0.572255
-18.1727,0.918108,0.215188,4,19,0,18.6102,-1.80961,0.675561,0.425744
-20.3095,0.99231,0.215188,3,15,0,21.8577,-1.79868,0.854873,0.40607
-17.8822,0.923815,0.215188,3,15,0,21.0356,-1.75578,0.655323,0.404567
-18.6417,0.719198,0.215188,2,3,0,19.8945,-1.74814,0.663873,0.386967
-17.927,0.998095,0.215188,4,19,0,18.6785,-1.38978,0.690184,0.55409
-17.7027,0.99995,0.215188,4,15,0,17.9719,-1.37241,0.725345,0.541713
-18.2441,0.993105,0.215188,3,15,0,18.9008,-1.23496,0.66772,0.586504
-17.8322,0.999394,0.215188,4,15,0,18.7068,-1.45094,0.76123,0.517577
-18.239,0.849779,0.215188,4,15,0,18.8455,-1.62213,0.729252,0.490933
-17.8257,1,0.215188,2,7,0,18.2992,-1.50645,0.70865,0.47658
-17.6293,0.935867,0.215188,3,9,0,18.2588,-1.55382,0.64151,0.491827
-18.5458,0.714287,0.215188,2,7,0,19.7984,-1.53446,0.612744,0.519792
-18.9416,0.887392,0.215188,1,3,0,19.207,-1.5527,0.620478,0.523388
-19.9269,0.996152,0.215188,3,11,0,21.5423,-1.40772,0.541427,0.498222
-20.6598,0.68131,0.215188,3,15,0,23.1225,-1.772,0.597894,0.474417
-20.3871,1,0.215188,3,15,0,23.0297,-1.78138,0.570581,0.360773
-19.6338,0.992691,0.215188,4,15,0,21.8733,-1.4593,0.5374,0.487472
-21.8932,0.996604,0.215188,3,7,0,22.4971,-1.57088,0.442411,0.454419
-21.9336,0.936796,0.215188,4,15,0,23.8628,-1.37385,0.471431,0.508834
-19.2621,1,0.215188,3,7,0,22.2633,-1.61499,0.558964,0.431515
-19.1705,0.957262,0.215188,4,15,0,20.0749,-1.76788,0.674889,0.373009
-20.2795,0.870519,0.215188,3,11,0,21.6422,-2.04775,0.626005,0.37297
-19.7554,0.99845,0.215188,2,7,0,20.8987,-1.80565,0.626493,0.355683
-19.4051,0.992168,0.215188,4,15,0,21.0097,-1.59664,0.53831,0.495463
-18.253,0.999862,0.215188,3,15,0,20.6054,-1.87542,0.689988,0.397587
-18.6121,0.916954,0.215188,4,15,0,19.355,-1.99239,0.632772,0.348551
-18.3736,0.894379,0.215188,3,15,0,21.4922,-1.53618,0.687858,0.453455
-17.8095,0.912307,0.215188,3,11,0,19.8992,-1.59066,0.712949,0.492145
-17.8345,0.992399,0.215188,4,15,0,18.8445,-1.6975,0.62447,0.426293
-17.8104,0.93791,0.215188,4,15,0,18.4076,-1.52777,0.647525,0.47263
-18.0334,0.998197,0.215188,3,11,0,19.4696,-1.74192,0.730268,0.439144
-18.7998,0.941662,0.215188,2,3,0,18.9058,-1.71572,0.740932,0.39936
-18.6663,0.593764,0.215188,2,3,0,22.8618,-1.75517,0.787866,0.419392
-18.9095,0.975044,0.215188,2,3,0,18.9975,-1.79527,0.79215,0.413209
-19.9656,0.717996,0.215188,3,15,0,22.6537,-1.38088,0.698024,0.48098
-20.1154,0.913678,0.215188,2,7,0,21.5326,-1.42953,0.696558,0.463124
-18.458,0.828862,0.215188,2,3,0,21.731,-1.59729,0.756924,0.498997
-17.8264,0.978229,0.215188,2,3,0,18.4302,-1.54225,0.757452,0.480559
-20.6648,0.715511,0.215188,4,23,0,22.3273,-0.889065,0.709408,0.710489
-21.0256,0.933439,0.215188,3,7,0,21.5849,-0.903801,0.756437,0.718558
-22.2726,0.707071,0.215188,1,1,0,22.3054,-0.949499,0.753353,0.727641
-21.6836,0.976991,0.215188,4,15,0,23.0913,-0.783515,0.684714,0.703779
-21.0755,0.917319,0.215188,2,3,0,22.4098,-0.834862,0.673495,0.710178
-19.7577,0.993189,0.215188,4,15,0,21.5463,-0.971061,0.686277,0.658271
-20.2281,0.865776,0.215188,1,1,0,20.2479,-0.943571,0.686577,0.652558
-18.2107,0.853957,0.215188,3,9,0,21.1484,-1.25427,0.746608,0.564456
-18.9773,0.823067,0.215188,4,23,0,20.8441,-1.94971,0.621534,0.387491
-19.1688,0.961066,0.215188,1,1,0,19.3585,-1.96538,0.620752,0.38542
-18.1321,0.989412,0.215188,4,15,0,19.4339,-1.61347,0.714622,0.493258
-18.7618,0.986317,0.215188,3,11,0,19.0419,-1.71229,0.59512,0.465799
-18.1052,0.87832,0.215188,3,15,0,20.7104,-1.52514,0.592739,0.497832
-18.5154,0.985205,0.215188,2,7,0,19.0107,-1.52687,0.570127,0.50279
-18.4393,0.809334,0.215188,2,3,0,19.6031,-1.58187,0.58976,0.496876
-17.8593,0.95509,0.215188,3,15,0,19.9697,-1.42127,0.630807,0.525965
-17.698,0.986321,0.215188,3,15,0,18.0587,-1.48893,0.641939,0.512255
-20.2742,0.677622,0.215188,4,19,0,20.86,-1.8048,0.673458,0.348514
-18.9189,0.785456,0.215188,2,3,0,22.9705,-1.88404,0.679025,0.348663
-19.0558,0.980751,0.215188,4,31,0,20.1126,-1.28003,0.690663,0.606273
-18.4232,1,0.215188,4,15,0,19.4002,-1.44229,0.643586,0.486484
-18.0728,1,0.215188,4,31,0,18.6473,-1.65392,0.629549,0.428294
-18.253,0.805998,0.215188,3,11,0,20.166,-1.76086,0.614721,0.396883
-18.4448,0.992203,0.215188,3,15,0,21.3459,-1.31787,0.616227,0.544332
-18.4534,0.98171,0.215188,4,15,0,18.8099,-1.45588,0.784087,0.491762
-18.6525,0.929969,0.215188,4,15,0,19.325,-1.45444,0.630949,0.479516
-17.7271,0.999236,0.215188,3,11,0,18.5988,-1.62422,0.735479,0.469798
-17.5062,0.999651,0.215188,2,7,0,18.0458,-1.58239,0.699367,0.466501
-17.7674,0.935145,0.215188,3,11,0,18.3732,-1.75992,0.633486,0.41934
-17.6924,0.983649,0.215188,4,23,0,18.1171,-1.46601,0.745319,0.507861
-18.3434,0.908191,0.215188,4,23,0,18.5281,-1.53564,0.751412,0.460724
-18.758,0.980102,0.215188,3,15,0,19.6446,-1.80997,0.733417,0.432904
-19.5778,0.99898,0.215188,4,15,0,20.5313,-0.975828,0.713808,0.662053
-18.7052,0.999335,0.215188,3,7,0,19.8815,-1.13858,0.74802,0.623878
-18.5099,0.865497,0.215188,3,11,0,20.1159,-1.57714,0.753925,0.507557
-18.0579,1,0.215188,2,7,0,18.4114,-1.50983,0.744467,0.474391
-18.3109,0.99668,0.215188,3,11,0,20.0157,-1.19634,0.722735,0.60196
-19.3781,0.897543,0.215188,4,23,0,19.6345,-2.05155,0.610675,0.351444
-18.8504,0.998124,0.215188,4,15,0,20.4944,-1.98114,0.67386,0.332182
-19.6709,0.847983,0.215188,2,7,0,21.0921,-2.1078,0.673306,0.332303
-18.9629,0.917035,0.215188,2,3,0,20.3808,-2.04243,0.66213,0.341889
-18.6634,0.9787,0.215188,2,3,0,19.1223,-2.00441,0.657076,0.344988
-19.1779,0.686212,0.215188,4,23,0,22.663,-1.72183,0.787204,0.461367
-17.9859,0.947463,0.215188,3,11,0,20.1069,-1.4142,0.619797,0.527532
-18.1517,0.798141,0.215188,3,15,0,20.0721,-1.35085,0.77383,0.556904
-18.4663,0.998475,0.215188,4,15,0,19.1292,-1.47661,0.577145,0.515932
-19.1565,0.941494,0.215188,4,15,0,19.9158,-1.5034,0.556934,0.52308
-18.2417,0.978462,0.215188,4,31,0,20.1486,-1.23783,0.663592,0.582555
-18.0135,0.947368,0.215188,4,15,0,18.6898,-1.41456,0.770374,0.536144
-18.1404,0.904971,0.215188,2,3,0,18.5576,-1.34575,0.749408,0.529063
-19.4175,0.986218,0.215188,4,15,0,21.282,-1.74846,0.823018,0.436179
-18.7001,0.958319,0.215188,3,7,0,19.6969,-1.681,0.804332,0.44631
-18.2326,0.997307,0.215188,3,7,0,18.932,-1.74657,0.760134,0.427587
-18.5921,0.912162,0.215188,4,19,0,19.799,-1.71412,0.756934,0.460265
-17.4629,0.775241,0.215188,2,7,0,20.3205,-1.58147,0.686236,0.469155
-18.7951,0.823708,0.215188,3,11,0,19.1283,-1.35844,0.655842,0.507584
-19.9094,0.979149,0.215188,4,15,0,20.5532,-1.81828,0.747223,0.356292
-19.5569,0.994289,0.215188,4,15,0,20.1779,-1.36782,0.578027,0.506599
-18.7759,0.90954,0.215188,2,3,0,19.8662,-1.45985,0.572262,0.530027
-18.9562,0.965599,0.215188,4,15,0,19.3669,-1.46806,0.826324,0.493802
-18.4992,1,0.215188,4,15,0,19.2268,-1.37048,0.809891,0.540606
-19.7367,0.963429,0.215188,4,15,0,20.2874,-1.31134,0.543317,0.567565
-19.5229,0.95833,0.215188,3,7,0,20.3881,-1.39169,0.536308,0.523183
-20.8812,0.984704,0.215188,2,3,0,21.0525,-1.39747,0.494201,0.552466
-21.7376,0.973527,0.215188,3,7,0,21.9556,-1.37041,0.468399,0.518346
-22.6982,0.697717,0.215188,2,3,0,23.4156,-1.5309,0.476855,0.542724
-20.4834,1,0.215188,2,3,0,22.3467,-1.45867,0.493053,0.52689
-20.3212,1,0.215188,2,3,0,20.4768,-1.45709,0.495969,0.523019
-22.3321,0.541452,0.215188,2,3,0,23.2089,-1.34172,0.509206,0.496357
-22.3321,0.626286,0.215188,1,3,0,24.7858,-1.34172,0.509206,0.496357
-18.5502,1,0.215188,4,15,0,22.3615,-1.24093,0.680881,0.556135
-18.2239,1,0.215188,2,3,0,18.5357,-1.25596,0.674922,0.56197
-17.555,0.993663,0.215188,4,15,0,18.6137,-1.60612,0.71612,0.462135
-18.6108,0.980684,0.215188,3,15,0,18.8716,-1.47039,0.568431,0.51658
-18.1173,0.906934,0.215188,3,11,0,19.8629,-1.76868,0.702277,0.396132
-18.7569,0.903435,0.215188,4,15,0,19.5137,-1.82775,0.611961,0.367884
-18.1071,0.98999,0.215188,2,3,0,18.8324,-1.84501,0.612275,0.392013
-17.5527,0.983602,0.215188,4,23,0,19.843,-1.49816,0.688119,0.489372
-17.5289,0.916709,0.215188,2,3,0,18.0094,-1.51305,0.701813,0.486511
-18.4765,0.957903,0.215188,3,11,0,18.7433,-1.55527,0.785803,0.462385
-17.7673,0.98546,0.215188,4,15,0,18.557,-1.54789,0.7347,0.470649
-18.575,0.903873,0.215188,3,15,0,19.1596,-1.77008,0.662659,0.382475
-18.4092,1,0.215188,3,11,0,19.0424,-1.90624,0.601462,0.379421
-18.6227,0.996402,0.215188,3,15,0,19.9565,-1.98901,0.649709,0.340845
-19.1482,0.751897,0.215188,2,3,0,20.8416,-2.0695,0.666894,0.314961
-18.5578,0.889578,0.215188,4,15,0,20.3377,-1.22528,0.665736,0.603652
-18.4673,0.986673,0.215188,3,15,0,19.8442,-1.56229,0.805157,0.476995
-18.9565,0.853972,0.215188,2,3,0,19.5645,-1.54979,0.821595,0.502678
-17.5926,0.992349,0.215188,3,15,0,19.1604,-1.60675,0.636365,0.468853
-18.8749,0.98371,0.215188,4,15,0,19.018,-2.01433,0.630516,0.327274
-19.2154,0.902974,0.215188,2,7,0,20.2469,-1.92383,0.627355,0.334067
-21.7614,0.998587,0.215188,4,15,0,22.1955,-0.871453,0.790894,0.734302
-22.0146,0.751053,0.215188,4,23,0,25.2054,-1.26986,0.814713,0.505638
-23.2212,0.953085,0.215188,4,15,0,24.4132,-1.13636,0.77944,0.689304
-21.3373,0.995022,0.215188,4,23,0,24.9582,-1.12125,0.539887,0.59234
-17.6349,0.872191,0.215188,3,15,0,22.3176,-1.59411,0.687884,0.486756
-18.6457,0.998135,0.215188,4,15,0,18.961,-1.88962,0.576038,0.388766
-18.9342,0.973559,0.215188,4,15,0,20.0063,-1.60506,0.551126,0.446642
-20.106,0.724999,0.215188,4,15,0,21.5423,-1.6904,0.626457,0.384177
-19.636,1,0.215188,1,1,0,20.4521,-1.71402,0.623671,0.383329
-17.7627,0.846974,0.215188,2,3,0,20.9667,-1.72576,0.641555,0.418658
-19.5789,0.617028,0.215188,4,15,0,22.0326,-1.27306,0.81333,0.604499
-20.3466,0.709182,0.215188,3,11,0,21.9452,-1.16005,0.758223,0.55614
-20.3466,0.344317,0.215188,1,1,0,22.9623,-1.16005,0.758223,0.55614
-18.3781,0.991386,0.215188,3,11,0,20.5763,-1.19181,0.752451,0.597541
-17.9002,0.999962,0.215188,4,15,0,18.6867,-1.44813,0.768227,0.515702
-18.3369,0.789154,0.215188,3,11,0,19.8084,-1.24547,0.750276,0.563404
-18.2645,0.997484,0.215188,4,15,0,18.7734,-1.46316,0.779731,0.529702
-18.812,0.870911,0.215188,4,15,0,19.3745,-1.59514,0.747651,0.508598
-21.8278,0.628066,0.215188,3,11,0,23.958,-1.40826,0.619024,0.456447
-18.1435,1,0.215188,2,3,0,20.8852,-1.46067,0.627041,0.490356
-17.5427,0.914048,0.215188,2,7,0,18.6936,-1.48526,0.65915,0.503425
-20.7741,0.815637,0.215188,4,15,0,21.8655,-2.27112,0.579274,0.268141
-17.8066,0.979813,0.215188,4,15,0,21.7848,-1.51089,0.759538,0.494224
-19.1269,0.968933,0.215188,4,15,0,19.8844,-1.2186,0.826491,0.59671
-19.7514,0.957517,0.215188,2,7,0,20.555,-1.17261,0.853136,0.591554
-18.8393,0.999786,0.215188,4,31,0,21.5346,-1.9657,0.578189,0.352309
-19.2845,0.821173,0.215188,2,3,0,19.7331,-1.88811,0.588968,0.345966
-19.8774,0.793618,0.215188,3,11,0,21.4913,-1.73434,0.627813,0.374029
-22.9974,1,0.215188,3,15,0,24.2593,-2.31158,0.742367,0.213111
-23.7913,0.998328,0.215188,4,15,0,26.5709,-2.50499,0.515875,0.175724
-20.8242,0.880469,0.215188,4,15,0,25.4978,-2.22949,0.703234,0.258004
-17.7512,0.719329,0.215188,4,19,0,23.8521,-1.72198,0.625085,0.432973
-18.1986,0.552667,0.215188,2,7,0,20.8753,-1.6339,0.675311,0.427356
-20.2227,1,0.215188,4,15,0,20.9521,-2.16555,0.709445,0.282101
-18.8727,0.884762,0.215188,4,31,0,21.4616,-1.19484,0.622246,0.597291
-18.1812,0.900918,0.215188,4,31,0,20.0297,-1.81971,0.731618,0.404264
-17.8014,0.998383,0.215188,4,23,0,18.9741,-1.48173,0.755571,0.49887
-19.9353,0.948242,0.215188,4,15,0,20.93,-1.06054,0.834648,0.623486
-21.0917,0.923472,0.215188,3,7,0,21.5095,-0.927793,0.849746,0.657946
-19.7547,0.861985,0.215188,4,15,0,22.8119,-1.50952,0.767238,0.547398
-20.4133,0.89241,0.215188,2,7,0,21.334,-1.41416,0.710097,0.465066
-18.8731,0.872984,0.215188,3,15,0,22.6346,-1.7534,0.540967,0.412023
-17.9518,0.989054,0.215188,3,7,0,19.4328,-1.80103,0.651125,0.39295
-18.9335,0.813537,0.215188,4,23,0,20.0097,-1.44542,0.768798,0.480227
-18.1441,1,0.215188,2,7,0,19.4758,-1.51226,0.691534,0.526529
-18.2855,0.824669,0.215188,3,11,0,19.8881,-1.42937,0.669685,0.491119
-18.5243,0.980007,0.215188,3,15,0,19.4777,-1.66713,0.586841,0.42298
-19.2306,0.982155,0.215188,4,15,0,20.071,-1.68092,0.790176,0.412547
-18.8647,1,0.215188,2,3,0,19.2119,-1.69526,0.795726,0.421158
-19.1576,0.985812,0.215188,4,15,0,20.2297,-1.97916,0.555277,0.351405
-18.1612,0.893341,0.215188,5,31,0,21.0499,-1.57315,0.755933,0.49962
-18.3908,0.986346,0.215188,4,15,0,19.8223,-1.67851,0.753156,0.420926
-17.6304,0.999795,0.215188,3,15,0,18.4313,-1.52795,0.662841,0.477215
-17.475,0.972761,0.215188,2,3,0,17.7842,-1.54633,0.663964,0.483249
-18.1175,0.966669,0.215188,4,15,0,18.2947,-1.81767,0.617146,0.414168
-19.9762,0.595454,0.215188,3,11,0,23.2642,-1.66332,0.654462,0.392282
-17.7025,1,0.215188,3,11,0,20.2617,-1.6852,0.673665,0.427605
-17.6264,0.995935,0.215188,4,15,0,17.8381,-1.67835,0.709617,0.439644
-19.0847,0.973089,0.215188,4,19,0,19.3313,-1.09985,0.727572,0.644637
-19.8503,0.813775,0.215188,4,15,0,20.6815,-0.998049,0.767481,0.633175
-21.4198,0.95615,0.215188,2,7,0,22.3515,-0.940841,0.710237,0.717944
-19.4335,0.999255,0.215188,4,15,0,24.1565,-1.13207,0.81038,0.594461
-19.2243,0.886738,0.215188,4,31,0,22.2063,-1.80595,0.782167,0.43055
-20.9008,0.998437,0.215188,3,7,0,21.2444,-1.91062,0.846097,0.389577
-21.2638,0.94131,0.215188,1,1,0,21.3524,-1.91685,0.852609,0.393053
-22.6352,0.719748,0.215188,3,7,0,24.0985,-1.7565,0.804618,0.351557
-22.9526,0.988662,0.215188,4,15,0,26.0872,-1.73278,0.941356,0.445973
-21.3378,1,0.215188,3,7,0,22.9989,-1.65446,0.896313,0.428138
-21.6045,0.937272,0.215188,2,3,0,21.8634,-1.72922,0.893529,0.45681
-18.2602,0.999818,0.215188,3,11,0,22.533,-1.59909,0.592846,0.48747
-18.7972,0.978021,0.215188,5,31,0,18.915,-1.28583,0.638009,0.592938
-17.6328,0.966808,0.215188,4,15,0,19.4779,-1.73264,0.67714,0.431893
-18.0923,0.611097,0.215188,2,7,0,20.3616,-1.86135,0.681129,0.39776
-17.5438,0.968281,0.215188,5,31,0,18.2964,-1.66732,0.669351,0.454927
-19.7069,0.982734,0.215188,4,15,0,20.079,-1.41783,0.866449,0.513544
-20.5959,0.876261,0.215188,2,3,0,20.7068,-1.40218,0.867734,0.494955
-20.0694,0.993719,0.215188,4,15,0,22.5745,-1.64929,0.517392,0.485244
-20.5494,0.895102,0.215188,3,15,0,21.9194,-1.63252,0.539843,0.50611
-18.228,0.874648,0.215188,3,15,0,21.6767,-1.60655,0.697458,0.498909
-17.7729,0.87746,0.215188,3,11,0,19.2737,-1.74561,0.675068,0.436874
-17.6884,0.951558,0.215188,3,11,0,19.5334,-1.63957,0.652494,0.441708
-17.9859,0.896709,0.215188,3,11,0,18.7988,-1.6029,0.691015,0.494805
-23.0901,0.973379,0.215188,4,23,0,23.4883,-2.42208,0.551955,0.184407
-20.7472,0.973769,0.215188,3,11,0,23.7996,-2.25268,0.628134,0.288402
