# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-01-12 08:39:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\bernoulli\bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 2890681867 (Default)
# output
#   file = examples\bernoulli\bernoulliMCMC10k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.55862,0.890621,1.04594,1,3,0,7.58024,0.11687
-7.08016,1,1.04594,1,1,0,7.46995,0.158375
-6.77935,0.971765,1.04594,1,3,0,7.14824,0.282123
-7.57195,0.775496,1.04594,1,3,0,7.97598,0.116015
-8.84233,0.841215,1.04594,1,3,0,8.84445,0.0639877
-8.21509,1,1.04594,1,1,0,8.85902,0.084208
-7.02086,1,1.04594,1,3,0,8.02969,0.166019
-6.9283,1,1.04594,1,1,0,7.02675,0.180379
-6.74806,0.963383,1.04594,2,3,0,7.1918,0.248865
-6.78934,0.988972,1.04594,1,3,0,6.79447,0.287027
-6.8269,0.98743,1.04594,1,1,0,6.83564,0.301691
-7.00384,0.978865,1.04594,2,3,0,7.0055,0.168404
-6.86893,0.910803,1.04594,2,3,0,8.05203,0.192132
-7.09241,0.813371,1.04594,2,3,0,8.38768,0.156907
-7.21333,0.975148,1.04594,1,1,0,7.26798,0.143986
-6.84398,1,1.04594,1,3,0,7.12627,0.198077
-7.28194,0.736273,1.04594,2,3,0,8.84004,0.137653
-8.57971,0.915426,1.04594,2,3,0,8.78485,0.520938
-6.91602,1,1.04594,1,1,0,7.94613,0.326654
-7.39679,0.835929,1.04594,1,1,0,7.42146,0.406604
-7.50687,0.671398,1.04594,1,3,0,8.81493,0.1203
-7.15441,1,1.04594,1,1,0,7.46471,0.14996
-7.46486,0.917649,1.04594,2,3,0,8.11189,0.123219
-7.20051,1,1.04594,1,1,0,7.4601,0.14524
-6.97388,1,1.04594,2,3,0,7.16719,0.172855
-6.75362,0.988121,1.04594,1,3,0,6.97858,0.26338
-7.47657,0.503105,1.04594,2,3,0,9.52302,0.416569
-6.9537,1,1.04594,1,1,0,7.31398,0.335243
-6.9537,0.247715,1.04594,1,1,0,9.12931,0.335243
-7.08623,0.9524,1.04594,1,1,0,7.1427,0.360817
-7.84285,0.745079,1.04594,1,1,0,7.91181,0.456782
-8.06662,0.913503,1.04594,1,1,0,8.46326,0.478127
-7.71192,1,1.04594,1,1,0,8.25692,0.443283
-6.86451,1,1.04594,1,1,0,7.40143,0.313301
-6.86451,0.57978,1.04594,1,3,0,8.1028,0.313301
-6.7741,1,1.04594,1,1,0,6.8358,0.279246
-6.96245,0.936925,1.04594,1,3,0,7.08214,0.174649
-6.81573,1,1.04594,1,1,0,6.92675,0.205986
-6.90334,0.977716,1.04594,1,1,0,6.9089,0.184993
-7.65847,0.888076,1.04594,1,3,0,7.67872,0.110712
-6.94672,1,1.04594,2,3,0,7.44265,0.333711
-9.1595,0.423525,1.04594,1,1,0,9.1644,0.56206
-7.73108,1,1.04594,2,3,0,8.85592,0.445311
-7.73108,0.795301,1.04594,1,3,0,8.57436,0.445311
-6.96579,1,1.04594,2,3,0,7.46964,0.337841
-7.94056,0.688226,1.04594,1,1,0,7.96563,0.466347
-7.94056,0.092807,1.04594,1,1,0,11.9124,0.466347
-6.86298,0.989652,1.04594,1,3,0,7.99888,0.193481
-7.04643,0.942101,1.04594,2,3,0,7.35782,0.162604
-6.89374,1,1.04594,1,1,0,7.02266,0.186882
-7.01806,0.970889,1.04594,1,1,0,7.03382,0.166405
-7.01806,0.815747,1.04594,1,3,0,8.30066,0.166405
-6.75354,1,1.04594,2,3,0,6.98734,0.26328
-6.7748,0.992615,1.04594,1,3,0,6.79151,0.221841
-6.7548,1,1.04594,2,3,0,6.7692,0.235641
-6.99671,0.924404,1.04594,2,3,0,7.19754,0.344204
-6.9258,1,1.04594,1,1,0,7.02321,0.32896
-6.9042,1,1.04594,1,1,0,6.9682,0.32378
-8.64996,0.512282,1.04594,1,1,0,8.65285,0.526276
-7.44399,1,1.04594,1,1,0,8.34303,0.412564
-7.08144,0.877901,1.04594,1,3,0,8.04213,0.158219
-7.65604,0.893651,1.04594,1,1,0,7.65763,0.110856
-8.96918,0.894329,1.04594,2,3,0,8.99347,0.54925
-7.89121,1,1.04594,1,1,0,8.88809,0.461566
-7.74907,1,1.04594,2,3,0,8.19976,0.447199
-7.74907,0.382156,1.04594,1,1,0,9.4138,0.447199
-7.32977,1,1.04594,1,1,0,7.76033,0.397782
-6.95592,1,1.04594,1,1,0,7.2314,0.335725
-7.27366,0.888122,1.04594,1,1,0,7.31824,0.390024
-6.82335,1,1.04594,2,3,0,7.11481,0.300474
-6.77274,1,1.04594,1,1,0,6.80951,0.278453
-7.13516,0.909353,1.04594,1,3,0,7.13594,0.369039
-8.86538,0.742015,1.04594,2,3,0,8.92033,0.541996
-6.87104,1,1.04594,1,1,0,8.1055,0.315129
-6.83967,0.935764,1.04594,2,3,0,7.17999,0.199192
-7.3859,0.90787,1.04594,1,3,0,7.40031,0.129074
-6.82804,0.936759,1.04594,1,3,0,7.58025,0.302076
-6.95123,0.790264,1.04594,2,3,0,7.77477,0.176467
-6.7791,0.870876,1.04594,2,3,0,7.81833,0.281992
-7.32735,0.90007,1.04594,2,3,0,7.37611,0.13377
-8.43636,0.915963,1.04594,2,3,0,8.52158,0.509693
-10.892,0.380198,1.04594,1,1,0,11.3588,0.657072
-7.42872,1,1.04594,2,3,0,9.60014,0.410658
-7.24454,1,1.04594,1,1,0,7.51872,0.385847
-7.27863,0.986935,1.04594,1,1,0,7.45469,0.390725
-7.27863,0.190273,1.04594,1,1,0,9.83833,0.390725
-7.27863,0.523398,1.04594,1,3,0,8.9377,0.390725
-6.93231,1,1.04594,2,3,0,7.18511,0.330464
-6.83804,0.977171,1.04594,1,3,0,7.08669,0.199618
-6.92428,0.970041,1.04594,1,3,0,7.08625,0.328607
-7.3695,0.847002,1.04594,1,1,0,7.39794,0.403065
-6.82828,0.982428,1.04594,1,3,0,7.4558,0.202281
-6.95193,0.969345,1.04594,1,1,0,6.95647,0.176351
-6.75366,0.992787,1.04594,2,3,0,6.99635,0.236887
-6.75366,0.865546,1.04594,1,3,0,7.1952,0.236887
-6.9886,0.866329,1.04594,2,3,0,7.52431,0.170625
-7.09375,0.976828,1.04594,1,1,0,7.13126,0.156748
-6.79785,1,1.04594,2,3,0,7.01847,0.290773
-6.74842,0.999781,1.04594,1,3,0,6.79086,0.246491
-6.82155,0.976103,1.04594,2,3,0,6.87972,0.299846
-7.07321,0.724216,1.04594,2,3,0,8.10751,0.159222
-7.03125,1,1.04594,1,1,0,7.12411,0.164608
-7.10124,0.984801,1.04594,1,1,0,7.15481,0.15587
-7.69004,0.964192,1.04594,2,3,0,7.69195,0.108879
-7.72597,0.998133,1.04594,2,3,0,7.908,0.106851
-6.77543,0.986272,1.04594,1,3,0,7.62469,0.22152
-6.99706,0.95545,1.04594,1,3,0,7.00175,0.169383
-8.06571,0.864956,1.04594,1,3,0,8.10308,0.0902959
-7.51614,1,1.04594,1,1,0,8.01894,0.119673
-7.1625,1,1.04594,1,1,0,7.47495,0.149106
-7.25086,0.982367,1.04594,1,1,0,7.32637,0.140447
-6.96638,1,1.04594,1,1,0,7.1982,0.174026
-6.74817,0.994029,1.04594,1,3,0,6.94628,0.252148
-6.75101,0.998712,1.04594,2,3,0,6.7547,0.259744
-7.59191,0.789453,1.04594,1,3,0,7.87776,0.114754
-6.90133,1,1.04594,1,3,0,7.45268,0.185383
-8.98015,0.749558,1.04594,2,3,0,9.30846,0.0604214
-7.76446,1,1.04594,1,1,0,8.82253,0.104747
-7.75282,1,1.04594,1,1,0,7.96252,0.105377
-7.01884,0.99071,1.04594,1,3,0,7.6079,0.166297
-6.87913,0.973325,1.04594,2,3,0,7.30285,0.189904
-6.75026,1,1.04594,1,3,0,6.8534,0.241695
-6.75876,0.994248,1.04594,2,3,0,6.78072,0.268608
-6.87465,0.97962,1.04594,2,3,0,6.89082,0.19087
-7.66448,0.873957,1.04594,2,3,0,8.09092,0.438173
-7.03371,1,1.04594,2,3,0,7.55794,0.164279
-6.99726,0.950844,1.04594,2,3,0,7.50172,0.344313
-6.85984,0.969507,1.04594,1,3,0,7.1895,0.19421
-6.77129,0.950981,1.04594,2,3,0,7.25985,0.223704
-6.75241,1,1.04594,1,1,0,6.76581,0.238407
-8.08394,0.706908,1.04594,1,3,0,8.1869,0.4797
-6.91751,1,1.04594,1,1,0,7.65008,0.327008
-6.98773,0.974938,1.04594,1,1,0,7.03703,0.342395
-6.79326,1,1.04594,2,3,0,6.97459,0.213714
-6.76796,0.894605,1.04594,2,3,0,7.3913,0.2755
-7.02166,0.936411,1.04594,1,3,0,7.0221,0.349076
-6.99698,0.922498,1.04594,2,3,0,7.45586,0.169394
-7.53663,0.867491,1.04594,1,3,0,8.01271,0.423735
-7.53663,0.62104,1.04594,1,1,0,8.45529,0.423735
-6.79459,0.874386,1.04594,2,3,0,8.16025,0.213205
-6.76201,1,1.04594,1,1,0,6.78599,0.229489
-7.49337,0.844625,1.04594,1,3,0,7.60735,0.121224
-7.49337,0.799746,1.04594,1,3,0,10.0844,0.121224
-7.27961,1,1.04594,1,1,0,7.5217,0.137858
-7.09885,0.875032,1.04594,2,3,0,9.62712,0.156149
-7.09885,0.945786,1.04594,1,1,0,7.34862,0.156149
-6.89758,0.972444,1.04594,2,3,0,7.40536,0.186119
-6.9596,0.985175,1.04594,1,1,0,6.98593,0.175106
-7.1906,0.950094,1.04594,1,1,0,7.20446,0.146226
-7.5004,0.942901,1.04594,1,1,0,7.53697,0.120741
-6.76296,0.870341,1.04594,2,3,0,8.68469,0.272012
-6.79929,0.995757,1.04594,2,3,0,6.80034,0.211465
-6.81927,0.99466,1.04594,1,1,0,6.82979,0.204904
-6.97077,0.954607,1.04594,1,3,0,7.11769,0.338893
-6.83811,1,1.04594,1,1,0,6.94081,0.305381
-6.78871,1,1.04594,1,1,0,6.82898,0.286733
-7.16298,0.877295,1.04594,1,1,0,7.16303,0.373502
-7.16298,0.514423,1.04594,1,1,0,8.23823,0.373502
-6.85802,0.538087,1.04594,2,3,0,9.54171,0.311438
-6.81119,0.97852,1.04594,2,3,0,6.99588,0.207418
-7.73522,0.848161,1.04594,2,3,0,8.03525,0.10634
-7.81627,0.987784,1.04594,1,1,0,7.99056,0.102018
-8.20506,0.947611,1.04594,1,1,0,8.30618,0.0845981
-8.67779,0.920306,1.04594,2,3,0,9.91609,0.0686056
-6.84224,0.9605,1.04594,2,3,0,9.23129,0.306684
-7.03674,0.933061,1.04594,1,1,0,7.05142,0.351924
-6.76626,0.994822,1.04594,1,3,0,7.0364,0.226647
-6.76992,0.998962,1.04594,1,1,0,6.77451,0.224467
-6.79865,0.948373,1.04594,2,3,0,7.09216,0.211699
-6.84996,0.981431,1.04594,1,3,0,6.94352,0.309054
-6.87048,0.992872,1.04594,1,1,0,6.90158,0.314973
-6.82094,0.9792,1.04594,2,3,0,7.01126,0.204406
-6.96439,0.952527,1.04594,2,3,0,7.19946,0.17434
-7.31691,0.966676,1.04594,2,3,0,7.3297,0.396034
-8.74663,0.782821,1.04594,2,3,0,8.86956,0.533446
-6.91693,1,1.04594,1,3,0,8.76431,0.18243
-6.74942,0.999511,1.04594,1,3,0,6.88797,0.243433
-7.23926,0.907067,1.04594,2,3,0,7.37404,0.141521
-6.91994,1,1.04594,2,3,0,7.16998,0.18188
-7.80622,0.888388,1.04594,2,3,0,8.22129,0.453089
-6.81278,1,1.04594,1,3,0,7.44375,0.296674
-6.75343,1,1.04594,1,3,0,6.79384,0.263152
-7.26858,0.861885,1.04594,1,3,0,7.44264,0.13884
-6.75445,0.970203,1.04594,1,3,0,7.28063,0.264352
-6.74802,0.968793,1.04594,2,3,0,6.89954,0.250154
-7.47414,0.564397,1.04594,2,3,0,9.14342,0.416273
-7.47414,0.564989,1.04594,1,3,0,8.95458,0.416273
-7.63873,0.936741,1.04594,1,1,0,7.89241,0.435347
-6.78348,1,1.04594,1,3,0,7.55492,0.217737
-7.25655,0.879529,1.04594,2,3,0,7.60583,0.387583
-6.76817,1,1.04594,1,3,0,7.09181,0.275632
-8.81706,0.582017,1.04594,1,3,0,8.84808,0.53855
-7.71419,1,1.04594,2,3,0,8.46298,0.107509
-9.61581,0.811688,1.04594,1,3,0,9.66764,0.0468216
-10.4824,0.982087,1.04594,2,3,0,10.6015,0.0336613
-6.85011,0.740221,1.04594,1,3,0,11.9967,0.3091
-6.8149,0.815627,1.04594,2,3,0,7.57837,0.297459
-6.92223,0.963384,1.04594,1,1,0,6.93362,0.328126
-6.76233,0.997579,1.04594,2,3,0,6.94887,0.22926
-7.56967,0.829524,1.04594,1,3,0,7.70441,0.11616
-7.11891,0.967191,1.04594,2,3,0,8.07889,0.153844
-7.7805,0.881335,1.04594,2,3,0,8.39255,0.10389
-7.56421,1,1.04594,1,1,0,7.8564,0.11651
-7.5927,0.87756,1.04594,1,3,0,8.83399,0.430195
-8.44267,0.709702,1.04594,1,1,0,8.69572,0.5102
-6.80966,1,1.04594,1,3,0,7.84221,0.295497
-6.83531,0.839163,1.04594,2,3,0,7.45274,0.304479
-7.75323,0.697887,1.04594,2,3,0,8.57696,0.105354
-6.75212,0.860602,1.04594,2,3,0,9.23258,0.238796
-6.77003,0.994803,1.04594,1,1,0,6.77003,0.224407
-7.04799,0.935813,1.04594,2,3,0,7.21897,0.162402
-6.95072,1,1.04594,1,1,0,7.05696,0.176551
-7.03652,0.980462,1.04594,1,1,0,7.06991,0.163905
-6.82657,0.965646,1.04594,2,3,0,7.18393,0.30158
-7.04038,0.598283,1.04594,2,3,0,8.80384,0.3526
-6.87265,1,1.04594,1,1,0,7.00571,0.315572
-6.75931,0.995607,1.04594,1,3,0,6.88265,0.231538
-6.98737,0.863078,1.04594,2,3,0,7.57469,0.170808
-6.98737,0.472924,1.04594,1,3,0,10.8648,0.170808
-6.75831,0.85311,1.04594,2,3,0,8.01391,0.268206
-6.74914,0.948921,1.04594,2,3,0,6.99404,0.244125
-6.74991,0.999769,1.04594,1,1,0,6.75013,0.24237
-7.71257,0.837792,1.04594,2,3,0,7.87991,0.1076
-8.52904,0.893851,1.04594,1,1,0,8.55007,0.0731616
-7.8518,1,1.04594,1,1,0,8.48926,0.10021
-7.82192,0.950609,1.04594,2,3,0,8.97752,0.101727
-7.43377,1,1.04594,1,1,0,7.8133,0.125464
-6.99574,1,1.04594,1,1,0,7.34423,0.169575
-6.76964,0.988063,1.04594,2,3,0,7.08569,0.22463
-6.93527,0.881331,1.04594,2,3,0,7.50603,0.179161
-6.80659,1,1.04594,2,3,0,6.8974,0.294313
-7.09019,0.904957,1.04594,1,1,0,7.09314,0.361501
-6.78958,1,1.04594,1,1,0,6.98593,0.287136
-6.75103,0.998484,1.04594,1,3,0,6.79175,0.240389
-6.76795,0.996301,1.04594,1,3,0,6.76796,0.225615
-6.85225,0.988714,1.04594,2,3,0,6.86659,0.30974
-7.30136,0.849081,1.04594,1,1,0,7.31007,0.393899
-7.16703,1,1.04594,1,1,0,7.3859,0.374139
-8.36501,0.419192,1.04594,1,3,0,10.1478,0.0786666
-6.99759,0.987994,1.04594,2,3,0,8.53001,0.169306
-7.52463,0.896232,1.04594,1,1,0,7.52483,0.119103
-8.26908,0.893493,1.04594,1,1,0,8.28536,0.0821516
-8.77408,0.944871,1.04594,1,1,0,8.89344,0.065853
-8.79736,0.997687,1.04594,1,1,0,9.11862,0.0652091
-9.6923,0.925372,1.04594,1,1,0,9.76603,0.0454458
-9.8632,0.988385,1.04594,1,1,0,10.2011,0.0425396
-6.88536,1,1.04594,2,3,0,9.01854,0.318981
-6.88536,0.612771,1.04594,1,3,0,8.74418,0.318981
-6.78595,1,1.04594,2,3,0,6.85544,0.285433
-6.78362,1,1.04594,2,3,0,6.79626,0.284297
-7.0045,0.926788,1.04594,1,1,0,7.0051,0.345747
-8.74283,0.507415,1.04594,1,1,0,8.76342,0.533168
-8.46477,1,1.04594,2,3,0,9.27391,0.511962
-7.05146,1,1.04594,1,1,0,7.95014,0.354636
-6.76519,1,1.04594,1,3,0,6.9558,0.273628
-7.3631,0.852788,1.04594,1,3,0,7.36985,0.402225
-6.95965,1,1.04594,1,1,0,7.25308,0.33653
-7.01047,0.915075,1.04594,2,3,0,7.40877,0.167464
-6.99124,1,1.04594,2,3,0,7.06306,0.170236
-6.92316,1,1.04594,1,1,0,7.00604,0.181296
-7.00466,0.96178,1.04594,1,3,0,7.29297,0.34578
-6.7591,1,1.04594,1,3,0,6.92508,0.268904
-6.7594,0.999902,1.04594,1,1,0,6.76283,0.269169
-6.80523,0.950475,1.04594,2,3,0,6.97072,0.293781
-6.85119,0.984424,1.04594,1,1,0,6.86421,0.309422
-6.74936,0.968942,1.04594,2,3,0,6.9865,0.256492
-6.83533,0.975962,1.04594,1,3,0,6.85854,0.200343
-6.75168,0.984051,1.04594,2,3,0,6.92607,0.260795
-7.16113,0.69559,1.04594,2,3,0,8.25364,0.373209
-7.04298,0.891774,1.04594,1,3,0,7.68639,0.163054
-7.599,0.894269,1.04594,1,1,0,7.59978,0.114311
-7.49759,0.888149,1.04594,1,3,0,8.7651,0.419107
-6.77457,1,1.04594,1,3,0,7.42108,0.221961
-6.7527,1,1.04594,1,1,0,6.76823,0.238039
-7.07478,0.916548,1.04594,1,3,0,7.12338,0.358814
-6.84718,1,1.04594,2,3,0,7.02768,0.19727
-6.75267,0.99457,1.04594,1,3,0,6.85275,0.262183
-6.90463,0.97069,1.04594,2,3,0,6.93674,0.184745
-7.74245,0.807334,1.04594,1,3,0,8.11047,0.446506
-6.93434,1,1.04594,1,1,0,7.45669,0.330929
-6.7715,1,1.04594,1,1,0,6.87943,0.277718
-6.75208,0.998393,1.04594,1,3,0,6.77781,0.238857
-6.74977,1,1.04594,1,1,0,6.75161,0.242649
-6.84671,0.973729,1.04594,1,3,0,6.86491,0.308067
-6.84878,0.999282,1.04594,1,1,0,6.88133,0.308698
-6.7588,1,1.04594,1,3,0,6.81925,0.268643
-6.7588,0.930972,1.04594,1,3,0,7.00994,0.268643
-6.7588,0.912763,1.04594,1,3,0,7.07808,0.268643
-7.4222,0.87875,1.04594,2,3,0,7.50488,0.126319
-6.74898,0.97729,1.04594,1,3,0,7.37553,0.244553
-6.85023,0.93432,1.04594,2,3,0,7.098,0.196512
-6.76767,0.989268,1.04594,2,3,0,6.93205,0.225782
-6.93612,0.955589,1.04594,2,3,0,7.07421,0.179013
-6.83539,1,1.04594,1,1,0,6.91859,0.200326
-9.29957,0.556243,1.04594,1,3,0,9.66306,0.571113
-7.80358,1,1.04594,2,3,0,8.88563,0.102676
-6.75143,0.957515,1.04594,1,3,0,7.76398,0.239778
-7.04323,0.931598,1.04594,1,3,0,7.07996,0.163022
-7.41767,0.963365,1.04594,2,3,0,7.42139,0.409266
-7.59009,0.934089,1.04594,1,1,0,7.82069,0.429899
-6.84096,1,1.04594,2,3,0,7.31719,0.306283
-6.76641,0.92189,1.04594,2,3,0,7.14099,0.274464
-6.84476,0.988551,1.04594,2,3,0,6.84541,0.307466
-7.67294,0.736769,1.04594,1,1,0,7.675,0.439094
-7.39762,1,1.04594,1,1,0,7.77806,0.406711
-6.90685,1,1.04594,2,3,0,7.23675,0.324432
-6.90685,0.802566,1.04594,1,1,0,7.29447,0.324432
-8.19594,0.612162,1.04594,1,1,0,8.20285,0.489634
-7.66884,1,1.04594,1,1,0,8.28682,0.438648
-7.1214,1,1.04594,1,1,0,7.54688,0.366777
-6.77796,0.983782,1.04594,2,3,0,7.24003,0.220274
-6.80357,0.981812,1.04594,2,3,0,6.90546,0.209956
-6.78138,0.951986,1.04594,2,3,0,7.14996,0.218678
-6.78424,0.999208,1.04594,1,1,0,6.79319,0.217405
-6.77152,1,1.04594,1,1,0,6.78521,0.223575
-7.71184,0.781784,1.04594,1,3,0,7.85168,0.443274
-6.8602,0.950407,1.04594,2,3,0,8.12518,0.194125
-7.43182,0.908084,1.04594,1,3,0,7.44357,0.125607
-6.78289,1,1.04594,1,3,0,7.32608,0.217999
-6.86316,0.978703,1.04594,1,1,0,6.86419,0.193439
-6.87331,0.768124,1.04594,2,3,0,8.60433,0.191162
-6.94025,0.983718,1.04594,1,1,0,6.96035,0.178306
-7.32565,0.918729,1.04594,1,1,0,7.327,0.133911
-6.90886,1,1.04594,2,3,0,7.23198,0.183936
-6.80653,1,1.04594,1,1,0,6.88526,0.20895
-6.98594,0.984425,1.04594,2,3,0,6.98602,0.171023
-7.43516,0.88517,1.04594,1,3,0,7.88236,0.411464
-6.85545,1,1.04594,2,3,0,7.22915,0.310688
-6.75661,0.996456,1.04594,1,3,0,6.86166,0.233862
-6.75198,0.997318,1.04594,2,3,0,6.77352,0.238989
-7.48339,0.823387,1.04594,1,3,0,7.55626,0.417396
-7.13495,1,1.04594,2,3,0,7.456,0.369005
-6.97997,1,1.04594,1,1,0,7.14149,0.340807
-7.16369,0.933914,1.04594,1,1,0,7.22547,0.373614
-6.90292,1,1.04594,2,3,0,7.09817,0.323462
-6.87075,1,1.04594,1,1,0,6.92849,0.315049
-6.75014,0.989385,1.04594,2,3,0,6.92811,0.241917
-6.74858,0.996698,1.04594,2,3,0,6.76757,0.245826
-6.90795,0.960427,1.04594,1,3,0,6.92976,0.184109
-6.91227,0.946178,1.04594,2,3,0,7.32228,0.325751
-6.82893,1,1.04594,1,1,0,6.90066,0.302377
-6.79175,0.964579,1.04594,2,3,0,7.01104,0.214302
-8.13556,0.747771,1.04594,1,3,0,8.38391,0.087373
-6.77507,1,1.04594,2,3,0,7.81839,0.279798
-6.77184,1,1.04594,1,1,0,6.78108,0.277918
-6.75564,1,1.04594,1,1,0,6.7674,0.265632
-6.75564,0.854572,1.04594,1,3,0,7.15998,0.265632
-6.74806,0.99958,1.04594,2,3,0,6.75786,0.248854
-6.77443,0.979524,1.04594,2,3,0,6.8508,0.222032
-6.75194,0.997907,1.04594,1,3,0,6.7811,0.261178
-6.79106,0.990425,1.04594,1,3,0,6.79117,0.287811
-7.77182,0.663028,1.04594,2,3,0,8.80816,0.104352
-6.76589,0.924735,1.04594,1,3,0,7.87829,0.274109
-6.75311,1,1.04594,1,1,0,6.76221,0.262753
-6.79168,0.982222,1.04594,2,3,0,6.84082,0.214329
-6.84971,0.994109,1.04594,2,3,0,6.85021,0.308979
-7.20322,0.879922,1.04594,1,1,0,7.21385,0.379719
-6.83507,0.976766,1.04594,1,3,0,7.32969,0.200411
-6.78913,1,1.04594,1,1,0,6.82731,0.215349
-7.34619,0.851184,1.04594,2,3,0,7.79633,0.399985
-6.8206,1,1.04594,1,1,0,7.15854,0.29951
-8.17815,0.468519,1.04594,2,3,0,9.79799,0.0856573
-6.87145,1,1.04594,1,3,0,8.02532,0.191572
-7.35712,0.946939,1.04594,2,3,0,7.48303,0.401436
-8.31414,0.682071,1.04594,1,1,0,8.47161,0.499698
-12.455,0.203029,1.04594,1,1,0,12.7662,0.720458
-8.67762,1,1.04594,2,3,0,12.0836,0.0686106
-6.8514,0.968844,1.04594,1,3,0,8.59184,0.196225
-7.02429,0.958707,1.04594,1,1,0,7.02843,0.16555
-7.17617,0.967794,1.04594,1,1,0,7.21203,0.147689
-7.61434,0.921009,1.04594,1,1,0,7.63242,0.113364
-7.10873,1,1.04594,2,3,0,7.52272,0.155004
-7.60462,0.908283,1.04594,1,1,0,7.6116,0.113963
-7.33751,1,1.04594,1,1,0,7.6229,0.132931
-7.47628,0.975163,1.04594,1,1,0,7.57085,0.122413
-7.3305,1,1.04594,2,3,0,7.54144,0.133508
-6.85106,1,1.04594,1,3,0,7.22363,0.196308
-7.50497,0.892059,1.04594,1,3,0,7.52799,0.120429
-8.47503,0.864806,1.04594,1,1,0,8.47679,0.0749149
-6.94307,1,1.04594,1,3,0,8.31043,0.177827
-6.98894,0.965293,1.04594,1,3,0,7.2981,0.342642
-6.76073,0.986176,1.04594,2,3,0,7.07466,0.230433
-6.78525,0.982176,1.04594,2,3,0,6.86459,0.285095
-6.78525,0.811035,1.04594,1,3,0,7.52973,0.285095
-7.08877,0.899319,1.04594,1,3,0,7.2823,0.157339
-7.16092,0.984888,1.04594,1,1,0,7.22581,0.149272
-6.83916,0.924513,1.04594,2,3,0,8.29779,0.199324
-7.30051,0.922631,1.04594,1,3,0,7.30763,0.136037
-6.97629,0.911066,1.04594,2,3,0,9.20466,0.172485
-6.79778,1,1.04594,1,3,0,6.93021,0.212016
-6.92588,0.96721,1.04594,1,1,0,6.92654,0.18081
-6.8616,1,1.04594,2,3,0,6.92789,0.1938
-6.7509,0.994871,1.04594,1,3,0,6.86156,0.25956
-7.29477,0.858086,1.04594,1,3,0,7.46352,0.136533
-7.80634,0.914657,1.04594,1,1,0,7.82827,0.102532
-8.29744,0.934959,1.04594,1,1,0,8.37543,0.0810993
-8.90501,0.935657,1.04594,1,1,0,9.00333,0.0623337
-9.53441,0.947432,1.04594,1,1,0,9.67207,0.0483401
-8.05177,0.8991,1.04594,1,3,0,9.36845,0.0908963
-9.39963,0.858559,1.04594,1,1,0,9.40023,0.0509854
-8.38106,1,1.04594,1,1,0,9.33041,0.0781037
-7.62714,1,1.04594,2,3,0,8.29465,0.112584
-7.56848,1,1.04594,1,1,0,7.77301,0.116236
-7.78257,0.966427,1.04594,1,1,0,7.89421,0.10378
-6.74803,0.946597,1.04594,1,3,0,7.78252,0.250548
-7.20948,0.884006,1.04594,1,3,0,7.24089,0.380663
-7.20948,0.725001,1.04594,1,3,0,8.16125,0.380663
-7.20948,0.874284,1.04594,1,1,0,7.55537,0.380663
-7.20948,0.716945,1.04594,1,1,0,7.82784,0.380663
-6.77522,1,1.04594,1,3,0,7.06006,0.279881
-6.7536,1,1.04594,1,1,0,6.76848,0.263355
-6.75578,0.992639,1.04594,2,3,0,6.78605,0.265784
-6.86011,0.967918,1.04594,1,3,0,6.90715,0.194146
-7.73287,0.857834,1.04594,1,3,0,7.78506,0.106469
-6.74914,0.944646,1.04594,1,3,0,7.74957,0.255949
-7.07883,0.848482,1.04594,2,3,0,7.56476,0.158536
-6.89683,1,1.04594,1,1,0,7.04589,0.186267
-6.89287,1,1.04594,2,3,0,6.93347,0.187058
-7.1838,0.934996,1.04594,1,1,0,7.18568,0.146912
-7.32986,0.971724,1.04594,1,1,0,7.39593,0.133561
-6.76907,1,1.04594,1,3,0,7.24006,0.224954
-6.86775,0.75463,1.04594,2,3,0,8.2643,0.192395
-8.15131,0.792953,1.04594,1,3,0,8.29121,0.0867329
-7.76084,1,1.04594,1,1,0,8.19032,0.104942
-7.03735,1,1.04594,2,3,0,7.53753,0.352037
-7.03735,0.258336,1.04594,1,3,0,10.5663,0.352037
-6.81391,1,1.04594,1,1,0,6.96468,0.297094
-7.31453,0.835708,1.04594,1,1,0,7.3157,0.39571
