# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = surveyunbias_model
# start_datetime = 2023-01-12 09:07:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\surveyunbias\surveyunbias.data.R
# init = 2 (Default)
# random
#   seed = 2892334200 (Default)
# output
#   file = examples\surveyunbias\surveyunbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias.1,bias.2
-6.02036,0.838209,0.950364,1,3,0,8.74857,0.75297,0.225939
-6.26123,0.689647,0.950364,1,3,0,8.18554,0.956668,0.64376
-5.63224,0.962869,0.950364,2,3,0,6.61888,0.851705,0.689192
-5.97667,0.860497,0.950364,2,7,0,6.83815,0.925442,0.313977
-6.55951,0.962213,0.950364,2,3,0,6.86616,0.46807,0.620236
-6.56145,1,0.950364,2,3,0,7.47911,0.926866,0.796905
-5.36627,1,0.950364,2,3,0,6.44272,0.744698,0.577995
-6.03585,0.846323,0.950364,1,3,0,6.04442,0.587964,0.672118
-7.1476,0.659277,0.950364,2,3,0,7.61688,0.980219,0.706003
-8.89885,0.952339,0.950364,2,3,0,9.19713,0.995171,0.216803
-6.66447,0.964655,0.950364,2,3,0,9.52476,0.949481,0.22843
-5.95014,1,0.950364,2,3,0,6.85544,0.852731,0.758997
-5.3886,1,0.950364,2,3,0,5.86622,0.718978,0.442111
-5.96135,0.69003,0.950364,2,3,0,6.9256,0.802663,0.230469
-8.44326,0.70142,0.950364,2,3,0,8.65347,0.304509,0.254579
-5.52538,1,0.950364,1,1,0,7.26158,0.685605,0.397496
-5.71936,0.93658,0.950364,2,3,0,5.80719,0.929603,0.487886
-5.35681,1,0.950364,2,3,0,5.64633,0.742054,0.433326
-5.54568,0.983383,0.950364,2,3,0,5.57128,0.749021,0.333606
-5.42604,1,0.950364,2,3,0,5.55232,0.858528,0.60354
-5.60476,0.963272,0.950364,2,3,0,5.78025,0.692936,0.648311
-5.72507,0.971329,0.950364,2,3,0,6.01928,0.899868,0.664524
-5.5318,0.969084,0.950364,2,3,0,6.20514,0.802835,0.326348
-6.35187,0.713671,0.950364,1,3,0,7.6942,0.901211,0.793991
-5.74328,0.88052,0.950364,1,3,0,7.9808,0.763047,0.275775
-6.90648,0.853344,0.950364,2,3,0,7.18597,0.774215,0.872695
-6.11952,0.967179,0.950364,2,3,0,7.38255,0.758018,0.210044
-5.67235,0.997645,0.950364,2,3,0,6.23633,0.786319,0.711653
-5.81057,0.975471,0.950364,1,1,0,5.85872,0.803164,0.742395
-5.89446,0.943455,0.950364,2,3,0,6.21248,0.916502,0.316253
-5.64148,1,0.950364,1,1,0,5.87366,0.898507,0.364294
-5.55917,1,0.950364,2,3,0,5.86533,0.866985,0.653639
-5.64911,0.981417,0.950364,1,1,0,5.70385,0.896634,0.642976
-7.59904,0.765221,0.950364,3,7,0,7.87438,0.584608,0.885216
-5.8152,1,0.950364,2,3,0,7.33221,0.894803,0.30069
-5.82121,0.954407,0.950364,2,3,0,6.53157,0.906736,0.317878
-5.97315,0.98643,0.950364,2,3,0,6.36734,0.94921,0.538673
-6.99948,0.830503,0.950364,1,3,0,7.06815,0.976769,0.705633
-6.00164,1,0.950364,2,3,0,9.50407,0.911206,0.278785
-6.83773,0.930027,0.950364,2,3,0,7.24139,0.677928,0.147244
-6.76542,1,0.950364,1,1,0,7.07472,0.703868,0.147787
-7.71289,0.265325,0.950364,3,7,0,11.5821,0.615597,0.900016
-7.25521,0.959314,0.950364,1,1,0,8.08087,0.561171,0.850125
-5.92359,1,0.950364,2,3,0,7.39942,0.580763,0.614656
-6.2679,0.994968,0.950364,2,3,0,6.57501,0.672473,0.78591
-5.40309,1,0.950364,2,3,0,6.11633,0.803701,0.624622
-6.2885,0.870937,0.950364,2,3,0,6.58527,0.86064,0.806809
-6.2792,0.893979,0.950364,2,3,0,7.26361,0.961931,0.600818
-5.6325,0.904251,0.950364,2,3,0,6.84482,0.866515,0.321387
-5.6325,0.803553,0.950364,1,3,0,7.14568,0.866515,0.321387
-6.3003,0.826229,0.950364,2,3,0,7.45752,0.939928,0.728316
-5.48173,0.948457,0.950364,2,3,0,6.36685,0.76206,0.649189
-5.60202,0.905753,0.950364,2,3,0,5.9694,0.872189,0.336824
-6.72411,0.822123,0.950364,2,3,0,7.24593,0.605781,0.815523
-5.4624,1,0.950364,2,3,0,6.61088,0.886344,0.563609
-6.67944,0.550106,0.950364,3,7,0,9.1806,0.445706,0.601644
-7.42749,0.971766,0.950364,3,7,0,7.95891,0.611058,0.118845
-6.70861,1,0.950364,1,1,0,7.36901,0.71567,0.150587
-5.63731,0.890101,0.950364,2,3,0,8.09592,0.902989,0.622405
-5.51023,0.992842,0.950364,2,7,0,5.79923,0.841575,0.343849
-6.05812,0.946687,0.950364,2,3,0,6.17103,0.866211,0.771638
-6.8479,0.945669,0.950364,2,3,0,7.13193,0.516887,0.773018
-5.92315,1,0.950364,2,3,0,7.2,0.912874,0.699164
-5.92315,0.90254,0.950364,1,1,0,6.45342,0.912874,0.699164
-6.90918,0.938459,0.950364,2,3,0,7.62908,0.40862,0.562421
-7.85868,0.931897,0.950364,2,3,0,9.02465,0.974201,0.152073
-7.89944,0.850306,0.950364,2,3,0,9.43276,0.820345,0.0728255
-5.6155,0.945628,0.950364,2,3,0,9.40383,0.800038,0.302065
-5.72841,0.875087,0.950364,2,7,0,6.6362,0.891785,0.678926
-5.99983,0.976711,0.950364,2,3,0,6.20235,0.762042,0.772451
-5.46094,0.83992,0.950364,2,3,0,6.58958,0.765356,0.357671
-6.92129,0.705664,0.950364,2,3,0,7.21436,0.97507,0.298092
-5.85416,0.964134,0.950364,2,3,0,7.38652,0.856089,0.260458
-6.01862,0.978853,0.950364,2,3,0,6.26023,0.814293,0.778167
-5.47527,0.860302,0.950364,2,3,0,6.61771,0.704303,0.39974
-5.82313,0.971066,0.950364,2,3,0,5.86567,0.673037,0.299971
-5.87016,0.704858,0.950364,1,3,0,7.02354,0.942771,0.511988
-5.69343,1,0.950364,1,1,0,5.90014,0.923398,0.563891
-7.55328,0.728748,0.950364,2,3,0,7.71805,0.6083,0.88874
-5.65841,1,0.950364,2,3,0,7.26533,0.921326,0.544095
-6.24689,0.91767,0.950364,2,3,0,6.2685,0.574892,0.28602
-5.78044,0.990181,0.950364,2,3,0,6.64637,0.887167,0.699583
-6.10302,0.799875,0.950364,1,3,0,7.69178,0.71773,0.222114
-6.28818,0.636558,0.950364,2,3,0,7.46026,0.955797,0.340095
-5.45209,0.940192,0.950364,2,3,0,6.37149,0.81828,0.356462
-5.52853,0.897404,0.950364,2,3,0,6.07927,0.871377,0.636264
-7.37256,0.722111,0.950364,2,3,0,7.75747,0.869296,0.897811
-6.15294,0.893234,0.950364,2,3,0,8.99208,0.933599,0.288697
-8.67304,0.791825,0.950364,3,7,0,8.86494,0.937306,0.936498
-5.9754,0.946537,0.950364,3,7,0,9.01878,0.931927,0.333978
-5.60068,1,0.950364,1,1,0,5.92104,0.893485,0.370839
-8.10269,0.73352,0.950364,2,3,0,8.42233,0.986275,0.18803
-9.03355,0.950263,0.950364,1,1,0,9.12774,0.99301,0.157225
-11.4437,0.943262,0.950364,2,3,0,12.8381,0.997664,0.926549
-10.5207,1,0.950364,1,1,0,11.5622,0.996575,0.900812
-5.40652,0.927077,0.950364,2,7,0,9.71805,0.876861,0.458439
-6.75692,0.78178,0.950364,2,3,0,7.18247,0.978502,0.415737
-6.38107,0.921331,0.950364,2,7,0,7.53678,0.85128,0.820555
-5.66617,0.996819,0.950364,2,7,0,6.34856,0.801251,0.289167
-5.44807,0.829271,0.950364,2,3,0,7.00203,0.885039,0.554417
-5.44807,0.790592,0.950364,1,3,0,7.18361,0.885039,0.554417
-5.63908,0.953291,0.950364,2,3,0,5.81045,0.806436,0.703914
-5.75216,0.975915,0.950364,1,1,0,5.8073,0.841299,0.7239
-5.81209,0.991483,0.950364,1,1,0,5.89644,0.821499,0.741212
-6.42948,0.910044,0.950364,2,3,0,7.00889,0.796939,0.168856
-7.27782,0.891146,0.950364,2,3,0,7.63224,0.942082,0.14369
-7.78877,0.942109,0.950364,2,7,0,8.87245,0.95791,0.876654
-6.83703,1,0.950364,2,3,0,8.43695,0.876827,0.141412
-7.71646,0.920886,0.950364,2,3,0,8.67544,0.652462,0.0926882
-6.53799,0.875811,0.950364,2,3,0,8.90728,0.847158,0.838239
-6.67495,0.988297,0.950364,2,3,0,6.99752,0.653573,0.829688
-7.41169,0.649016,0.950364,2,3,0,8.47436,0.950534,0.857328
-5.70131,1,0.950364,2,3,0,9.7895,0.918535,0.400243
-5.70189,0.94052,0.950364,1,3,0,6.32996,0.612753,0.551627
-5.61464,0.850977,0.950364,2,3,0,6.22731,0.905329,0.603089
-7.32846,0.824219,0.950364,2,3,0,7.4785,0.988776,0.551102
-6.89149,0.981067,0.950364,2,3,0,7.71597,0.452279,0.698518
-6.04159,1,0.950364,1,1,0,6.75401,0.585245,0.670111
-5.76269,0.992951,0.950364,2,3,0,6.75219,0.933787,0.487813
-5.58324,0.968516,0.950364,2,3,0,6.14554,0.64618,0.555702
-5.78316,0.87157,0.950364,2,3,0,6.40706,0.85373,0.274301
-6.06294,0.950586,0.950364,2,3,0,6.33498,0.656557,0.74295
-5.33934,0.86709,0.950364,2,3,0,6.55799,0.845757,0.441639
-5.87888,0.935718,0.950364,2,3,0,5.95603,0.678012,0.717305
-5.5452,0.835595,0.950364,2,3,0,6.79623,0.832865,0.672075
-5.40773,1,0.950364,2,3,0,5.60618,0.849132,0.395326
-6.84942,0.824044,0.950364,2,3,0,7.05517,0.744425,0.134235
-7.08988,0.932219,0.950364,1,1,0,7.3093,0.674035,0.127578
-7.81325,0.823269,0.950364,1,1,0,8.00883,0.579203,0.103012
-6.70256,1,0.950364,1,1,0,7.67404,0.667898,0.162808
-7.22742,0.787681,0.950364,2,3,0,8.05126,0.405497,0.306571
-6.42289,1,0.950364,2,3,0,7.32976,0.748793,0.173503
-7.30856,0.735417,0.950364,1,1,0,7.43453,0.547093,0.151404
-8.60176,0.786512,0.950364,2,7,0,8.96475,0.979909,0.887809
-7.30693,1,0.950364,1,1,0,8.49433,0.966443,0.814033
-9.02737,0.841597,0.950364,2,3,0,9.428,0.324183,0.14905
-6.20139,0.874485,0.950364,2,3,0,10.6872,0.951308,0.343256
-5.63194,1,0.950364,2,3,0,6.15542,0.919673,0.481465
-5.8658,0.951274,0.950364,2,3,0,6.26866,0.864069,0.737866
-5.94272,0.605935,0.950364,2,3,0,7.94731,0.567028,0.411497
-6.24266,0.774031,0.950364,2,3,0,7.599,0.872322,0.796335
-7.27165,0.943058,0.950364,2,3,0,7.53142,0.963073,0.819518
-6.26963,0.993776,0.950364,3,7,0,8.54757,0.879668,0.203493
-6.15771,1,0.950364,2,3,0,6.39169,0.878511,0.219009
-6.57413,0.977265,0.950364,2,3,0,7.05028,0.906605,0.818203
-6.10385,0.783247,0.950364,2,3,0,9.78345,0.860228,0.781326
-6.48004,0.940334,0.950364,2,3,0,7.03145,0.964656,0.338316
-5.36483,0.963796,0.950364,1,3,0,6.48959,0.855576,0.435732
-5.86064,0.92062,0.950364,1,3,0,5.88802,0.903141,0.3007
-5.74943,1,0.950364,1,1,0,5.91524,0.902853,0.333014
-5.57787,0.964236,0.950364,2,3,0,6.09906,0.830799,0.682853
-5.38651,0.980828,0.950364,2,3,0,5.77565,0.857825,0.578413
-5.86285,0.905654,0.950364,2,3,0,6.00805,0.918952,0.332041
-6.53642,0.948703,0.950364,2,7,0,6.68155,0.682814,0.824035
-8.04392,0.600811,0.950364,2,7,0,8.89329,0.989956,0.240066
-7.55587,1,0.950364,2,3,0,8.67844,0.35545,0.656639
-5.31997,1,0.950364,1,3,0,7.02112,0.835055,0.445159
-5.84904,0.914866,0.950364,2,3,0,5.97183,0.940561,0.467393
-5.95557,0.995213,0.950364,2,3,0,6.02419,0.946458,0.433603
-9.41973,0.855797,0.950364,2,7,0,9.4304,0.998188,0.69409
-7.56624,0.971455,0.950364,2,3,0,10.7405,0.990419,0.385769
-5.32744,0.952898,0.950364,2,3,0,7.67458,0.742998,0.531458
-5.91163,0.89899,0.950364,2,3,0,5.92848,0.921855,0.324055
-6.02888,0.984003,0.950364,2,3,0,6.53779,0.952377,0.545562
-5.43738,1,0.950364,2,3,0,5.97681,0.772935,0.364725
-6.14333,0.75297,0.950364,1,3,0,7.18497,0.788371,0.796503
-7.20738,0.837608,0.950364,2,3,0,7.96798,0.911829,0.126192
-6.25065,0.973537,0.950364,2,3,0,8.55074,0.499957,0.461224
-5.99288,1,0.950364,2,3,0,6.19756,0.944644,0.609628
-6.1514,0.970426,0.950364,2,3,0,6.70831,0.91393,0.251726
-7.45988,0.964504,0.950364,2,3,0,8.15837,0.49608,0.835636
-6.71817,1,0.950364,2,3,0,7.42752,0.955459,0.236283
-6.00372,1,0.950364,2,3,0,6.98954,0.610386,0.309446
-5.9542,0.993552,0.950364,2,3,0,6.42801,0.939407,0.624497
-5.57961,1,0.950364,2,3,0,5.92588,0.646595,0.553165
-7.49223,0.552793,0.950364,2,3,0,7.68285,0.986503,0.702938
-5.57374,0.983888,0.950364,2,3,0,7.51149,0.877804,0.645786
-6.94401,0.860276,0.950364,2,7,0,6.95085,0.669291,0.140211
-7.05404,0.94342,0.950364,3,7,0,8.72999,0.832087,0.882624
-7.60768,0.986036,0.950364,2,3,0,7.71034,0.800725,0.914896
-9.95296,0.23377,0.950364,3,7,0,12.4349,0.99914,0.619768
-10.1335,0.508497,0.950364,2,7,0,12.0686,0.994621,0.0961049
-10.5388,0.999227,0.950364,1,1,0,10.886,0.996578,0.0982388
-11.29,0.988116,0.950364,2,7,0,12.7682,0.999364,0.831077
-7.70003,0.96416,0.950364,1,3,0,12.817,0.992151,0.422583
-7.94054,0.915853,0.950364,2,3,0,8.97506,0.985675,0.796208
-7.75497,0.967284,0.950364,2,7,0,9.19766,0.959385,0.127991
-5.73083,1,0.950364,2,3,0,7.79516,0.928351,0.444402
-6.46137,0.8853,0.950364,1,3,0,7.11303,0.526136,0.293717
-7.7389,0.87178,0.950364,3,7,0,8.5143,0.813497,0.920685
-5.78028,0.880698,0.950364,2,3,0,9.68356,0.919861,0.634215
-5.80307,0.995371,0.950364,2,3,0,5.962,0.641045,0.336117
-5.6523,1,0.950364,2,3,0,5.92147,0.90546,0.622465
-5.90105,0.985537,0.950364,2,3,0,5.92709,0.924617,0.664726
-5.45777,0.964829,0.950364,2,3,0,6.03079,0.765308,0.358973
-5.93846,0.842645,0.950364,1,1,0,5.95389,0.614023,0.324486
-7.92189,0.462946,0.950364,2,3,0,8.4093,0.302659,0.532028
-7.5727,1,0.950364,2,7,0,8.77617,0.964212,0.847933
-6.06392,1,0.950364,2,3,0,7.51451,0.547193,0.603289
-6.06392,0.774907,0.950364,1,1,0,6.70598,0.547193,0.603289
-5.33581,1,0.950364,1,3,0,6.02108,0.856647,0.515247
-5.67757,0.916255,0.950364,1,3,0,5.85049,0.649935,0.373725
-5.40571,0.461826,0.950364,2,3,0,8.57556,0.716989,0.429575
-5.46378,0.946423,0.950364,2,3,0,5.75455,0.813776,0.649043
-5.37042,1,0.950364,2,3,0,5.45604,0.77838,0.604245
-5.43273,0.944002,0.950364,2,3,0,5.72293,0.821465,0.365379
-5.93483,0.820028,0.950364,1,3,0,6.66694,0.885317,0.737097
-6.32875,0.93037,0.950364,2,3,0,7.38327,0.576613,0.733986
-5.88207,1,0.950364,2,3,0,6.88413,0.938482,0.409189
-6.95723,0.616821,0.950364,1,3,0,8.81045,0.855317,0.873008
-7.55701,0.925008,0.950364,2,7,0,8.26765,0.966655,0.840655
-5.59738,0.923245,0.950364,1,3,0,8.96378,0.652983,0.412923
-5.4809,0.901674,0.950364,1,3,0,6.00358,0.891542,0.558655
-5.34141,0.961566,0.950364,2,3,0,5.81786,0.827512,0.41834
-5.51489,0.850575,0.950364,2,3,0,6.21332,0.896742,0.566622
-5.32745,0.997563,0.950364,1,3,0,5.56054,0.836116,0.438676
-6.83506,0.716868,0.950364,1,3,0,6.96088,0.481325,0.268795
-5.93866,1,0.950364,1,1,0,6.57931,0.666851,0.276424
-7.34588,0.889614,0.950364,2,7,0,7.46246,0.893898,0.890392
-8.23315,0.749156,0.950364,3,7,0,11.4591,0.782908,0.0607686
-9.02649,0.879405,0.950364,3,7,0,9.54622,0.474074,0.0725212
-5.72648,0.995443,0.950364,2,3,0,9.35629,0.92049,0.394759
-7.72126,0.83357,0.950364,2,3,0,7.7978,0.992515,0.554364
-6.07658,0.993847,0.950364,2,3,0,7.79839,0.953071,0.580557
-5.68579,0.902733,0.950364,1,3,0,6.98849,0.762381,0.289331
-7.90858,0.739987,0.950364,2,3,0,7.91193,0.388723,0.20383
-9.02267,0.76473,0.950364,2,7,0,9.27821,0.996284,0.761663
-7.57645,0.852967,0.950364,3,7,0,11.1217,0.944002,0.877703
-9.53485,0.528386,0.950364,2,7,0,12.2704,0.19971,0.6082
-5.44145,1,0.950364,2,3,0,8.23006,0.804105,0.358652
-5.6025,0.982706,0.950364,2,3,0,5.65876,0.845293,0.68411
-6.03072,0.954539,0.950364,2,3,0,6.27713,0.665805,0.257753
-5.70686,0.999236,0.950364,2,3,0,6.32926,0.899083,0.659732
-5.43303,0.98665,0.950364,2,3,0,5.704,0.790081,0.362645
-5.35457,0.713233,0.950364,2,3,0,6.60633,0.724371,0.52083
-5.46826,0.934097,0.950364,2,3,0,5.61547,0.865354,0.616736
-5.36823,0.872263,0.950364,2,3,0,6.47899,0.740785,0.574878
-6.34311,0.787503,0.950364,1,3,0,6.38927,0.569539,0.730088
-9.7681,0.509632,0.950364,2,3,0,10.1481,0.191865,0.646156
-5.94903,1,0.950364,2,3,0,8.51143,0.803256,0.767482
-6.33562,0.749058,0.950364,2,3,0,7.55712,0.711793,0.191401
-5.39814,0.981334,0.950364,2,3,0,6.67601,0.705384,0.530426
-5.27641,1,0.950364,1,3,0,5.36812,0.804022,0.51394
-5.48274,0.946046,0.950364,1,3,0,5.57242,0.831954,0.349207
-5.58617,0.859656,0.950364,2,3,0,6.18058,0.67946,0.625435
-6.00536,0.491458,0.950364,2,3,0,8.2492,0.795433,0.776565
-7.01149,0.945134,0.950364,2,3,0,7.01842,0.67633,0.866915
-6.48273,0.898735,0.950364,2,3,0,7.56172,0.96293,0.324143
-6.4034,0.972852,0.950364,2,3,0,6.86558,0.637822,0.789464
-5.72206,1,0.950364,2,3,0,6.49179,0.927939,0.549966
-6.74416,0.864836,0.950364,2,3,0,6.87822,0.54316,0.779101
-6.76853,0.946773,0.950364,1,1,0,7.28261,0.514497,0.757272
-5.73639,1,0.950364,1,1,0,6.46686,0.665776,0.66835
-5.35692,0.987513,0.950364,1,3,0,5.93049,0.76836,0.408731
-5.54288,0.927412,0.950364,2,3,0,5.73431,0.769046,0.672781
-6.74016,0.839653,0.950364,2,3,0,7.18094,0.779533,0.859836
-5.83712,0.968875,0.950364,2,3,0,7.06393,0.940286,0.497304
-8.15001,0.791991,0.950364,2,3,0,8.3966,0.984487,0.169486
-6.67227,1,0.950364,2,3,0,8.09498,0.97543,0.392892
-5.44699,1,0.950364,2,3,0,6.42307,0.773464,0.639486
-5.6979,0.875351,0.950364,1,3,0,6.33114,0.741934,0.292809
-6.53221,0.60682,0.950364,2,3,0,8.43298,0.97274,0.576001
-5.80927,0.771302,0.950364,3,7,0,8.51186,0.86973,0.27775
-5.78845,0.927141,0.950364,2,3,0,6.69158,0.61211,0.386686
-5.37781,0.887775,0.950364,2,3,0,6.24089,0.869734,0.533076
-6.14903,0.861088,0.950364,2,3,0,6.34163,0.871773,0.216818
-11.1833,0.489798,0.950364,2,3,0,12.1432,0.911483,0.984679
-11.0918,0.995945,0.950364,2,3,0,11.6525,0.924376,0.983103
-5.88492,0.926655,0.950364,1,3,0,13.876,0.616232,0.66071
-6.52797,0.632261,0.950364,3,7,0,8.22767,0.973721,0.535107
-5.37574,0.93799,0.950364,2,3,0,6.94821,0.718329,0.539972
-5.86656,0.819622,0.950364,1,1,0,5.88838,0.58689,0.597947
-5.73526,1,0.950364,1,1,0,6.01527,0.601732,0.535776
-5.73526,0.692324,0.950364,2,3,0,7.62595,0.601732,0.535776
-5.40214,0.955908,0.950364,1,3,0,5.92378,0.875385,0.45728
-6.43729,0.787972,0.950364,2,3,0,7.00769,0.905301,0.802265
-6.54687,0.996227,0.950364,2,3,0,7.46975,0.899572,0.180148
-7.92583,0.956499,0.950364,2,3,0,8.31743,0.471438,0.136178
-6.01799,0.772085,0.950364,2,3,0,10.368,0.936989,0.661589
-6.08284,0.985273,0.950364,2,3,0,6.34016,0.67798,0.241402
-6.41217,0.711672,0.950364,3,7,0,8.87898,0.93793,0.244766
-5.82485,1,0.950364,2,3,0,6.37115,0.87373,0.277132
-6.54884,0.897681,0.950364,2,3,0,7.61573,0.917917,0.805371
-6.27027,0.998597,0.950364,2,3,0,6.97612,0.512124,0.387856
-6.94272,0.803437,0.950364,2,3,0,7.2383,0.981384,0.616298
-7.14203,1,0.950364,1,1,0,7.2553,0.985946,0.57698
-7.49651,0.865713,0.950364,2,3,0,8.23501,0.341667,0.535658
-5.79299,1,0.950364,2,3,0,7.76482,0.880046,0.289879
-5.29078,0.998922,0.950364,2,3,0,5.79938,0.830541,0.493532
-6.00416,0.711917,0.950364,2,3,0,7.43356,0.944609,0.384178
-7.36139,0.51353,0.950364,1,3,0,9.9002,0.858052,0.898916
-5.78375,0.997314,0.950364,2,7,0,7.20133,0.726117,0.278728
-7.22226,0.554279,0.950364,2,3,0,8.77529,0.978837,0.263072
-6.28892,0.977958,0.950364,2,3,0,8.53225,0.650116,0.221359
-6.28892,0.538382,0.950364,2,3,0,9.82407,0.650116,0.221359
-6.25677,0.957902,0.950364,1,1,0,6.58243,0.604943,0.255808
-5.80455,1,0.950364,2,3,0,6.16887,0.733545,0.271196
-6.98749,0.907725,0.950364,2,3,0,7.00696,0.631983,0.14703
-5.52053,1,0.950364,2,3,0,7.00671,0.678669,0.412525
-5.69304,0.940545,0.950364,1,1,0,5.7625,0.644016,0.375762
-7.68259,0.648134,0.950364,2,7,0,7.71773,0.975445,0.825622
-5.62,1,0.950364,2,3,0,7.6574,0.910579,0.584759
-5.29583,0.900666,0.950364,2,3,0,6.57657,0.821451,0.54118
-6.5296,0.732527,0.950364,1,3,0,7.12391,0.964238,0.319134
-6.5993,0.970548,0.950364,2,3,0,6.70888,0.48821,0.683352
-6.41773,0.87542,0.950364,2,7,0,8.7623,0.807372,0.170184
-6.02808,0.416463,0.950364,2,3,0,9.78174,0.545568,0.427016
-6.11724,0.969489,0.950364,2,3,0,6.57058,0.949049,0.638046
-6.33372,1,0.950364,2,3,0,6.59502,0.966865,0.451151
-8.69361,0.785466,0.950364,2,3,0,9.1479,0.980302,0.892428
-7.04497,1,0.950364,2,3,0,9.13552,0.984985,0.459503
-5.34726,0.7609,0.950364,1,3,0,7.98064,0.782797,0.59156
-6.26265,0.744957,0.950364,2,3,0,6.9217,0.647556,0.226835
-6.46215,0.861244,0.950364,2,7,0,7.03866,0.949178,0.735469
-5.87701,1,0.950364,2,3,0,6.81404,0.942587,0.463952
-8.55389,0.835232,0.950364,2,3,0,8.55589,0.996771,0.563872
-10.783,0.989648,0.950364,2,3,0,10.8562,0.999643,0.405829
-15.0332,0.854667,0.950364,2,3,0,15.2324,0.999984,0.165172
-11.5836,0.621451,0.950364,2,7,0,16.5164,0.999183,0.121833
-9.72531,0.879029,0.950364,3,7,0,11.9155,0.998958,0.600318
-8.34528,0.987122,0.950364,2,3,0,10.2006,0.994607,0.694588
-6.43256,0.848727,0.950364,2,7,0,8.97856,0.753343,0.828201
-6.94305,0.50912,0.950364,2,3,0,8.71819,0.975626,0.702297
-6.75291,0.999494,0.950364,2,3,0,7.25055,0.427767,0.443822
-6.55664,1,0.950364,2,3,0,6.95382,0.968034,0.341782
-6.70553,0.917942,0.950364,2,3,0,7.08532,0.441807,0.60043
-6.70553,0.744522,0.950364,1,1,0,7.85455,0.441807,0.60043
-7.67185,0.752427,0.950364,2,3,0,8.0258,0.987166,0.266512
-5.49915,0.906219,0.950364,2,7,0,8.59514,0.881459,0.604516
-5.81203,0.957794,0.950364,2,3,0,6.11851,0.589345,0.434646
-5.64613,0.956947,0.950364,2,3,0,6.34132,0.881938,0.333704
-5.4861,0.946309,0.950364,1,3,0,6.20601,0.73497,0.636071
-6.60739,0.852937,0.950364,2,7,0,6.61516,0.916097,0.18562
-6.60634,0.997281,0.950364,2,7,0,6.65386,0.636642,0.81546
-7.3251,0.764413,0.950364,1,1,0,7.56182,0.523926,0.838352
-6.62954,0.959851,0.950364,2,3,0,7.61511,0.971716,0.354593
-6.13486,1,0.950364,1,1,0,6.64071,0.947815,0.347631
-6.27727,0.977847,0.950364,1,1,0,6.38465,0.951652,0.320142
-5.45515,0.998352,0.950364,2,3,0,6.29367,0.891068,0.522882
-6.88485,0.86318,0.950364,2,3,0,7.04987,0.58249,0.822641
-6.88485,0.116953,0.950364,1,1,0,10.1104,0.58249,0.822641
-5.50375,0.881702,0.950364,1,3,0,7.52312,0.901145,0.490609
-7.35637,0.786806,0.950364,2,3,0,7.42239,0.627633,0.119369
-6.84193,1,0.950364,1,1,0,7.39183,0.719534,0.138328
-6.84193,0.182113,0.950364,1,1,0,9.45991,0.719534,0.138328
-6.41581,1,0.950364,1,1,0,6.86602,0.786393,0.170597
-7.3757,0.579981,0.950364,2,3,0,8.63882,0.975462,0.213466
-8.50451,0.969964,0.950364,2,3,0,8.53522,0.987444,0.153965
-7.51499,0.967728,0.950364,2,3,0,9.62926,0.875974,0.904503
-7.27585,0.889398,0.950364,2,3,0,8.99872,0.976942,0.761688
-7.20339,0.959557,0.950364,2,3,0,7.94668,0.574177,0.148993
-7.09165,0.998517,0.950364,2,7,0,7.37214,0.944038,0.836426
-7.36343,0.993112,0.950364,2,3,0,8.17755,0.724185,0.10178
-7.10629,0.709002,0.950364,2,3,0,8.58556,0.98225,0.665025
-6.23166,1,0.950364,2,3,0,7.03325,0.559915,0.308183
-5.62749,1,0.950364,1,1,0,6.04177,0.727303,0.318719
-6.85832,0.636831,0.950364,2,3,0,7.73606,0.96316,0.760681
-5.29001,0.912521,0.950364,1,3,0,7.09541,0.828442,0.485181
-7.463,0.6137,0.950364,1,3,0,7.57841,0.355511,0.617855
-8.3596,0.685679,0.950364,2,3,0,9.52136,0.995162,0.333077
-5.668,0.559794,0.950364,3,7,0,9.66031,0.90244,0.362401
-6.19292,0.910915,0.950364,1,1,0,6.19613,0.934579,0.281743
-6.92011,0.911832,0.950364,1,1,0,6.94862,0.963883,0.231666
-6.65251,0.928157,0.950364,2,7,0,8.34684,0.965435,0.706566
-6.24686,1,0.950364,1,1,0,6.66203,0.959535,0.61134
-6.24828,0.995041,0.950364,2,3,0,6.84343,0.96074,0.402252
