# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = coinbias_model
# start_datetime = 2023-01-12 09:01:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\coinbias\coinbias.data.R
# init = 2 (Default)
# random
#   seed = 2891974704 (Default)
# output
#   file = examples\coinbias\coinbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias
-9.3969,0.869429,1.17623,1,1,0,9.60776,0.213833
-8.25668,1,1.17623,1,1,0,8.98641,0.352291
-8.25668,0.699063,1.17623,1,1,0,8.88728,0.352291
-8.38324,0.952481,1.17623,1,1,0,8.41486,0.322586
-8.692,0.899838,1.17623,2,3,0,8.98246,0.56644
-8.17466,0.999812,1.17623,1,3,0,8.51741,0.385521
-8.57852,0.853897,1.17623,1,1,0,8.57857,0.291129
-8.67493,0.96681,1.17623,1,1,0,8.82388,0.278708
-8.63891,1,1.17623,1,1,0,8.84072,0.283176
-8.89043,0.918401,1.17623,1,1,0,9.03904,0.255257
-8.7632,1,1.17623,2,3,0,8.86591,0.575847
-8.7632,0.806238,1.17623,1,1,0,9.29445,0.575847
-8.39513,1,1.17623,1,1,0,8.69106,0.517497
-8.30019,1,1.17623,2,3,0,8.41265,0.495485
-8.53752,0.936917,1.17623,2,3,0,8.65926,0.29691
-9.03867,0.843439,1.17623,1,1,0,9.12781,0.241557
-9.88726,0.78208,1.17623,1,1,0,10.0673,0.184012
-8.15694,0.95209,1.17623,1,3,0,9.33947,0.433105
-8.1598,0.999604,1.17623,2,3,0,8.16042,0.397161
-8.1598,0.876933,1.17623,1,3,0,8.44236,0.397161
-8.1806,0.995755,1.17623,2,3,0,8.18327,0.381965
-8.85186,0.820434,1.17623,2,3,0,8.95804,0.586769
-8.22061,1,1.17623,2,3,0,8.59375,0.470523
-8.55233,0.454809,1.17623,2,3,0,11.1017,0.545847
-8.4344,1,1.17623,2,3,0,8.61585,0.525293
-8.68276,0.899618,1.17623,1,1,0,8.78929,0.565172
-8.68276,0.432267,1.17623,1,1,0,10.0742,0.565172
-8.86807,0.981367,1.17623,2,3,0,8.8864,0.257474
-8.46757,1,1.17623,1,1,0,8.806,0.307657
-8.39804,1,1.17623,2,3,0,8.44973,0.518094
-8.22934,1,1.17623,2,3,0,8.35122,0.473792
-8.30067,0.919408,1.17623,2,3,0,8.51561,0.495611
-8.43732,0.809072,1.17623,2,3,0,8.96908,0.52585
-8.27148,1,1.17623,1,1,0,8.40901,0.487493
-8.27148,0.585316,1.17623,1,1,0,9.0205,0.487493
-8.17008,1,1.17623,1,1,0,8.23285,0.445116
-8.31368,0.940507,1.17623,1,1,0,8.31753,0.498971
-11.4309,0.282007,1.17623,1,1,0,11.4312,0.763026
-8.99107,1,1.17623,1,1,0,10.6828,0.60248
-9.65173,0.897841,1.17623,2,3,0,9.95236,0.66172
-10.406,0.756566,1.17623,1,1,0,10.9386,0.711656
-8.26831,1,1.17623,1,1,0,9.52015,0.486554
-8.21422,1,1.17623,1,1,0,8.26912,0.468002
-9.53531,0.571324,1.17623,1,1,0,9.53767,0.652633
-8.1885,1,1.17623,1,3,0,9.05477,0.377756
-8.17567,1,1.17623,2,3,0,8.18651,0.448916
-8.1505,0.9999,1.17623,1,3,0,8.166,0.413988
-8.15312,0.99593,1.17623,2,3,0,8.16118,0.427334
-8.15327,0.999936,1.17623,1,1,0,8.15443,0.427622
-8.15327,0.819879,1.17623,1,3,0,8.53113,0.427622
-8.97568,0.778096,1.17623,1,3,0,8.97969,0.600818
-8.85023,1,1.17623,1,1,0,9.21102,0.586575
-8.85023,0.456873,1.17623,1,1,0,10.2468,0.586575
-8.181,1,1.17623,1,1,0,8.56566,0.452161
-9.38994,0.678249,1.17623,1,3,0,9.38994,0.640596
-8.21387,1,1.17623,1,1,0,8.89403,0.467859
-8.16603,0.975759,1.17623,2,3,0,8.28304,0.391597
-8.47643,0.91614,1.17623,2,3,0,8.50589,0.533049
-8.39028,1,1.17623,1,1,0,8.53661,0.51649
-8.58282,0.920989,1.17623,1,1,0,8.67393,0.55063
-8.24011,0.84515,1.17623,2,3,0,9.04395,0.357404
-9.06338,0.738494,1.17623,1,1,0,9.06476,0.239421
-8.41358,1,1.17623,2,3,0,9.04527,0.521234
-8.44127,0.55461,1.17623,2,3,0,10.3384,0.526599
-8.8453,0.842546,1.17623,1,1,0,8.94673,0.585988
-8.16032,0.521095,1.17623,2,3,0,10.9304,0.436878
-8.15244,1,1.17623,1,1,0,8.15754,0.425956
-8.16011,0.998239,1.17623,2,3,0,8.16066,0.436667
-8.16011,0.515456,1.17623,1,3,0,9.35789,0.436667
-8.28553,0.943496,1.17623,2,3,0,8.35616,0.491509
-8.19479,0.974567,1.17623,2,3,0,8.38092,0.374709
-8.46841,0.728044,1.17623,2,3,0,9.08433,0.531611
-8.40436,0.716492,1.17623,2,3,0,9.50043,0.519383
-8.40436,0.513577,1.17623,1,1,0,9.39426,0.519383
-8.16239,1,1.17623,1,1,0,8.30182,0.438877
-8.20574,0.981745,1.17623,1,1,0,8.20897,0.464451
-8.45282,0.899477,1.17623,1,1,0,8.46701,0.52876
-8.45282,0.330044,1.17623,1,1,0,10.1383,0.52876
-8.17094,0.585716,1.17623,2,3,0,9.88954,0.445733
-8.33604,0.9171,1.17623,2,3,0,8.4578,0.504449
-8.24168,1,1.17623,1,1,0,8.32915,0.478116
-8.24168,0.750286,1.17623,1,1,0,8.64487,0.478116
-8.15394,0.998969,1.17623,1,3,0,8.21174,0.404598
-8.32712,0.951344,1.17623,1,3,0,8.33608,0.502305
-8.52811,0.957669,1.17623,2,3,0,8.61246,0.298287
-8.33808,0.7094,1.17623,2,3,0,9.70709,0.331845
-8.17456,0.971845,1.17623,2,3,0,8.44582,0.448195
-8.50066,0.840547,1.17623,2,3,0,8.73359,0.537288
-8.50066,0.503146,1.17623,1,1,0,9.56677,0.537288
-8.74222,0.902599,1.17623,1,1,0,8.87664,0.57314
-9.02615,0.962891,1.17623,2,3,0,9.25727,0.606204
-8.32697,0.80412,1.17623,2,3,0,9.67803,0.334305
-8.16747,0.988671,1.17623,2,3,0,8.33834,0.390483
-8.17116,0.99947,1.17623,2,3,0,8.17132,0.445894
-8.17116,0.727933,1.17623,1,1,0,8.59697,0.445894
-8.16301,0.994586,1.17623,2,3,0,8.19423,0.439446
-8.15199,0.990503,1.17623,2,3,0,8.18617,0.408459
-8.53361,0.896129,1.17623,1,3,0,8.53913,0.29748
-8.90247,0.960255,1.17623,2,3,0,9.00398,0.254082
-8.76407,1,1.17623,2,3,0,8.8751,0.575959
-8.25119,1,1.17623,1,1,0,8.56883,0.481255
-8.54438,0.419685,1.17623,2,3,0,10.8014,0.544568
-9.55574,0.762231,1.17623,2,3,0,9.91491,0.203336
-9.02768,1,1.17623,1,1,0,9.62195,0.242518
-8.59829,1,1.17623,1,1,0,8.99793,0.288456
-9.11133,0.652181,1.17623,2,3,0,10.3501,0.235386
-8.1504,0.980018,1.17623,1,3,0,8.76716,0.414854
-8.18846,0.900799,1.17623,2,3,0,8.40422,0.456267
-8.1661,0.998362,1.17623,2,3,0,8.20167,0.391545
-9.11456,0.709125,1.17623,2,3,0,9.41373,0.61523
-10.3149,0.629307,1.17623,1,1,0,10.6157,0.706297
-9.39956,1,1.17623,1,1,0,10.3958,0.641418
-8.18521,1,1.17623,1,1,0,8.88309,0.454531
-8.62732,0.827545,1.17623,1,1,0,8.63167,0.557304
-8.62732,0.397791,1.17623,1,1,0,10.1185,0.557304
-8.23854,0.847179,1.17623,2,3,0,9.0917,0.477045
-8.45575,0.911011,1.17623,1,1,0,8.48334,0.529301
-8.42385,1,1.17623,2,3,0,8.55697,0.523256
-8.42385,0.648684,1.17623,1,1,0,9.09509,0.523256
-8.1607,1,1.17623,1,1,0,8.31191,0.437258
-8.40156,0.902316,1.17623,1,1,0,8.40204,0.518815
-8.2049,1,1.17623,1,1,0,8.3324,0.464087
-8.15454,1,1.17623,1,1,0,8.18407,0.429779
-8.16819,0.890185,1.17623,2,3,0,8.4225,0.443721
-8.20977,0.982459,1.17623,1,1,0,8.21529,0.46617
-8.68621,0.70532,1.17623,2,3,0,9.27541,0.565648
-8.68621,0.325015,1.17623,1,1,0,10.5429,0.565648
-8.68621,0.807739,1.17623,1,1,0,9.18116,0.565648
-8.15527,1,1.17623,1,3,0,8.46048,0.430877
-8.19244,0.81206,1.17623,2,3,0,8.65158,0.458293
-8.19244,0.642959,1.17623,1,3,0,9.3211,0.458293
-8.87838,0.745868,1.17623,1,1,0,8.882,0.589887
-8.61986,1,1.17623,1,1,0,8.95241,0.556208
-8.61166,1,1.17623,1,1,0,8.81298,0.554993
-8.63159,0.991582,1.17623,1,1,0,8.82731,0.557927
-8.63159,0.194557,1.17623,1,1,0,11.3564,0.557927
-8.26282,1,1.17623,1,1,0,8.50588,0.484899
-9.1085,0.820159,1.17623,2,3,0,9.12892,0.614627
-9.35998,0.903828,1.17623,1,1,0,9.74095,0.63801
-8.15371,0.838691,1.17623,2,3,0,9.87195,0.404979
-8.38881,0.65344,1.17623,2,3,0,9.2522,0.516183
-8.15972,0.764699,1.17623,2,3,0,9.03056,0.397246
-8.20604,0.981318,1.17623,1,1,0,8.2078,0.369779
-8.77173,0.786612,1.17623,2,3,0,9.08649,0.267554
-8.16244,0.996003,1.17623,1,3,0,8.53693,0.394635
-8.32575,0.772049,1.17623,2,3,0,8.8431,0.501972
-8.594,0.603149,1.17623,2,3,0,9.8676,0.552339
-9.64262,0.762663,1.17623,2,3,0,9.98797,0.197961
-9.15955,1,1.17623,1,1,0,9.76883,0.231463
-8.39221,1,1.17623,2,3,0,8.92267,0.320867
-10.1277,0.562319,1.17623,1,1,0,10.128,0.171747
-10.8969,0.946712,1.17623,2,3,0,11.333,0.139616
-8.69332,1,1.17623,1,1,0,10.2569,0.276498
-8.82435,0.956665,1.17623,1,1,0,9.00718,0.261935
-9.12702,0.907463,1.17623,1,1,0,9.32641,0.234095
-9.4832,0.89988,1.17623,1,1,0,9.7622,0.208016
-8.50394,0.774467,1.17623,2,3,0,11.0922,0.301916
-8.23311,1,1.17623,2,3,0,8.41568,0.359715
-8.23311,0.826842,1.17623,1,1,0,8.55531,0.359715
-8.49092,0.905961,1.17623,1,1,0,8.5069,0.303931
-8.60385,0.960376,1.17623,1,1,0,8.72029,0.287717
-8.17992,1,1.17623,1,1,0,8.4391,0.382355
-8.32048,0.945692,1.17623,1,1,0,8.32543,0.335781
-8.19913,0.801779,1.17623,2,3,0,8.9437,0.37274
-8.18981,1,1.17623,2,3,0,8.21067,0.3771
-8.16779,1,1.17623,2,3,0,8.1865,0.390244
-8.76227,0.846168,1.17623,1,3,0,8.76418,0.268595
-8.50287,1,1.17623,2,3,0,8.72445,0.537667
-8.59392,0.961958,1.17623,1,1,0,8.73853,0.552326
-8.52351,1,1.17623,2,3,0,8.71869,0.541149
-10.2137,0.503195,1.17623,1,1,0,10.2876,0.700156
-8.28311,1,1.17623,1,1,0,9.41696,0.490833
-8.28311,0.693959,1.17623,1,1,0,8.80493,0.490833
-8.54767,0.921655,1.17623,2,3,0,8.69981,0.295448
-8.15819,0.99914,1.17623,1,3,0,8.39435,0.398892
-8.15278,0.970054,1.17623,2,3,0,8.22777,0.406713
-8.28637,0.962094,1.17623,1,3,0,8.29292,0.491743
-8.15305,0.999443,1.17623,1,3,0,8.23735,0.406179
-8.46828,0.913594,1.17623,1,3,0,8.47111,0.307541
-9.64982,0.676153,1.17623,1,1,0,9.67294,0.197526
-9.25482,1,1.17623,1,1,0,9.84401,0.224071
-8.53083,1,1.17623,1,1,0,9.07967,0.297887
-9.66691,0.690837,1.17623,1,1,0,9.70378,0.1965
-8.1584,0.958499,1.17623,1,3,0,9.18394,0.434825
-9.21566,0.718014,1.17623,2,3,0,9.41069,0.227054
-8.15505,0.980617,1.17623,1,3,0,8.82956,0.402863
-8.15095,0.999629,1.17623,2,3,0,8.15581,0.411629
-8.15095,0.470941,1.17623,2,3,0,10.2016,0.411629
-8.1548,0.983669,1.17623,2,3,0,8.18974,0.403233
-8.1548,0.373305,1.17623,1,3,0,10.0454,0.403233
-9.09852,0.679991,1.17623,2,3,0,9.48764,0.613628
-8.46786,0.938216,1.17623,2,3,0,9.51048,0.307609
-8.15645,0.918496,1.17623,2,3,0,8.73695,0.432482
-8.42987,0.932087,1.17623,2,3,0,8.42987,0.524423
-8.15724,0.981024,1.17623,2,3,0,8.43732,0.433476
-8.16238,0.997832,1.17623,1,1,0,8.16496,0.438873
-8.67603,0.707372,1.17623,2,3,0,9.2482,0.278574
-8.67603,0.646987,1.17623,1,1,0,9.70421,0.278574
-8.19554,1,1.17623,1,1,0,8.49268,0.374363
-8.22043,0.990089,1.17623,1,1,0,8.23672,0.364174
-8.22043,0.332458,1.17623,1,3,0,10.6128,0.364174
-8.38328,0.938672,1.17623,1,1,0,8.40005,0.322578
-8.27803,1,1.17623,2,3,0,8.37706,0.489393
-8.20901,0.963491,1.17623,2,3,0,8.40995,0.465852
-8.1522,0.908224,1.17623,2,3,0,8.4277,0.407947
-8.49584,0.905986,1.17623,1,3,0,8.50011,0.303164
-8.69303,0.977552,1.17623,2,3,0,8.75972,0.566581
-8.15032,1,1.17623,1,3,0,8.46903,0.417023
-8.19316,0.878197,1.17623,2,3,0,8.46405,0.458649
-8.15149,1,1.17623,1,1,0,8.17557,0.423576
-9.36415,0.689163,1.17623,1,3,0,9.37564,0.638372
-8.60432,1,1.17623,1,1,0,9.19627,0.553897
-8.15299,1,1.17623,1,3,0,8.42692,0.406293
-8.93887,0.736129,1.17623,2,3,0,9.21781,0.596772
-8.35535,0.860994,1.17623,2,3,0,9.45167,0.328174
-8.15034,0.997639,1.17623,1,3,0,8.27688,0.417675
-8.43496,0.761985,1.17623,2,3,0,8.93632,0.31313
-8.15832,1,1.17623,1,3,0,8.32462,0.398749
-8.15832,0.807916,1.17623,1,3,0,8.6255,0.398749
-8.15564,1,1.17623,2,3,0,8.15792,0.431398
-8.54803,0.887088,1.17623,2,3,0,8.5914,0.295396
-9.86063,0.656482,1.17623,1,1,0,9.89015,0.185453
-8.56031,1,1.17623,2,3,0,9.68498,0.547117
-8.15033,0.627766,1.17623,2,3,0,9.74606,0.415901
-8.3935,0.608358,1.17623,2,3,0,9.43052,0.517159
-8.24421,1,1.17623,1,1,0,8.36175,0.478967
-8.24421,0.49184,1.17623,1,3,0,10.2308,0.478967
-8.39254,0.938319,1.17623,1,1,0,8.4249,0.516959
-9.18122,0.838055,1.17623,2,3,0,9.2475,0.621725
-9.2997,0.953525,1.17623,1,1,0,9.72182,0.632688
-8.20529,1,1.17623,2,3,0,8.8369,0.464259
-8.15748,0.786626,1.17623,2,3,0,8.76834,0.433755
-9.10087,0.527844,1.17623,2,3,0,10.1636,0.613864
-9.52449,0.962368,1.17623,2,3,0,9.56459,0.205329
-9.14093,1,1.17623,1,1,0,9.68976,0.232962
-9.81471,0.824384,1.17623,1,1,0,10.0456,0.18798
-12.5161,0.560882,1.17623,1,1,0,12.5976,0.0939389
-8.15794,0.879059,1.17623,1,3,0,11.4496,0.434306
-9.13131,0.739482,1.17623,1,3,0,9.13374,0.616886
-8.23096,0.999352,1.17623,2,3,0,8.88097,0.360443
-8.1815,0.992193,1.17623,2,3,0,8.27996,0.38146
-8.25768,0.943054,1.17623,2,3,0,8.38058,0.483312
-8.19184,0.991645,1.17623,2,3,0,8.30868,0.376106
-9.19147,0.727229,1.17623,2,3,0,9.43076,0.622701
-10.7477,0.556116,1.17623,1,1,0,11.0436,0.730459
-8.74328,1,1.17623,2,3,0,10.0854,0.573278
-8.18024,1,1.17623,1,1,0,8.50451,0.451718
-8.92793,0.580442,1.17623,2,3,0,9.84516,0.595549
-8.62656,1,1.17623,1,1,0,8.98419,0.557192
-8.63159,0.997872,1.17623,1,1,0,8.83474,0.557925
-8.63159,0.528228,1.17623,1,1,0,9.69154,0.557925
-8.9971,0.85819,1.17623,1,1,0,9.17776,0.603126
-8.42844,1,1.17623,1,1,0,8.8455,0.524147
-8.33271,0.49745,1.17623,2,3,0,10.8261,0.503656
-8.48218,0.974922,1.17623,2,3,0,8.55137,0.534071
-8.32169,1,1.17623,1,1,0,8.47738,0.500975
-8.20125,1,1.17623,1,1,0,8.28608,0.462466
-8.3984,0.95493,1.17623,2,3,0,8.41218,0.518169
-8.23292,0.956541,1.17623,2,3,0,8.5671,0.35978
-8.37723,0.945622,1.17623,1,1,0,8.3993,0.323756
-8.37723,0.588204,1.17623,1,3,0,9.93311,0.323756
-8.46766,0.988265,1.17623,2,3,0,8.48364,0.531475
-8.95201,0.815011,1.17623,1,1,0,9.06006,0.598228
-8.17168,1,1.17623,1,1,0,8.61877,0.446252
-8.16759,1,1.17623,2,3,0,8.17694,0.443257
-8.26145,0.960761,1.17623,1,1,0,8.26539,0.484481
-8.56448,0.933917,1.17623,2,3,0,8.59825,0.547774
-8.18375,1,1.17623,1,1,0,8.40611,0.453725
-8.19079,0.981991,1.17623,2,3,0,8.25585,0.457463
-8.15571,0.967149,1.17623,2,3,0,8.27095,0.401937
-8.34159,0.781596,1.17623,2,3,0,8.84035,0.331085
-9.8991,0.657009,1.17623,2,3,0,10.2879,0.679638
-8.79536,0.974488,1.17623,2,3,0,10.3114,0.264996
-8.15033,0.988206,1.17623,1,3,0,8.55888,0.417161
-8.28145,0.853864,1.17623,2,3,0,8.58366,0.345379
-8.40091,0.978679,1.17623,2,3,0,8.48158,0.518682
-8.26271,1,1.17623,1,1,0,8.38201,0.484866
-8.78682,0.796219,1.17623,2,3,0,9.13817,0.265914
-8.96547,0.9771,1.17623,2,3,0,8.97239,0.599705
-12.3553,0.289523,1.17623,1,1,0,12.4548,0.799075
-8.85914,1,1.17623,2,3,0,11.982,0.25837
-8.43072,0.700131,1.17623,2,3,0,10.3322,0.313865
-8.15666,0.992775,1.17623,2,3,0,8.33997,0.432754
-8.17156,0.863957,1.17623,2,3,0,8.49564,0.446169
-8.17364,0.999705,1.17623,2,3,0,8.18246,0.447589
-8.92429,0.609314,1.17623,2,3,0,9.69938,0.59514
-8.17235,1,1.17623,2,3,0,8.6032,0.446716
-8.36898,0.919364,1.17623,1,1,0,8.37274,0.511944
-8.36898,0.722367,1.17623,1,1,0,8.87202,0.511944
-8.17813,0.847329,1.17623,2,3,0,8.77352,0.3834
-8.17813,0.545982,1.17623,1,3,0,9.4655,0.3834
-8.16989,1,1.17623,1,1,0,8.18215,0.388711
-8.26237,0.959523,1.17623,2,3,0,8.32718,0.350636
-8.19476,0.819796,1.17623,2,3,0,8.80076,0.374726
-8.19005,1,1.17623,1,1,0,8.20865,0.376983
-8.56415,0.864964,1.17623,1,1,0,8.56604,0.293117
-8.25104,0.751048,1.17623,2,3,0,9.51849,0.353983
-8.15032,0.999281,1.17623,1,3,0,8.21163,0.416479
-8.3021,0.956651,1.17623,1,3,0,8.30552,0.340135
-8.3021,0.495147,1.17623,1,3,0,9.9105,0.340135
-8.78103,0.691999,1.17623,2,3,0,9.48525,0.578109
-8.30427,0.852769,1.17623,2,3,0,9.27343,0.339607
-8.18001,1,1.17623,2,3,0,8.26035,0.382302
-8.19761,0.992917,1.17623,1,1,0,8.20833,0.37342
-8.19761,0.513316,1.17623,2,3,0,9.69292,0.37342
-8.16213,1,1.17623,1,1,0,8.18607,0.394916
-9.57872,0.667284,1.17623,1,3,0,9.6172,0.20189
-8.59002,1,1.17623,2,3,0,9.31901,0.289565
-9.63695,0.427583,1.17623,2,3,0,11.5439,0.198304
-8.71052,1,1.17623,1,1,0,9.43905,0.274472
-8.97614,0.9714,1.17623,2,3,0,9.03423,0.600868
-8.97614,0.494259,1.17623,1,1,0,10.3161,0.600868
-8.16033,0.974709,1.17623,2,3,0,8.86473,0.396629
-8.21621,0.977547,1.17623,1,1,0,8.2179,0.36575
-8.15238,0.96093,1.17623,2,3,0,8.31789,0.425827
-8.26245,0.967795,1.17623,1,3,0,8.26961,0.35061
-8.21545,1,1.17623,1,1,0,8.26618,0.366041
-8.57903,0.635054,1.17623,2,3,0,9.61795,0.291058
-9.06087,0.674091,1.17623,2,3,0,10.2147,0.239637
-9.63196,0.845005,1.17623,1,1,0,9.85804,0.198607
-8.31974,0.975149,1.17623,2,3,0,9.61225,0.500493
-10.2543,0.448677,1.17623,1,1,0,10.2679,0.702646
-8.33007,1,1.17623,1,1,0,9.47391,0.503021
-9.35343,0.791484,1.17623,2,3,0,9.3906,0.63744
-8.15109,1,1.17623,1,3,0,8.86558,0.411089
-8.2993,0.723228,1.17623,2,3,0,8.97122,0.495247
-10.4548,0.409911,1.17623,1,1,0,10.4614,0.714465
-8.82292,0.94344,1.17623,2,3,0,10.9679,0.262085
-9.04613,0.976769,1.17623,2,3,0,9.2569,0.240907
-8.17541,0.992618,1.17623,1,3,0,8.71784,0.385048
-8.20493,0.9952,1.17623,2,3,0,8.21306,0.370244
-10.5726,0.501338,1.17623,1,3,0,10.7379,0.721065
-10.4659,1,1.17623,1,1,0,11.4374,0.715094
-8.75833,1,1.17623,2,3,0,10.5007,0.269032
-8.53555,1,1.17623,2,3,0,8.7191,0.543133
-8.53555,0.385114,1.17623,1,1,0,10.0253,0.543133
-8.28518,0.520349,1.17623,2,3,0,10.6668,0.491412
-8.28968,0.998072,1.17623,1,1,0,8.34695,0.492654
-8.15162,0.996724,1.17623,2,3,0,8.25153,0.409433
-8.18654,0.931172,1.17623,2,3,0,8.33097,0.455252
-8.15475,1,1.17623,1,1,0,8.17391,0.430101
-8.26266,0.955203,1.17623,1,1,0,8.26282,0.484851
-9.55906,0.5787,1.17623,1,1,0,9.57114,0.654524
-8.15349,1,1.17623,1,3,0,8.99778,0.405367
-9.43523,0.682972,1.17623,1,3,0,9.46853,0.644434
-8.52025,1,1.17623,1,1,0,9.1626,0.540605
-8.1602,0.972367,1.17623,2,3,0,8.55059,0.43676
-8.15839,1,1.17623,2,3,0,8.1627,0.434815
-8.18351,0.984348,1.17623,2,3,0,8.21344,0.380354
-8.1592,1,1.17623,1,1,0,8.17588,0.397792
-8.15077,0.999453,1.17623,2,3,0,8.15889,0.412402
-8.1773,0.991921,1.17623,2,3,0,8.18,0.449942
-8.60849,0.831482,1.17623,1,1,0,8.61102,0.554522
-10.0653,0.554316,1.17623,1,1,0,10.1766,0.690762
-9.07,1,1.17623,1,1,0,9.97852,0.610742
-8.40911,0.882258,1.17623,2,3,0,9.57235,0.317723
-8.47231,0.990959,1.17623,2,3,0,8.47471,0.532313
-8.27365,1,1.17623,1,1,0,8.42948,0.488128
-8.15127,0.747103,1.17623,2,3,0,8.96751,0.422892
-8.2084,0.983236,1.17623,1,3,0,8.20842,0.465592
-8.17438,1,1.17623,1,1,0,8.2022,0.448076
-8.85708,0.845362,1.17623,2,3,0,8.85762,0.587387
-8.18583,1,1.17623,2,3,0,8.57249,0.454867
-8.29579,0.587736,1.17623,2,3,0,9.59594,0.494311
-8.49845,0.435346,1.17623,2,3,0,10.837,0.536907
-10.0582,0.713531,1.17623,2,3,0,10.1299,0.690301
-8.72485,1,1.17623,1,1,0,9.68009,0.570859
-8.17406,1,1.17623,1,1,0,8.49034,0.447868
-8.15762,0.995538,1.17623,2,3,0,8.19057,0.39954
-8.74751,0.845721,1.17623,1,3,0,8.75352,0.270239
-8.18721,1,1.17623,1,1,0,8.53218,0.378409
-8.15406,1,1.17623,1,1,0,8.17405,0.404389
-8.15779,0.998463,1.17623,1,1,0,8.15908,0.399349
-8.15779,0.287366,1.17623,1,3,0,10.8851,0.399349
-9.59094,0.663766,1.17623,1,3,0,9.63735,0.201129
-9.65078,0.983727,1.17623,1,1,0,10.1163,0.197468
-8.85402,1,1.17623,1,1,0,9.54959,0.258889
-9.06003,0.974467,1.17623,2,3,0,9.06894,0.609722
-8.16138,0.694356,1.17623,2,3,0,10.066,0.437923
-8.17094,0.995957,1.17623,1,1,0,8.175,0.445735
-8.80664,0.762041,1.17623,1,1,0,8.80697,0.581299
-8.34235,1,1.17623,1,1,0,8.6684,0.505935
-8.16323,1,1.17623,1,1,0,8.26734,0.439645
-8.70642,0.792844,1.17623,1,1,0,8.70643,0.568397
-8.15209,0.966843,1.17623,2,3,0,8.70626,0.425147
-8.16622,0.994063,1.17623,1,1,0,8.16651,0.442175
-8.69907,0.796289,1.17623,1,1,0,8.69925,0.567404
-8.17163,0.674295,1.17623,2,3,0,9.68476,0.387508
-8.32078,0.942228,1.17623,1,1,0,8.32328,0.335713
-8.17116,1,1.17623,1,1,0,8.26344,0.387829
-8.94205,0.779245,1.17623,2,3,0,9.11165,0.597125
-8.72823,1,1.17623,2,3,0,9.08322,0.571305
-8.73341,0.997823,1.17623,1,1,0,8.97947,0.571988
-8.24314,0.747585,1.17623,2,3,0,9.53695,0.47861
-8.39694,0.936118,1.17623,1,1,0,8.42866,0.51787
-8.15561,1,1.17623,1,3,0,8.29414,0.431359
-8.99737,0.783945,1.17623,1,3,0,9.05592,0.245213
-9.07547,0.975703,1.17623,1,1,0,9.36445,0.238391
-8.17072,0.971686,1.17623,2,3,0,8.80885,0.445579
-8.21915,0.979577,1.17623,1,1,0,8.22544,0.469957
-8.20751,1,1.17623,1,1,0,8.23767,0.465216
-8.80625,0.774072,1.17623,1,1,0,8.81467,0.581251
-8.16532,0.987464,1.17623,2,3,0,8.66274,0.392173
-8.21098,0.862662,1.17623,2,3,0,8.54502,0.367778
-9.70736,0.453031,1.17623,2,3,0,11.0829,0.665906
-9.973,0.904775,1.17623,1,1,0,10.5821,0.684667
-9.48704,1,1.17623,2,3,0,9.86078,0.207763
-8.22531,0.989545,1.17623,1,3,0,9.02996,0.362412
-8.82355,0.798869,1.17623,1,1,0,8.82677,0.26202
-8.15215,0.985215,1.17623,1,3,0,8.58588,0.425301
-8.15105,1,1.17623,2,3,0,8.15193,0.4221
-9.69642,0.642742,1.17623,1,3,0,9.79906,0.194749
-8.4578,1,1.17623,1,1,0,9.30478,0.30926
-10.3736,0.540194,1.17623,1,1,0,10.3743,0.160429
-9.57861,1,1.17623,1,1,0,10.4843,0.201897
-8.4851,1,1.17623,1,1,0,9.24737,0.304845
-8.32021,0.716266,1.17623,2,3,0,9.59903,0.335844
-8.85882,0.822665,1.17623,1,1,0,8.88445,0.258403
-8.70758,1,1.17623,2,3,0,8.82671,0.568553
-9.74797,0.784492,1.17623,2,3,0,10.0402,0.191752
-8.50257,1,1.17623,2,3,0,9.60981,0.537616
-8.35292,0.556759,1.17623,2,3,0,10.3708,0.508368
-8.24116,0.551292,1.17623,2,3,0,10.0774,0.47794
-8.16479,0.990738,1.17623,2,3,0,8.27063,0.441002
-11.4675,0.443783,1.17623,2,3,0,12.7914,0.120854
-9.61858,1,1.17623,2,3,0,11.1885,0.199424
-9.99105,0.9563,1.17623,2,3,0,9.99128,0.685875
-9.12294,1,1.17623,2,3,0,10.1543,0.23443
