# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf20_model
# start_datetime = 2023-07-05 17:05:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf20.data.r
# init = 2 (Default)
# random
#   seed = 774767535 (Default)
# output
#   file = examples\cf\cf20_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mean
-20450.4,0.996798,0.00105802,10,1023,0,20477.7,-2.76099,-9.5615,3.11029,3.12856,0.797197,4.36111,2.64127,-4.04967,9.42602,-2.30403,5.42704,4.17911,1.37701,4.40797,-0.930003,3.35817,3.51925,5.08978,-3.58912,1.94373,1.55829,0.802949,0.38176,6.64408,-0.110024,-4.28829,0.428038,1.6772,-2.19719,0.995737,-7.58009,2.53079,-1.03226,6.8484,5.09658,-3.67686,-0.659731,-4.60421,-4.83581,-8.28441,6.67115,74.0032
-20457.4,0.781527,0.00105802,10,1023,0,20467.6,-5.86302,-9.03199,4.59914,1.51119,-2.61037,1.70233,1.65825,-9.2356,14.6625,-2.30336,5.00452,3.52166,2.47623,-0.593778,-1.3231,4.05268,7.29277,5.55699,-3.44302,3.6027,2.65914,-1.58368,-0.248732,5.51029,1.71071,-4.77119,2.18002,1.11523,-0.7077,1.24998,-8.39237,2.71217,1.57197,5.14871,0.986009,-5.39095,-0.278736,-5.46022,-5.46084,-6.81406,3.83404,73.2965
-20454.4,0.854941,0.00105802,10,1023,0,20480.5,-6.24253,-9.52947,3.32309,2.83763,-4.3507,5.56841,-1.26937,-3.16343,11.9643,-0.486902,3.50496,5.51123,4.97201,-1.15757,2.90488,6.0338,7.01935,5.81158,-5.26062,5.32199,1.6945,-1.39156,0.484632,2.0488,3.43885,-1.66162,0.194824,2.96984,2.97128,-1.69363,-9.45613,5.5806,3.58711,3.88783,1.61103,-3.29777,2.1662,-3.77453,-5.3008,-5.63881,2.00548,74.1321
-20453.3,0.983227,0.00105802,10,1023,0,20473.5,-6.30008,-10.3616,0.349002,3.51111,-1.71313,8.23304,-4.41476,-1.12673,11.6651,-4.18078,3.30015,4.19116,5.26627,1.64671,4.12304,6.12485,6.79206,7.97217,-3.6549,5.44865,1.39443,1.32776,3.93462,0.0617271,1.51287,0.134139,1.61225,5.33652,2.42599,-0.764775,-7.2366,6.52427,2.64608,3.04473,-0.688386,-6.89117,4.31244,-3.37617,-3.13898,-2.16247,2.28736,73.5746
-20454,0.996674,0.00105802,10,1023,0,20477.9,-6.17699,-11.1761,0.356484,4.10889,-1.90664,8.24032,-4.59442,-1.39215,11.7372,-3.8163,3.80473,3.92644,5.4318,1.02518,4.469,5.76918,7.20332,7.60514,-3.51306,5.27051,1.4463,2.07063,3.3916,-0.438307,0.786124,0.373457,2.24609,5.51538,2.38495,-1.26757,-7.2874,7.28611,2.6324,2.25255,-1.23255,-6.65115,5.00878,-4.0558,-2.73756,-2.0706,2.12901,73.5676
-20459.1,0.99514,0.00105802,10,1023,0,20480,-2.99031,-13.1407,-2.33246,0.515201,-0.190759,3.36577,-9.63595,-1.1975,12.6762,-1.03969,-3.59435,4.66481,-0.212997,2.7529,2.88623,9.27573,6.50895,8.20105,-2.81289,4.75039,5.05431,9.80332,3.27635,-4.4671,-2.93617,3.71995,3.97034,5.13839,1.14282,-1.77508,-7.54233,7.57466,9.024,2.81117,0.858753,-4.25692,5.28312,-2.05354,-0.957922,-3.49599,5.73742,73.6625
-20460.1,0.919728,0.00105802,10,1023,0,20482.8,-1.48,-12.2495,-1.69989,0.903939,0.911085,6.11207,-10.0527,-1.05178,10.6214,0.518981,-1.26924,4.69562,-0.369361,3.63713,2.98967,11.0742,6.59806,7.44997,-2.03732,3.70941,1.14606,8.15456,1.28002,-3.23045,-2.15144,2.66563,8.93295,5.28358,-1.43514,-0.467094,-9.99438,6.15278,9.42683,1.05377,2.40716,-4.83999,6.81333,-3.56972,-1.53574,-5.65806,5.7653,73.9566
-20453.6,0.999538,0.00105802,10,1023,0,20480.8,-3.71557,-7.93804,-5.86351,3.61799,0.30564,4.85655,-9.83327,-2.36838,9.53972,-2.70717,1.59247,6.76062,2.13871,5.41221,-1.4743,5.6885,8.18554,5.3443,-1.67518,5.86366,2.91491,5.55661,-0.445409,1.83674,-1.53331,1.88902,9.73681,2.46895,4.71536,-3.25956,-5.26948,6.2603,4.50945,3.43595,6.17078,0.289441,0.930016,-4.09858,-0.456253,-0.466811,6.17492,73.8923
-20453.8,0.757205,0.00105802,10,1023,0,20477.2,-4.69075,-7.6981,-3.48544,2.64916,-0.891017,3.36485,-5.19054,-5.79012,6.00427,-5.38406,2.36825,6.3346,1.90769,1.82198,-4.81058,3.95308,4.05646,5.91044,0.335629,9.27233,2.88083,2.93078,-1.51062,3.37138,-4.9579,0.518033,10.9316,0.764775,7.57866,-6.06379,2.56502,7.25964,6.32198,3.56727,1.59862,-1.7838,-0.503082,-5.14511,-0.879446,-0.595293,6.27585,74.0514
-20454.1,0.997277,0.00105802,10,1023,0,20472.9,-4.85165,-5.00318,-5.82874,0.994718,-0.48024,3.78043,-6.82075,-5.78134,6.79933,-6.54995,2.18659,7.36435,3.77179,2.87129,-3.55495,4.35274,3.78386,4.40399,0.237302,10.2953,2.23095,5.38963,-0.931956,3.26395,-3.0602,-1.58162,11.2784,-0.693708,7.09977,-5.09655,2.43167,7.69159,7.45129,3.11698,1.94384,-0.537836,-0.0821889,-0.36069,-2.28118,0.859076,6.98981,73.9841
-20451.9,0.956121,0.00105802,10,1023,0,20470.4,-0.923,-2.41605,-6.2549,2.93111,4.04026,3.31083,-9.84164,-0.845827,3.75991,-5.19456,5.68431,7.419,4.30286,0.537926,-0.138655,3.74607,-1.12471,0.644663,-0.614269,5.90992,4.34711,3.72065,-3.88234,0.209049,-9.56704,2.6922,7.01169,-3.92954,0.432288,-2.33291,2.98051,9.2547,9.18944,4.36825,3.78448,-1.4269,-2.73169,6.61957,0.416834,-1.91311,1.22019,73.5602
-20449.6,0.945504,0.00105802,10,1023,0,20465.7,-1.22377,-1.62693,-6.74312,2.29949,1.30815,2.86743,-8.42762,-0.664921,3.14085,-5.16837,6.4815,7.60835,3.02103,1.9565,2.3065,3.79109,1.41532,-0.159789,-0.15778,5.73716,4.90047,3.51512,-2.78833,0.873565,-8.57145,4.8288,6.56538,-2.0985,1.28232,-1.39186,3.94226,7.22512,8.15914,3.19706,1.0558,-3.33604,-2.51732,5.21025,2.92552,-4.81287,0.12942,73.5749
-20451,0.83527,0.00105802,10,1023,0,20469.9,-1.74397,-3.60311,-4.03328,2.2328,0.801392,4.88559,-8.43634,-1.605,0.65988,-6.23169,4.87979,7.03419,-0.194664,4.13,2.62071,6.42643,0.0236605,-1.03992,-1.80551,8.19011,0.613179,0.355974,-2.65505,-1.58575,-7.88952,3.06234,5.54592,3.69416,0.495083,-5.90411,2.41607,8.1581,4.55284,0.411044,0.314762,-3.62626,-2.02649,6.22252,1.14125,-11.4864,0.888318,73.9411
-20459,0.987168,0.00105802,10,1023,0,20472.9,-5.94125,3.59171,-2.74009,0.708,2.24837,5.0419,-7.84009,-0.0426012,-6.22476,-6.6778,5.09295,8.12567,-3.98139,-0.0181695,-1.5262,7.83234,-4.25509,1.40621,0.511193,11.6781,-5.27103,0.817211,0.773997,0.255608,-4.86778,2.80985,5.12393,5.76523,4.15913,-2.85199,5.49389,9.44788,9.41747,-8.9865,0.563735,-8.41669,1.19354,4.56556,-0.890473,-11.3131,-5.14735,73.6286
-20459.5,0.724329,0.00105802,10,1023,0,20488.2,-4.71656,-2.03791,-4.26229,0.741362,5.14434,7.62807,-6.40273,2.47769,-7.47214,-5.41292,5.65568,3.44231,-5.60514,-2.67525,-6.80284,6.19722,3.5657,1.70968,0.811026,8.41741,-4.55374,-2.85779,1.55427,-2.50824,-5.6909,-1.10485,3.97198,6.74768,0.0731229,-1.35815,-1.92581,7.63653,11.7075,-7.25739,0.333372,-9.20311,-0.787399,4.24346,-4.73216,-10.5766,-7.57944,73.4658
-20455.1,0.906002,0.00105802,10,1023,0,20479.1,-2.76661,-2.23236,-7.0894,-1.66956,7.88727,10.7327,-2.87529,-1.16958,0.548487,-1.4933,11.5688,-1.36338,-4.35742,-0.151072,-5.97435,7.13865,4.70966,1.53939,1.67618,8.15683,0.120939,-6.45044,1.50529,2.58033,0.323418,-0.164086,0.837435,6.37432,-3.28616,3.64903,3.61051,8.45733,5.2093,-1.32447,2.33563,-8.8557,0.330823,-0.581229,-3.31613,-8.63414,-6.43317,73.9504
-20456.8,0.645703,0.00105802,10,1023,0,20482.7,-4.9986,5.82033,-4.98037,-5.24115,2.65739,7.94417,-4.64571,6.28361,-2.47213,-5.2566,7.35946,-0.592486,-0.316799,4.07402,-5.09073,2.98719,9.1576,4.4603,2.58175,3.39335,5.30848,-4.96305,-5.29553,-0.972245,0.544178,2.38317,4.49632,8.19312,-3.61898,0.12262,8.8346,8.00652,2.05864,-0.779213,4.87841,-10.7435,-2.14358,1.44283,-7.27469,-3.73916,-9.86134,73.7717
-20455.3,0.963252,0.00105802,10,1023,0,20472.3,-7.21569,5.40978,-5.60883,-6.17863,1.74376,6.81229,-5.00563,5.61333,0.533709,-6.07983,8.31581,-0.0304887,0.74609,6.17128,-4.96517,0.91682,7.06822,2.3378,3.3566,1.12446,5.87471,-5.05514,-6.35381,-3.99495,0.324311,3.52399,5.65761,5.89949,-1.46875,0.0227731,7.37354,7.89462,2.67932,-2.25241,1.94042,-10.6722,-1.06399,0.983109,-6.92614,-3.7027,-8.40963,73.8286
-20455.8,0.999156,0.00105802,10,1023,0,20472.9,-8.37974,4.63465,-3.59397,-7.00426,1.37892,7.57277,-5.6872,6.17393,0.0477479,-6.9226,8.28221,0.828868,3.06282,4.32299,-4.58302,0.971888,7.29368,1.86052,3.50553,0.754532,6.9983,-3.55782,-5.56966,-2.53053,1.4143,4.55746,6.35864,4.56984,-4.96436,2.03822,8.64114,9.33847,3.28781,-3.01736,1.28142,-9.98734,-1.97633,1.78308,-5.23836,-2.16149,-6.69214,73.7302
-20459.7,0.969961,0.00105802,10,1023,0,20476.7,-9.53359,3.21813,-2.99128,-4.73542,2.24808,8.30718,-7.32627,7.24221,0.124435,-7.94722,4.32885,-1.90252,3.58926,3.08693,-6.21241,0.270324,6.66248,-0.501425,4.8169,3.73351,8.22368,-2.37707,-4.77816,-4.52138,3.29387,7.21674,5.07873,4.7393,-5.58067,-1.36418,7.55604,13.4306,5.92235,-3.01634,3.52125,-10.2347,-4.61444,0.978234,-7.0595,-2.87173,-2.84299,73.689
-20451.9,0.592391,0.00105802,10,1023,0,20482.5,-9.05254,2.99534,-5.30678,-0.0102874,1.00422,3.77596,-1.91051,1.83901,-2.39814,-9.63811,2.39572,-0.479882,-3.5195,0.188108,-1.04873,-1.48715,-3.06648,-1.39331,-2.55799,4.29733,6.75383,1.9391,-4.03239,-1.70816,5.20255,7.61722,2.1523,3.79706,-0.333792,-3.06302,-0.117625,11.8375,8.71423,0.147781,10.2005,0.726483,-1.6344,5.26845,-5.86822,-2.43871,3.5968,73.6203
-20457,0.993352,0.00105802,10,1023,0,20476.8,-10.9144,2.54351,-7.68852,-1.43462,-5.59847,-1.70278,-0.120813,-5.22201,-2.1279,-9.91174,2.9037,-0.161594,-13.329,-9.23095,-1.55008,-2.80953,-0.383652,1.33857,1.1579,1.35469,10.079,-3.3021,0.62701,-4.17215,4.09835,3.66978,3.26326,2.71975,4.07489,5.084,-2.92002,2.55045,10.6555,-2.65933,8.26204,-3.28555,0.938554,-6.0136,-4.45311,1.91945,-0.0514622,73.5971
-20453.7,0.983578,0.00105802,10,1023,0,20479.3,-10.3362,-2.75352,-5.90412,0.865213,-3.12963,0.741401,-6.69335,0.699081,-0.112177,-4.79977,1.83157,-0.627209,-8.74098,-10.0407,-5.48432,-1.64468,3.22926,1.54512,2.34217,2.22817,11.8401,-2.55882,2.45473,-6.91355,3.82579,5.57884,2.88076,7.86162,-0.117424,-0.54095,-0.886402,0.761599,11.7309,-2.18942,4.29053,-1.71471,1.24472,-0.25667,-4.55428,2.4562,0.470252,73.6231
-20454.2,0.994027,0.00105802,10,1023,0,20473.6,-12.8326,-4.66276,-6.65194,1.11614,-3.09671,5.42758,-6.22314,5.19656,-0.932204,-4.50304,-2.36169,0.688377,-5.47823,-14.8369,-1.04534,-4.32738,-0.829441,6.32908,4.90234,-0.701485,4.57501,-2.58236,4.56145,-6.15755,5.66387,5.59693,4.95672,4.46427,2.95365,1.86057,-2.25251,-0.446036,8.62673,-3.42799,-1.04385,-2.51986,3.6941,-0.612345,0.287361,0.911903,0.894835,73.7054
-20452,0.975478,0.00105802,10,1023,0,20476.4,-1.64207,-0.415626,-0.988298,2.43141,-2.60088,7.80297,-3.35244,2.96449,0.880077,-3.67374,1.02808,-1.14698,-6.65879,-6.61818,-0.00308767,-0.473039,-1.63745,11.2241,-0.106392,-3.80885,3.5088,-0.872519,4.74712,1.04106,5.37586,10.9572,6.99405,-2.54097,5.21179,3.47447,2.84884,-2.11441,9.78706,0.359916,-2.40718,-4.63231,8.50701,3.00567,-1.49724,7.78076,1.44871,73.6913
-20452.6,0.940968,0.00105802,10,1023,0,20473.4,-3.87779,3.66011,-3.15179,-0.0908857,-2.24027,6.29114,-5.2795,0.879555,1.06986,-5.28258,-0.58202,-0.0312115,-3.74194,-6.06763,-0.716317,-1.89102,0.0545189,7.2849,2.07052,-4.25242,-3.74169,-0.0941567,10.8952,1.36791,3.48798,9.92417,9.29378,-1.42042,6.76165,3.08108,1.21976,-0.608993,8.57257,-1.07909,-2.49251,-6.46921,6.55814,6.37348,-2.85712,5.26327,6.02858,73.8157
-20452.6,0.984069,0.00105802,10,1023,0,20472.7,-3.67867,3.73315,-3.14157,-0.0613161,-2.37674,6.39402,-5.23878,0.822745,1.00737,-5.42146,-0.614216,-0.029211,-3.80696,-5.98025,-0.592863,-2.04751,-0.0528403,7.1569,2.02213,-4.21378,-3.57356,0.00396751,10.9382,1.3751,3.62773,9.80504,9.17299,-1.46289,6.64161,3.02158,1.32433,-0.472087,8.61263,-1.14224,-2.49138,-6.32345,6.52451,6.54715,-2.78756,5.14383,6.15297,73.6768
-20451.7,0.882456,0.00105802,10,1023,0,20463.9,-3.12335,3.79055,-3.04164,0.235021,-2.88635,6.26529,-5.09806,0.973269,0.54724,-5.36438,-0.127848,-0.666942,-4.46257,-4.93764,-0.402766,-2.25227,-0.084592,6.99293,2.09752,-3.88506,-3.81711,-0.0176354,10.632,1.13191,3.9447,9.50896,8.86085,-1.60858,5.90482,3.20058,1.24004,0.134122,8.15476,-0.628446,-2.36121,-6.4412,6.24398,6.41216,-2.55194,5.12377,6.36493,73.6709
-20452.2,0.989977,0.00105802,10,1023,0,20467.6,-2.66544,2.63068,-5.05058,-1.1598,-3.9281,5.64716,-6.90468,2.19488,0.49447,-3.87916,0.521724,-0.723913,-3.52762,-4.44948,0.929237,-2.35895,1.07857,7.10466,2.16006,-2.8437,-3.13429,-1.57531,11.4709,3.77279,2.83124,10.3657,9.39941,-0.647764,4.98203,3.15548,4.0455,0.969781,9.08507,-0.528674,-0.455312,-6.43479,3.56734,5.08402,-2.04816,6.4234,5.7499,73.8339
-20452.4,0.921258,0.00105802,10,1023,0,20468.9,-2.51508,2.21821,-4.88347,-0.992908,-4.19672,5.77972,-7.18414,2.06851,0.563796,-3.75849,0.541094,-0.582636,-3.75811,-4.4346,0.580753,-2.38345,0.974246,7.03217,2.09855,-3.2736,-3.05119,-1.95802,11.3749,3.9721,2.6681,10.2147,9.29348,-0.574087,5.12149,2.77548,4.02153,1.43511,9.26772,-0.745465,-0.614798,-6.66215,3.78137,5.19072,-2.32598,6.28033,5.73181,73.667
-20453.1,0.999401,0.00105802,10,1023,0,20468.9,-4.08799,3.46632,-8.35004,-2.86992,-3.92266,2.19459,-5.51899,0.330112,-0.811562,-6.65831,2.03768,1.14378,-3.62255,-6.38879,3.09133,-0.188649,6.1018,9.09227,0.137691,0.39028,0.256496,2.09537,6.49996,1.95519,3.55117,7.64892,5.74343,-7.22715,3.88259,2.36769,-0.711115,2.74711,7.18694,-0.244451,2.19977,-9.40604,2.85462,8.07095,-2.306,10.0184,2.7176,73.8676
-20450,0.999868,0.00105802,10,1023,0,20465.6,-7.09906,-0.707456,-10.8893,-1.67579,2.00271,-2.92669,-4.7108,2.08946,0.644777,-7.22468,2.64459,-1.17663,-4.06362,-1.04209,-0.0551279,1.20538,2.33752,7.82023,0.683414,5.11253,5.09238,-1.44723,6.52656,4.69714,4.41142,6.34879,5.4533,-3.20824,2.94414,-2.64747,5.73288,1.14558,4.59178,1.50468,-0.480145,-7.64943,3.0526,5.97016,-1.28089,7.1189,-1.03964,73.8458
-20448.5,0.994437,0.00105802,10,1023,0,20459.3,-7.57255,-2.31285,-11.3624,0.4104,1.19408,1.88111,-2.87844,4.40241,-2.70086,-5.33371,1.53914,-3.71611,-0.585793,-1.74891,-1.43439,-0.626375,0.926908,8.87587,1.43257,4.69877,4.19657,-1.52279,6.8905,1.09489,6.01418,8.35161,6.88793,-0.079795,0.247639,-1.79679,1.80032,-1.4633,2.62955,-3.52867,1.75568,-3.28434,3.16728,5.07956,1.06336,5.53873,-3.28144,73.6775
-20447.6,0.969613,0.00105802,10,1023,0,20472.5,-7.58009,-1.29645,-10.5283,0.211892,0.648124,1.72054,-3.61369,5.02409,-2.77396,-4.90749,1.60445,-3.39022,-1.10408,-1.25506,-1.82914,-0.990681,2.33026,9.24853,0.945889,5.56761,4.32162,-0.371151,5.39995,0.779352,5.10204,6.74466,7.71302,1.2971,0.308093,-1.22894,0.574366,-1.97058,3.77624,-3.30124,0.428553,-2.43429,3.56369,4.37409,1.32273,4.50225,-2.92394,73.9256
-20447,0.944061,0.00105802,10,1023,0,20465.6,-5.22943,-2.09462,-10.8528,0.0612555,1.58157,2.301,-2.64556,4.75945,-3.36884,-4.12118,2.04519,-2.956,-1.79126,-0.146262,-1.71071,-1.5637,1.58794,8.61432,0.255375,6.00944,4.39495,0.58616,5.06018,0.216988,5.44695,6.77347,8.2839,0.735012,-0.518069,-1.76095,0.354766,-1.71304,3.74146,-3.52443,-0.514391,-2.58325,3.85269,4.01228,1.26415,4.71395,-3.91809,73.8835
-20449.9,0.751144,0.00105802,10,1023,0,20469.8,-3.29556,-4.2959,-6.78375,0.3564,0.117271,7.6824,0.65983,3.36664,-2.71025,0.0373337,4.30879,-3.03156,-2.67404,-0.909306,-1.06662,-2.40178,3.67629,7.57152,1.43523,1.98713,4.03879,0.615471,3.63683,0.422934,10.9583,6.11247,10.8937,0.189348,-3.26125,1.89699,-1.27428,-8.15232,4.79566,0.115077,-1.07144,3.11528,-1.5507,5.9684,4.16772,-2.12913,-6.83956,73.8326
-20450.9,0.76769,0.00105802,10,1023,0,20473.6,-2.90154,-5.36422,-6.30774,-4.59553,-0.911019,1.33427,-1.11235,1.38154,-7.46805,1.08259,2.02669,-2.65569,-4.14322,0.762038,-1.56108,0.299818,0.815963,6.89641,2.05322,0.835531,3.42649,-2.4339,4.21691,2.55567,10.5621,3.41036,8.63448,-1.83137,-0.0577017,0.78574,-3.28778,-10.6323,3.04582,5.60939,0.517785,7.30351,-4.2639,3.05824,3.21666,-3.05624,-8.27528,73.9446
-20451.5,0.998599,0.00105802,10,1023,0,20472.2,-1.10572,-1.27353,-4.53112,-3.97977,3.85899,-0.898531,1.82977,2.16633,-3.85888,-1.27836,-0.383334,0.246357,-2.03866,4.97516,-4.23076,-1.84596,1.92159,7.43669,3.05142,-0.174316,3.36787,-1.73093,3.31692,7.68913,10.0417,1.59364,7.94024,-1.41351,5.43821,-0.980349,-6.57745,-5.87689,2.86577,7.39704,0.566228,10.8387,-3.85761,7.01422,5.27875,-2.85455,-5.44648,73.6471
-20450.4,0.999997,0.00105802,10,1023,0,20469.9,-1.86678,-4.04534,2.08971,-5.85243,5.24356,4.44202,-5.53909,5.77475,-3.02336,-1.76511,1.1546,-3.32284,1.10353,5.76181,-5.09945,-3.95803,-3.70204,8.89321,1.48518,1.49197,2.62662,3.4802,5.5872,2.39625,10.9079,3.58375,3.84782,3.72349,9.20534,-0.357556,1.99119,0.267404,1.26959,1.38873,6.69286,4.61875,1.48807,4.30808,4.39573,-3.11195,-5.06464,73.6568
-20450.2,0.934937,0.00105802,10,1023,0,20463.9,-1.32489,-4.74132,4.30554,-5.60714,2.89495,4.59737,-4.48016,5.68337,-0.754298,0.326519,-2.95832,-3.37395,4.90887,2.23452,-3.93365,-3.02265,-6.28773,5.92881,2.40393,2.49191,3.44516,2.64423,5.6835,2.7311,11.9594,3.49635,2.05435,-0.533662,5.29085,0.433435,3.60699,-0.283282,-1.9782,-0.652209,7.25597,6.68888,0.881646,6.32245,3.91415,-6.16418,-5.5289,73.637
-20453.4,0.993293,0.00105802,10,1023,0,20473.7,-0.589469,-4.75542,-0.286193,-0.364901,5.18761,0.98328,-4.8185,5.09525,4.22431,0.817153,-3.7821,-4.83328,10.7012,1.00136,3.50466,-3.94854,-6.59939,1.2148,-0.894524,2.91622,7.25214,2.29444,7.73256,1.5375,13.1646,0.816154,-1.72173,-2.02016,7.35134,-2.12306,2.97936,-4.28092,-5.23831,-1.30567,5.94121,5.36258,4.28287,7.31207,2.49151,-6.28999,-4.58431,73.8704
-20454.8,0.990568,0.00105802,10,1023,0,20481.1,0.888847,-10.2604,-1.45759,-0.441219,4.70788,0.952619,-7.08559,4.74101,3.72373,2.71398,-0.64649,-2.87152,6.62614,-0.264164,0.908042,-4.24823,-0.988491,0.426758,-0.556947,5.90644,8.75741,-5.15586,3.18316,0.0715439,14.4016,4.58794,3.32646,-0.829768,6.90757,0.310697,1.4711,-4.53837,-5.03091,-2.98143,1.44156,4.55532,10.0163,5.3297,-1.78271,-10.1726,-0.0605545,73.798
-20450.8,0.966285,0.00105802,10,1023,0,20472.8,-3.58496,-6.36021,3.66672,0.973686,3.52923,-3.00503,-4.28176,2.90842,6.0833,-1.436,-2.20863,-2.86745,-2.24045,-4.01768,2.64465,-1.03582,1.75992,2.16216,0.281914,3.91555,0.665655,-7.00606,4.78386,2.8469,7.58422,3.88317,6.44264,-0.246924,8.68361,-6.31094,0.4981,-9.62439,-8.34863,-6.14037,0.0785722,5.04316,4.01186,-0.583936,-4.64703,-6.86608,-3.14269,73.7158
-20452.9,0.85395,0.00105802,10,1023,0,20467,-2.39358,-6.78582,1.09082,-0.675361,2.58344,-2.45965,-3.84827,-0.308431,1.50876,0.511808,-0.951892,-4.66305,-1.51766,-0.312773,5.16225,0.0867793,1.91436,2.81813,-1.4756,4.84062,-2.83717,-4.88948,4.41201,5.22781,11.1809,3.62694,6.58705,-2.50046,11.0357,-5.78664,1.15744,-9.82402,-7.63687,-4.13831,-2.39803,6.47181,0.517716,-2.82698,-6.88348,-8.05014,-1.35378,73.6309
-20454.6,0.869615,0.00105802,10,1023,0,20474.4,1.50884,-2.64156,0.255747,-0.822359,4.99723,-1.43557,-3.58828,0.585453,1.91655,0.473702,-0.713911,-3.67947,-6.46134,8.91722,6.61124,0.362029,1.13342,7.20797,-1.08516,8.51777,-1.8626,-7.91748,4.24554,4.72228,9.07005,6.28752,6.54837,-0.0651088,5.58269,-3.74023,0.962811,-9.98833,-7.55009,-2.27637,-1.63677,7.22566,-4.48079,-3.68872,-7.02977,-7.92723,-1.10153,73.8073
-20457.7,0.953119,0.00105802,10,1023,0,20472.1,1.16236,-6.09265,-1.75473,-4.48445,3.29263,-3.77906,-0.510257,0.849757,2.88541,0.57505,-0.846908,-6.99802,-6.42638,13.4379,10.1537,-1.19671,3.02652,7.80869,-0.360627,2.40465,-2.27775,-12.7277,-0.881364,2.13582,5.1957,4.03253,6.43209,-1.12556,2.28976,-2.33711,-1.04743,-10.6355,-6.94278,-3.35137,3.72087,7.09182,0.598585,-5.3086,-8.08026,-6.77862,0.214622,73.7552
-20460.2,0.625796,0.00105802,10,1023,0,20485.1,-0.738158,-9.59685,-5.25599,-1.78344,-2.40358,-0.149733,2.20436,5.33686,1.33516,4.4728,-4.03999,-8.83728,-3.87699,7.00885,7.31486,2.01977,0.946212,7.21806,-0.803031,5.1767,3.35053,-15.978,0.354093,0.717808,2.92231,3.76941,3.21415,2.75186,9.81242,-4.80503,2.51323,-5.67187,-7.87899,-2.48937,2.58644,2.33583,-3.9738,5.96731,-6.17661,-10.0479,8.15632,73.5696
-20456,0.887283,0.00105802,10,1023,0,20482.9,1.72668,-5.91932,-1.75561,-1.63929,2.47636,-4.75856,3.51506,8.04608,-3.72935,2.9343,-7.38052,-8.09563,0.165682,-2.8729,-4.7907,-1.34462,5.03503,3.29411,-3.89793,4.14706,3.47407,-10.955,-5.34558,2.49958,3.39154,2.80726,2.78111,-9.46691,2.53863,-11.2218,-0.971969,-11.6203,-3.09174,-1.69777,-5.5053,-3.36236,0.309642,-0.912053,-1.95657,-8.37642,-4.66488,73.8797
-20451.4,0.99467,0.00105802,10,1023,0,20473.3,-0.468807,-4.60709,1.08565,4.32868,4.26356,-4.98657,2.13018,4.75401,-5.32789,1.11059,-4.87558,-8.51534,0.930773,1.08646,-1.44083,-1.31645,3.7494,0.056887,-5.68472,6.97447,-2.13367,-8.45389,-4.73774,5.29197,1.91053,4.57691,-1.12496,-12.1268,-3.52819,-5.9436,0.741697,-6.70381,-4.71936,1.30658,-4.15967,-1.66567,-1.60002,-3.47597,-0.844454,-6.71082,-5.99326,73.6644
-20450.3,0.989407,0.00105802,10,1023,0,20465.3,0.60324,-3.60191,-0.563054,1.84093,7.04453,-1.82651,2.95411,4.03183,-5.72727,3.5473,-3.54953,-6.91193,0.513687,1.7142,3.1395,1.00547,5.74962,2.47909,-5.08505,5.67658,-3.27716,-6.26954,-2.11678,4.35089,1.6607,2.87343,-1.4366,-10.5703,-6.53376,-7.83744,3.04787,-6.13087,-6.28922,1.89272,-1.41917,-2.74265,-1.10917,-4.1156,-0.787592,-6.63721,-5.95229,73.6553
-20450.3,0.996321,0.00105802,10,1023,0,20474.7,0.441633,-1.88123,-1.95203,-2.33289,2.06422,1.26411,3.59876,-2.51412,-6.94037,4.93688,0.131845,-6.58604,-3.72978,-1.31023,7.80544,2.12542,4.58763,1.287,-4.38197,3.59267,-2.51456,-4.88486,-5.37176,1.45168,5.18008,-0.385756,-2.51868,-12.297,-4.73585,-7.79356,0.147405,-4.3048,-6.07425,1.02377,-6.95431,-6.63706,0.590265,-6.06358,-1.15075,0.755242,-4.42771,73.7176
