# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf5_model
# start_datetime = 2023-07-05 12:28:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf5.data.r
# init = 2 (Default)
# random
#   seed = 758156533 (Default)
# output
#   file = examples\cf\cf5_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mean
-3936.97,0.917394,0.00243678,10,1023,0,3941.28,-0.480652,-0.319421,-3.99847,-4.8384,6.82488,-8.02765,-4.41163,-0.63499,-5.26894,-0.464737,-2.16182,-32.1998
-3938.24,0.992322,0.00243678,10,1023,0,3942.03,-9.03678,2.31962,1.70369,-3.27769,9.49325,-1.8415,0.753442,-4.3194,-3.52804,-4.93528,-2.3539,-32.2244
-3936.35,0.932937,0.00243678,10,1023,0,3943.97,-2.2413,0.667291,-7.43272,0.017505,1.37229,-8.06096,6.84955,-2.70214,-1.90236,0.681771,0.327656,-32.1655
-3934.7,0.996666,0.00243678,10,1023,0,3938.63,7.79927,-1.92984,0.115885,1.86083,2.43592,-0.207177,1.73733,-1.94369,-2.55989,6.21169,2.57547,-32.043
-3936.61,0.999628,0.00243678,10,1023,0,3938.43,5.35654,-2.00897,0.331446,-0.63749,1.56858,-5.96046,-2.70159,-0.808795,-0.626181,9.43417,-7.93092,-31.9753
-3934.89,0.951694,0.00243678,10,1023,0,3939.07,-4.8212,-0.0307847,4.77748,-4.71096,-1.3321,5.98215,-1.04082,4.84691,-0.443237,-1.05818,2.98927,-31.9133
-3934.93,0.997372,0.00243678,10,1023,0,3939.92,-4.90006,1.6628,3.97633,-4.53394,-1.02788,5.90951,-0.797621,5.65504,-0.837455,-2.0489,3.09723,-31.948
-3938.03,0.883339,0.00243678,10,1023,0,3941.09,6.28895,-1.9605,5.7329,-4.3389,1.40906,-2.90155,-11.3148,0.0101074,3.36029,2.23404,1.69131,-32.2085
-3936.67,0.832735,0.00243678,10,1023,0,3943.84,0.89013,1.2782,-1.70383,6.562,0.448845,5.46806,-4.91622,5.52601,-6.16482,-0.00803931,2.48156,-32.2244
-3942.2,0.905647,0.00243678,10,1023,0,3947.18,12.6731,2.26781,-3.6001,4.71213,-2.26698,7.10011,-3.94483,-1.31645,-2.41731,13.5423,-0.341302,-32.204
-3944.47,0.725529,0.00243678,10,1023,0,3948.74,13.2198,3.71089,1.45851,1.0644,-0.612929,7.12261,-7.33561,-1.6284,-6.48266,14.5224,3.72801,-32.2265
-3938.09,0.996982,0.00243678,10,1023,0,3949.14,2.52838,1.89314,-1.90862,-3.02302,0.812812,-2.45189,-2.9199,-1.82277,-2.9837,15.7404,1.01377,-32.065
-3936.79,0.985334,0.00243678,10,1023,0,3942.85,2.53392,4.07514,-2.27334,-3.70578,1.22253,-1.13948,-2.21774,-3.89576,-4.72595,12.1806,-0.486992,-32.0547
-3936.65,0.943727,0.00243678,10,1023,0,3941.3,-2.33678,-0.67582,1.45403,-2.32946,-3.58173,-2.85454,-4.29878,-5.40519,-6.73385,9.79338,2.37629,-31.9187
-3936.66,0.934973,0.00243678,10,1023,0,3940.25,1.86906,-2.12242,2.89046,-2.6444,0.147643,-0.822153,-0.685604,-7.00075,-3.29316,9.82239,7.27732,-32.0015
-3937.08,0.984725,0.00243678,10,1023,0,3941.16,5.6203,-8.15614,8.82725,1.13455,1.52022,1.7708,-6.08902,-1.24089,-3.06899,2.94212,2.7136,-31.893
-3938.52,0.979678,0.00243678,10,1023,0,3943.72,-0.81338,1.38426,-4.27905,-4.89237,-4.76297,-0.040194,5.0375,-7.35334,-11.8429,0.888399,-4.55766,-32.1211
-3936.01,0.999871,0.00243678,10,1023,0,3941.7,-8.72433,4.20138,2.56656,6.60094,-5.0172,2.06588,-2.1944,1.73632,1.23508,2.20091,-0.699252,-31.8686
-3933.68,0.985746,0.00243678,10,1023,0,3940.6,-6.2019,3.33599,-1.84755,4.10742,-1.55637,1.22345,-2.31954,1.54483,-0.0262286,-0.231078,1.79428,-31.9653
-3938.87,0.998752,0.00243678,10,1023,0,3940.48,-0.665926,11.1319,-3.73062,3.80396,10.7828,-2.65038,-3.95127,-5.14387,-4.48006,-0.0539423,-2.34106,-31.9572
-3937.29,0.866381,0.00243678,10,1023,0,3942.28,-0.867753,7.84468,-6.32704,0.861096,9.14392,-3.6383,-7.80164,-1.7686,0.0982523,1.19866,-0.363568,-31.9715
-3938.24,0.99342,0.00243678,10,1023,0,3943.79,2.21632,4.81971,-13.8791,0.945848,4.56469,-1.44517,-3.94898,2.27048,-3.48415,2.44797,-5.43795,-31.9754
-3938.53,0.998831,0.00243678,10,1023,0,3944.69,-0.722066,3.37284,9.76329,-3.86983,6.95446,4.13147,1.48933,2.36784,-2.1567,7.06945,-8.79745,-32.0031
-3938.27,0.991752,0.00243678,10,1023,0,3944.43,-0.973118,3.20377,12.1845,-2.02455,3.5651,6.48391,-0.128021,-0.550688,-3.23963,6.47714,-6.34594,-31.929
-3935.54,0.994506,0.00243678,10,1023,0,3941.86,-2.30404,4.40126,1.32592,-0.448814,2.72993,-7.62561,-4.84184,3.36322,4.56513,4.12598,-3.04452,-32.0462
-3936.89,0.999665,0.00243678,10,1023,0,3939.87,-4.52628,1.05848,-6.89623,2.66386,4.6152,1.90374,-1.56287,3.3073,-0.544416,8.17779,-7.96092,-31.9574
-3935.58,0.99977,0.00243678,10,1023,0,3939.98,2.48497,-1.46909,-2.91714,8.39129,4.13301,-4.63344,-4.04225,-3.21637,0.864967,-2.45886,4.44923,-31.9555
-3937.2,0.953393,0.00243678,10,1023,0,3941.56,0.871145,-11.1919,-0.602483,6.88316,-5.07043,1.40253,2.73378,-2.32977,-1.15207,-1.48858,-6.37434,-32.0367
-3936.29,0.599013,0.00243678,10,1023,0,3943.26,7.51364,2.30921,1.02418,-6.51289,6.26858,-3.26257,3.1789,-4.6879,3.29155,-1.02012,-3.97432,-32.0059
-3935.13,0.928343,0.00243678,10,1023,0,3939.27,6.84776,1.52039,2.41044,-4.576,3.89085,-4.05426,4.44957,-1.46886,-1.9335,4.88664,0.415809,-31.9617
-3936.91,0.998252,0.00243678,10,1023,0,3940.04,3.98428,-2.00287,6.14243,4.50974,2.19069,-3.46835,7.65158,-6.58616,0.649485,6.78082,1.88798,-31.9799
-3937.88,0.9962,0.00243678,10,1023,0,3943.09,-10.7876,5.1261,-4.74068,1.24715,-8.35664,-0.823443,3.49427,6.10573,0.235829,-2.21812,1.49405,-32.0232
-3935.32,0.996905,0.00243678,10,1023,0,3942.11,-0.689114,1.30977,-3.79616,8.53315,-3.70038,-0.414482,-4.72786,-3.18916,-4.43124,3.27304,-0.808612,-31.9963
-3940.08,0.942376,0.00243678,10,1023,0,3942.07,-5.2114,8.38186,-5.13012,-6.4969,-0.560813,3.36513,10.464,0.554906,-3.81275,7.45925,3.08275,-31.7895
-3938.91,0.893034,0.00243678,10,1023,0,3943.46,-3.7345,9.47933,-0.174715,-7.25265,1.29048,1.09161,10.0446,2.24713,-2.62362,8.09899,-0.67584,-32.0777
-3941.12,0.647466,0.00243678,10,1023,0,3949.37,-2.6736,-12.6064,-2.75189,7.08854,1.33791,-2.43504,-1.90652,6.95771,4.78335,-7.32074,5.61445,-31.7286
-3935.01,0.961832,0.00243678,10,1023,0,3944.24,-0.934037,0.324575,-4.17539,0.973758,1.92744,-6.75891,2.52928,-4.20836,-0.339419,-1.32465,-4.19567,-31.7865
-3937.23,0.96686,0.00243678,10,1023,0,3940.75,0.0320237,2.77263,-1.07824,4.09425,2.28881,-3.88673,11.6141,-1.32687,8.87091,-0.5011,1.09139,-31.986
-3938.21,0.956545,0.00243678,10,1023,0,3942.64,0.691486,1.71082,-0.858536,3.16323,2.49676,-6.80016,11.9779,-1.02651,9.01773,-0.537626,3.7386,-31.9162
-3938.82,0.999834,0.00243678,10,1023,0,3941.88,-0.527129,0.915033,-3.02046,-0.635859,7.5269,-4.07657,9.61148,0.864424,11.1779,-1.5096,5.75777,-32.0537
-3936.69,0.909149,0.00243678,10,1023,0,3945.24,-3.61783,-2.60744,-11.722,2.53805,-0.0881813,2.46837,2.97865,2.16855,3.91464,-3.3108,-4.98134,-32.018
-3937.13,0.815515,0.00243678,10,1023,0,3944.43,2.55174,-2.33625,2.90201,6.0646,0.711658,-2.84446,9.44242,-4.97074,-7.25662,-0.0496873,4.94809,-32.0134
-3941.03,0.861039,0.00243678,10,1023,0,3947.9,-1.71786,-2.96981,2.85815,-3.6436,4.77463,-2.77569,3.5006,-14.5246,6.09749,7.43802,-7.81835,-31.8752
-3942.31,0.561124,0.00243678,10,1023,0,3947.22,-0.84725,-3.51572,1.3683,-4.28656,4.4794,-0.659803,4.71246,-14.1507,5.99797,8.01765,-7.82882,-32.2659
-3940.82,0.932648,0.00243678,10,1023,0,3954.14,5.03532,-2.00723,-10.3158,-1.03655,2.14329,-0.263897,-1.8711,-1.86757,-5.49319,8.78634,12.9052,-31.8453
-3936.6,0.999629,0.00243678,10,1023,0,3943.39,-2.93048,-0.104537,4.35827,3.06513,-7.91343,3.42969,1.15892,0.731796,1.52466,-8.51954,-6.31022,-31.9272
-3939.14,0.950624,0.00243678,10,1023,0,3941.83,2.67877,-0.731137,3.80673,0.406008,-7.50048,5.32143,-2.70458,-4.2089,-0.757828,-10.1895,-10.8301,-32.0511
-3942.47,0.954363,0.00243678,10,1023,0,3948.43,6.84173,-7.45369,3.60451,-3.81488,2.12423,1.13463,-4.59767,1.59002,-2.1604,-18.606,-2.44169,-31.8924
-3935.69,1,0.00243678,10,1023,0,3945.69,1.24264,0.678495,6.67891,0.397429,-4.09958,3.39099,-6.3682,4.09528,0.593542,-3.22569,6.44679,-31.9514
-3941.19,0.965788,0.00243678,10,1023,0,3946.5,12.9402,-2.11369,1.90982,7.54568,4.98724,-4.85804,-6.59422,-6.31419,5.55938,-6.74013,0.878485,-32.1242
-3936.27,0.811629,0.00243678,10,1023,0,3944.75,2.15515,-2.9255,0.646882,-8.9454,0.173399,-3.51445,0.193166,-0.599498,5.77909,-4.17416,4.76864,-32.1709
-3937.61,0.755507,0.00243678,10,1023,0,3941.92,-1.61452,1.52144,5.12601,4.7816,1.45266,2.57628,-6.3053,5.30056,3.13208,-5.55125,-6.71754,-31.7295
-3934.89,0.987457,0.00243678,10,1023,0,3940.65,2.55305,3.19165,2.61615,-1.35252,2.2018,-4.20889,-6.7104,4.18286,-0.355228,-5.71333,-1.26134,-31.9576
-3938.69,0.944085,0.00243678,10,1023,0,3941.27,2.8308,6.46238,-5.2399,4.75718,7.69709,-1.79292,-10.1512,1.08229,6.86076,0.119844,-1.24449,-31.8425
-3938.08,0.995159,0.00243678,10,1023,0,3944.57,-7.44651,-3.81482,-1.58182,1.94234,-0.773755,0.791911,-9.51181,7.86821,-2.47481,-5.53771,4.28791,-32.1263
-3935.81,0.970854,0.00243678,10,1023,0,3941.76,-3.4233,2.27934,-3.61417,-0.481024,0.167052,3.08393,-2.96389,10.7358,3.15217,2.06804,-1.02212,-31.8723
-3937.34,0.936739,0.00243678,10,1023,0,3940.64,-7.61439,1.32328,-0.296931,1.07447,4.65515,4.30053,-10.3181,3.40761,1.54042,-3.0063,-1.63143,-31.798
-3936.5,0.999967,0.00243678,10,1023,0,3940.97,4.68322,-2.75535,0.695685,-2.6447,3.9638,2.38168,-3.43191,9.29752,-0.230942,-4.86046,3.92924,-32.1598
-3937.6,0.99817,0.00243678,10,1023,0,3938.71,6.55655,0.168106,2.19305,-3.72393,3.74056,2.24509,-2.09889,11.1976,2.89415,-4.25538,2.69167,-31.7933
-3939.64,0.954068,0.00243678,10,1023,0,3943,4.25655,-0.219205,-1.46572,-11.9374,1.85715,6.51594,-6.56413,10.1286,-0.58315,-3.80235,3.58246,-32.0211
-3939.48,0.688987,0.00243678,10,1023,0,3947.13,0.767362,-7.03569,0.287411,-9.8948,4.24918,-2.79173,-1.29752,9.18422,4.41423,-2.08807,9.1697,-32.0696
-3941.18,0.595626,0.00243678,10,1023,0,3947.83,-6.22285,-5.08289,2.32517,-10.2837,6.36126,-5.9449,-4.72256,2.40847,1.07322,0.350524,8.79208,-32.3041
-3937.47,0.755325,0.00243678,10,1023,0,3950.59,5.87811,2.13549,2.61114,-5.58879,3.64653,2.09395,-2.73956,12.1278,2.82896,-1.56059,-0.0614463,-32.1059
-3943.68,0.953058,0.00243678,10,1023,0,3949.22,-0.000483477,10.7946,5.92947,-10.051,-13.8959,-1.98823,-6.36439,0.498185,3.14165,2.97115,-5.97324,-31.7839
-3938.51,0.518467,0.00243678,10,1023,0,3949.25,0.727623,-1.66642,-7.18185,8.42002,8.99533,-2.69372,6.3494,7.14156,-4.01042,-1.86242,1.09375,-32.0073
-3936.92,0.997741,0.00243678,10,1023,0,3943.84,-0.442626,-3.1654,2.11938,6.73103,0.81464,3.66864,-4.34049,2.05278,-4.84733,9.75749,5.54739,-32.0052
-3936.53,0.988843,0.00243678,10,1023,0,3944.14,2.15898,-6.21377,-2.20482,5.98818,-1.03041,3.15149,0.927712,8.71784,-5.41838,2.63252,3.99708,-32.0448
-3936.88,0.999691,0.00243678,10,1023,0,3941.89,-2.36709,-5.05408,-3.09535,9.87001,1.11462,2.24674,-2.35098,7.08292,-1.02587,4.1416,5.03967,-31.9443
-3939.65,0.750449,0.00243678,8,497,1,3953.45,-3.34135,-5.51962,-4.1367,12.5461,1.89072,2.5475,-1.36166,8.32874,0.636189,3.72917,5.81874,-31.7897
-3938.96,0.897972,0.00243678,10,1023,0,3943.91,-5.4593,-3.74843,-10.9044,4.47571,0.816535,4.42471,-0.769771,6.90207,-2.9674,3.0754,7.00706,-32.1599
-3935.69,0.999772,0.00243678,10,1023,0,3941.63,1.32559,-2.87115,-4.72982,4.92144,4.72944,4.70337,-6.37205,4.87677,-2.33028,-0.074041,3.7825,-31.9592
-3937.56,0.918898,0.00243678,10,1023,0,3941.46,0.288071,-6.16857,-3.30685,5.64099,4.78519,6.62487,-7.36876,6.31729,0.829687,1.77597,1.99393,-31.8128
-3934.81,0.749163,0.00243678,10,1023,0,3941.05,2.40894,-5.61245,0.356611,0.617919,-1.8654,1.28615,-4.78645,2.88301,-3.29713,-0.584964,-4.60244,-32.172
-3938.94,0.801368,0.00243678,10,1023,0,3947.4,-0.419673,-7.11341,-3.70436,12.8636,3.81656,5.63993,4.82242,1.98037,-4.35884,3.84826,-1.70965,-32.0743
-3938.83,0.597673,0.00243678,10,1023,0,3947.24,3.1639,-13.3189,2.09676,8.13184,-0.281408,5.79634,4.68208,1.46861,-3.90712,2.81908,-1.07764,-31.9362
-3940.09,0.966281,0.00243678,10,1023,0,3945.57,-3.48446,-12.1929,8.77426,-4.94184,-1.38563,1.25177,5.96562,-3.48378,-8.19382,0.439617,-4.97336,-31.9681
-3935.94,0.750223,0.00243678,10,1023,0,3945.46,-8.41253,1.78216,4.20427,4.21774,3.84227,-3.56435,3.95828,-2.47877,-2.39087,2.5267,-5.1502,-31.958
-3935.7,0.691434,0.00243678,10,1023,0,3943.51,8.86701,-4.18347,-0.293832,-5.26109,4.31594,2.42286,2.90322,-2.74582,1.71675,1.10402,-0.685986,-31.8544
-3937.53,0.996954,0.00243678,10,1023,0,3942.18,7.34266,-3.06788,-0.0399132,-7.15195,9.24606,-1.55655,2.3425,-1.92357,3.36109,0.918118,5.9314,-32.1216
-3937.41,0.999588,0.00243678,10,1023,0,3944.05,4.32555,1.49351,1.86187,-7.1272,1.75284,-1.39478,9.44548,-0.36578,8.09565,-1.8972,-3.77959,-31.8482
-3938.5,0.997322,0.00243678,10,1023,0,3943.27,-5.71217,-0.419338,3.64159,6.53652,0.295432,-4.87546,6.46535,-8.44981,4.84641,1.15006,-7.80707,-32.1061
-3935.6,0.557953,0.00243678,10,1023,0,3945.1,-1.39274,-0.467728,0.537112,2.49143,1.33889,-1.26669,9.11569,-0.493568,5.72015,-4.30073,-3.33157,-32.138
-3940.13,0.872474,0.00243678,10,1023,0,3944.76,-3.16789,-2.44115,1.82001,-8.58654,5.37272,-3.52558,2.21903,-12.9113,-2.68184,-8.97492,-0.450385,-31.8677
-3942.1,0.993799,0.00243678,10,1023,0,3945.73,-1.11585,-7.58676,-0.350029,-12.7629,5.23552,-2.25605,2.42623,-11.3188,0.802276,-10.3422,2.70528,-31.9324
-3941.54,0.976442,0.00243678,10,1023,0,3948.19,9.56911,-3.4713,13.2887,0.961816,-0.799918,-2.55491,2.71496,1.77035,12.6718,-1.12684,-4.09393,-31.9588
-3937.57,0.527533,0.00243678,10,1023,0,3947.86,1.25999,-1.9697,5.53379,4.17721,-10.4372,3.66519,2.33036,-0.909709,9.36657,-1.06337,-2.22449,-31.9248
-3938.13,0.714476,0.00243678,10,1023,0,3945.17,-2.20971,8.52957,7.49387,-1.48841,0.531017,6.38793,-0.918423,-0.569098,-1.2848,-0.838185,-7.24786,-32.2581
-3934.97,0.999065,0.00243678,10,1023,0,3940.14,-4.4359,4.67281,6.23531,-2.82674,3.1898,3.15992,3.6463,-2.74051,-3.71273,-2.06966,-1.38201,-31.9648
-3935.27,0.928843,0.00243678,10,1023,0,3939.58,-5.25359,4.12218,5.0305,-5.65931,-3.30002,-1.58563,-3.21867,-2.44083,1.58946,0.0355085,5.06474,-31.9154
-3934.53,0.968953,0.00243678,10,1023,0,3940.12,0.515378,3.51798,-2.06404,-0.934426,-2.84867,-2.62608,1.28027,0.452181,-7.40212,5.93961,0.232815,-31.9313
-3934.18,0.985675,0.00243678,10,1023,0,3937.21,-0.930694,4.92036,-3.2895,1.18833,-1.26298,-3.33071,1.25003,-0.8195,-4.29426,6.11061,-0.39422,-31.9409
-3936.21,0.895516,0.00243678,10,1023,0,3941.14,-5.37376,5.58111,-2.91875,-0.54688,4.24471,1.05298,5.15529,-3.77264,1.86462,6.91896,-1.67991,-32.1536
-3938.67,0.964899,0.00243678,10,1023,0,3942.56,-7.42792,4.84184,-1.9103,5.57118,2.60771,4.50563,10.8507,-2.76937,5.55381,5.86263,0.302621,-32.0453
-3936.99,0.816075,0.00243678,10,1023,0,3945,-3.92516,-2.38429,-0.00194871,2.14987,0.283368,0.989051,14.4035,-2.73735,-0.137802,2.07588,-1.93587,-32.0144
-3935.51,0.988403,0.00243678,10,1023,0,3939.56,-4.43622,0.5747,-2.22691,2.52313,-2.71743,2.85705,9.8722,-1.89956,-4.66158,-0.0152641,2.64129,-31.9725
-3940.17,0.994203,0.00243678,10,1023,0,3943.26,1.97811,-0.119998,-10.0093,3.42261,-3.80376,8.59809,-1.3485,-12.9342,-3.90666,-4.22049,1.3258,-31.9447
-3943.88,0.588004,0.00243678,8,408,1,3958.12,-0.341646,-3.24677,-8.6827,2.5911,-4.89128,10.3828,0.00898548,-16.4808,-7.23425,-5.48762,0.765544,-31.8576
-3937.22,0.997927,0.00243678,10,1023,0,3946.03,-0.0888442,-1.26415,-9.05974,1.02209,-5.48078,6.36009,1.1612,-6.35555,-6.31963,-3.61694,-3.44058,-31.9687
-3937.58,0.999463,0.00243678,10,1023,0,3940.1,-0.207414,0.674237,-3.4434,11.6132,-3.38613,2.13671,1.22326,2.32103,0.978404,10.0636,2.7122,-31.9661
-3936.29,0.971308,0.00243678,10,1023,0,3943.03,1.3351,0.44534,-1.37914,9.41954,-1.89627,2.97987,4.21377,-2.12839,-1.37454,7.3832,5.10329,-32.0607
-3935.91,0.874723,0.00243678,10,1023,0,3940.52,2.04475,0.35549,-8.46664,0.316496,-2.04671,1.3756,-5.72966,7.08484,-2.52152,-4.51906,1.95091,-32.0161
-3936.56,0.783683,0.00243678,10,1023,0,3941.65,-2.05745,-0.0423213,-3.71609,3.06168,-7.20596,4.39879,1.09484,-1.66602,2.42457,5.99676,-1.99601,-32.2684
-3936.87,0.993595,0.00243678,10,1023,0,3941.84,-1.94381,1.33504,-5.06608,6.67902,-2.45415,-0.272329,2.1246,-1.86787,5.60463,2.59817,-7.07255,-32.2425
-3938.61,0.933415,0.00243678,10,1023,0,3942.99,-1.27848,1.90659,-6.54888,-0.157191,6.44771,-5.36191,-4.36491,-2.67576,-0.280526,2.63777,-7.30026,-32.3409
-3937.73,0.989977,0.00243678,10,1023,0,3942.9,0.32588,8.47353,1.11371,6.00194,4.65872,-5.07988,3.32596,-1.9996,-2.31084,4.18523,-1.74317,-32.2851
-3939.08,0.931273,0.00243678,10,1023,0,3946.54,-9.90085,-0.974887,-0.688748,-3.14658,-2.95722,-1.3647,6.67236,-3.93127,-5.76342,2.72745,-5.568,-31.6632
-3937.74,0.995849,0.00243678,10,1023,0,3942.42,-8.92135,1.37473,-5.26125,-2.26082,-4.42859,5.58637,4.15506,-2.78396,-5.77091,-1.18779,-1.91806,-31.7404
-3939.12,0.9857,0.00243678,10,1023,0,3944.16,-11.4537,1.69922,-4.37248,-4.30592,-2.51733,5.78551,9.25602,-3.61575,-4.0381,-4.17696,-0.298771,-32.0981
-3935.95,0.999221,0.00243678,10,1023,0,3942.38,-7.206,-3.20584,-5.37953,8.30447,-1.87281,0.621702,3.70835,-0.678484,1.47095,-2.00938,-3.77431,-31.9833
-3935.5,0.993108,0.00243678,10,1023,0,3940.58,-2.02338,7.11693,-2.57176,-1.2071,-0.840452,2.28951,-1.28001,5.58372,4.96206,-3.55391,6.04578,-31.9563
-3937.94,0.999521,0.00243678,10,1023,0,3941.27,1.15866,1.8988,2.48568,-3.72015,-1.71854,-10.3604,-3.4872,-1.73128,4.43666,-11.2593,1.18326,-31.9753
-3939.16,0.764161,0.00243678,10,1023,0,3944.31,-0.960224,-0.395001,1.23962,-4.02694,-0.399267,-12.0064,-5.21065,-1.9149,5.00297,-8.75986,1.43404,-32.2323
-3941.65,0.921719,0.00243678,10,1023,0,3948.99,14.4074,2.24836,7.29326,-11.1939,-0.423859,5.43821,3.53253,4.14435,5.44402,0.845799,0.26931,-32.0382
-3940.73,0.895762,0.00243678,10,1023,0,3946.56,10.7979,3.75168,8.29675,-10.8105,1.08626,6.32546,1.8991,3.25475,6.42627,1.04298,-2.68516,-32.1122
-3935.16,0.793569,0.00243678,10,1023,0,3944.63,1.96717,-6.64225,-3.27253,3.09084,1.58685,2.87194,-7.65493,0.727167,-2.66372,1.65892,-3.37289,-31.9822
-3936.36,0.999349,0.00243678,10,1023,0,3939.67,-7.63654,2.00896,7.36224,0.83817,-5.06727,-0.761129,-3.05843,1.90923,-2.62076,7.15229,-2.06515,-31.9627
-3934.59,0.99281,0.00243678,10,1023,0,3938.97,7.4503,-3.43722,2.58922,-2.54213,2.3674,2.21572,3.646,1.58928,-2.6266,3.60084,-1.4214,-32.0297
-3935.37,0.968258,0.00243678,10,1023,0,3938.39,8.67441,-1.76263,-2.25773,2.2476,-3.21038,2.4385,4.74338,-0.477147,-4.07535,0.933186,2.41102,-31.8481
-3942.61,0.907326,0.00243678,10,1023,0,3945.92,0.428733,-3.33381,-6.53072,6.02951,10.4862,4.56946,2.05237,-12.9467,-5.033,2.85703,2.17366,-31.6676
-3938.63,0.431662,0.00243678,10,1023,0,3947.85,-3.12203,-2.3076,-4.70691,0.914431,2.81288,3.48411,3.53904,-9.4868,-3.53473,2.70606,-1.15758,-31.5962
-3941.91,0.906542,0.00243678,10,1023,0,3946.54,-0.309807,5.86418,-5.13955,1.73543,2.40859,1.56752,2.28839,-15.9393,2.25535,3.87142,3.08822,-31.6164
-3935.28,0.964947,0.00243678,10,1023,0,3946.08,2.39556,-3.71678,-1.64104,-1.84909,3.7536,-0.635966,0.710711,-1.88734,5.3043,-5.06098,4.67125,-31.7716
-3934.99,0.984153,0.00243678,10,1023,0,3939.73,0.295072,-0.12395,-3.31446,0.0959827,3.56973,-5.19431,3.92223,-1.14175,-0.634247,1.49038,-7.80409,-32.1246
-3936.68,0.931649,0.00243678,10,1023,0,3939.37,0.630345,-0.906457,-1.71134,-1.95821,7.4736,-0.831331,4.35249,-2.78989,-2.26378,5.06392,-5.23741,-32.2773
-3936.71,0.940115,0.00243678,10,1023,0,3941.26,0.992813,1.6285,-6.47538,-0.456458,8.16382,-0.952948,4.83321,-4.01457,-0.626856,4.47078,-6.70727,-32.1202
-3938.67,0.978632,0.00243678,10,1023,0,3944.44,1.08071,-7.3717,-0.234173,-9.85106,0.314765,0.511889,-3.17036,-1.42642,-6.21528,3.30575,-10.5543,-32.0769
-3940.98,0.950944,0.00243678,10,1023,0,3946.92,4.23259,4.03315,0.493971,5.01124,0.123286,-10.3146,-4.38553,0.495819,4.55356,-12.5366,8.91396,-32.072
-3938.53,0.999574,0.00243678,10,1023,0,3945.62,4.94995,4.94189,0.576701,-0.441489,0.779773,-10.5007,-1.52514,3.46527,4.80029,-9.94325,4.92975,-32.0665
-3940.07,0.999528,0.00243678,10,1023,0,3943.01,-8.04485,-4.45638,6.60308,-6.40397,0.76857,11.7735,-4.94507,6.44455,0.618323,2.82766,-4.43149,-31.9381
-3937.69,0.92127,0.00243678,10,1023,0,3945.97,2.27521,-1.33658,0.656596,3.4037,-12.2404,4.48247,7.65823,2.76602,-4.91256,-0.522894,-0.140247,-32.062
-3935.06,0.999861,0.00243678,10,1023,0,3940.9,3.92444,-5.51881,2.01371,4.01271,-4.51829,1.55206,2.98342,-0.906112,-0.856051,6.76415,-2.92482,-32.0091
-3937.62,0.998933,0.00243678,10,1023,0,3941.98,1.81601,-8.4536,0.425732,6.40089,-3.16473,3.41075,6.77423,0.738624,-1.09035,9.14033,-3.57846,-31.9619
-3934.63,0.993237,0.00243678,10,1023,0,3942.41,0.762578,-3.63819,4.86313,-4.40605,-3.85494,3.56246,0.534864,4.90749,-2.72529,-2.35782,-3.13603,-32.0201
-3936.65,0.955775,0.00243678,10,1023,0,3938.99,3.17502,-2.6628,-4.12708,-0.433921,-5.44814,5.64983,1.05982,8.91751,-3.95562,0.115425,-3.7014,-32.1517
-3941.39,0.958204,0.00243678,10,1023,0,3946.64,0.0984006,-0.94228,1.90955,-2.4294,-6.83848,-8.84315,6.08868,-1.87945,13.4987,-5.19621,-5.91698,-31.7603
-3940.05,0.989942,0.00243678,10,1023,0,3944.01,1.63333,0.297298,2.48787,-4.31775,-5.46132,-10.4921,7.85899,-4.97681,8.45654,-4.04041,-5.9115,-32.1479
-3938.7,0.997947,0.00243678,10,1023,0,3945.55,3.62163,-0.794824,-8.10059,8.49293,0.648719,4.92537,0.193779,-2.40362,-9.32117,-4.44882,-4.33627,-31.815
-3940.74,0.897997,0.00243678,10,1023,0,3946.04,-3.60118,-4.4889,-10.4069,9.6214,3.05211,2.34112,-9.59424,-1.18284,-8.38591,-3.85202,1.27853,-31.8883
-3935.3,0.996401,0.00243678,10,1023,0,3947.15,-2.56704,1.46242,-3.97744,1.46274,-0.307272,4.79052,-3.83149,3.94954,-4.73136,-0.414093,-7.81625,-32.0337
