# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = normal_mixture_model
# start_datetime = 2023-01-12 11:25:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\normal_mixture\normal_mixture.data.R
# init = 2 (Default)
# random
#   seed = 2900640468 (Default)
# output
#   file = examples\normal_mixture\normal_mixtureMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,mu.1,mu.2
-84.513,0.904261,0.8402,2,3,0,85.3591,0.277124,-10.0773,9.35965
-82.797,0.979457,0.8402,2,3,0,84.8395,0.288537,-9.76523,9.48561
-85.36,0.748964,0.8402,2,3,0,85.8612,0.181353,-9.35213,9.40847
-86.3678,0.958657,0.8402,2,3,0,87.4548,0.468737,-9.94955,9.87916
-88.075,0.926105,0.8402,2,3,0,89.3338,0.156593,-9.33526,9.23303
-84.0345,1,0.8402,2,3,0,88.3797,0.376407,-10.0967,9.68286
-82.4153,1,0.8402,2,3,0,83.9676,0.282879,-9.82043,9.67402
-83.9793,0.756494,0.8402,1,3,0,84.5412,0.286354,-10.1707,9.50826
-83.6019,1,0.8402,2,3,0,84.0681,0.276996,-10.1299,9.55138
-82.8849,0.971729,0.8402,2,3,0,84.195,0.322202,-9.45235,9.71691
-82.9179,0.990673,0.8402,2,7,0,83.2951,0.297255,-9.97606,9.7503
-83.5295,0.938257,0.8402,2,3,0,83.9133,0.358096,-9.43927,9.51852
-84.2214,0.866156,0.8402,2,3,0,85.6058,0.385309,-9.90847,9.43837
-86.2785,0.831611,0.8402,2,3,0,86.8519,0.134639,-9.58374,9.85698
-84.4764,0.971726,0.8402,2,3,0,87.7387,0.330489,-10.2473,9.76512
-83.5639,0.986299,0.8402,2,3,0,85.5855,0.230961,-10.0039,9.81159
-82.8858,1,0.8402,2,3,0,83.8681,0.328295,-9.77827,9.50577
-82.7261,1,0.8402,2,3,0,83.0229,0.317402,-9.88569,9.577
-82.4098,0.954544,0.8402,2,3,0,83.1802,0.298606,-9.65696,9.71778
-83.5281,0.406376,0.8402,3,7,0,90.5336,0.187483,-9.66679,9.6428
-82.8449,0.814931,0.8402,1,3,0,85.8884,0.32205,-9.88123,9.77234
-83.9373,0.872965,0.8402,2,3,0,84.5376,0.319211,-9.71057,9.9741
-83.5928,0.992496,0.8402,3,7,0,84.8934,0.1896,-9.7919,9.58306
-83.4526,1,0.8402,1,1,0,83.7199,0.196752,-9.84076,9.59711
-84.4451,0.913195,0.8402,2,7,0,85.3859,0.257264,-9.74916,10.0247
-83.101,0.981722,0.8402,2,3,0,85.0874,0.341879,-9.65141,9.48374
-82.7718,0.98982,0.8402,3,7,0,83.403,0.261746,-9.67604,9.81699
-82.7031,0.983264,0.8402,2,3,0,83.1257,0.295011,-9.84885,9.78407
-82.9085,0.935137,0.8402,2,7,0,83.6189,0.231688,-9.68876,9.52818
-82.7718,1,0.8402,3,7,0,83.1574,0.279234,-9.59956,9.8165
-83.258,0.815067,0.8402,2,3,0,85.071,0.355412,-9.82809,9.49975
-83.258,0.809505,0.8402,1,1,0,84.2047,0.355412,-9.82809,9.49975
-83.4884,0.911004,0.8402,3,7,0,84.8451,0.198069,-9.58042,9.75724
-82.8301,0.965283,0.8402,2,3,0,84.3904,0.292863,-9.78551,9.48351
-84.135,0.852224,0.8402,2,3,0,84.6948,0.237492,-9.56702,9.34813
-84.7462,0.965327,0.8402,3,7,0,85.9644,0.215346,-10.1485,9.86621
-83.0881,1,0.8402,2,3,0,85.176,0.256684,-9.59185,9.85748
-83.0633,0.968253,0.8402,2,3,0,83.8031,0.332344,-9.53661,9.81294
-82.4369,0.982658,0.8402,2,3,0,83.3021,0.27021,-9.62641,9.71566
-82.5789,0.984825,0.8402,2,3,0,82.666,0.298727,-9.58174,9.7571
-82.9903,0.832262,0.8402,2,3,0,84.2107,0.212733,-9.65222,9.6153
-82.419,0.922491,0.8402,2,7,0,83.8699,0.310711,-9.77105,9.64789
-82.658,0.875677,0.8402,2,3,0,83.5994,0.29958,-9.589,9.78297
-83.0771,0.955377,0.8402,2,7,0,83.4095,0.284617,-9.40211,9.53988
-82.5838,0.904414,0.8402,2,3,0,84.2695,0.314204,-9.73021,9.76492
-84.0867,0.820167,0.8402,2,3,0,84.469,0.321957,-10.0279,9.91549
-82.6864,1,0.8402,2,3,0,84.2865,0.324452,-9.8495,9.58379
-83.005,0.895696,0.8402,2,7,0,83.8438,0.254251,-9.65254,9.46538
-84.705,0.616251,0.8402,2,3,0,87.677,0.299158,-10.3252,9.70452
-82.8753,1,0.8402,2,3,0,84.7718,0.223792,-9.60626,9.7189
-83.198,0.767738,0.8402,2,7,0,85.7071,0.363531,-9.90007,9.59134
-83.4201,0.951219,0.8402,2,3,0,83.9601,0.229068,-9.55252,9.85732
-83.1531,1,0.8402,2,3,0,83.862,0.223382,-9.82559,9.79739
-85.7598,0.80228,0.8402,2,3,0,86.3279,0.132548,-9.78168,9.63663
-86.1412,0.974245,0.8402,3,7,0,87.576,0.131253,-9.76504,9.50978
-85.4929,0.918459,0.8402,3,7,0,89.1069,0.43853,-9.39661,9.84495
-84.8573,0.98781,0.8402,3,7,0,87.2037,0.177803,-9.83212,9.91072
-83.4655,1,0.8402,2,3,0,85.4845,0.304335,-9.27366,9.64955
-83.154,0.993557,0.8402,3,7,0,84.172,0.273205,-10.0583,9.71582
-84.8709,0.837633,0.8402,2,3,0,85.5835,0.31377,-9.77722,9.25527
-82.402,1,0.8402,2,3,0,84.5636,0.261442,-9.71649,9.63096
-83.2044,0.732715,0.8402,2,3,0,85.1885,0.286671,-9.59735,9.42541
-82.4983,1,0.8402,2,7,0,83.2216,0.312513,-9.62171,9.72171
-84.882,0.771426,0.8402,2,7,0,84.9704,0.160026,-9.76788,9.48746
-84.1324,0.987265,0.8402,3,7,0,86.0857,0.421705,-9.55999,9.62181
-83.1793,0.711964,0.8402,1,3,0,88.1196,0.216418,-9.65765,9.79574
-82.3469,0.972603,0.8402,1,3,0,83.4582,0.278849,-9.73367,9.68263
-83.5586,0.876397,0.8402,2,3,0,83.6294,0.313325,-9.99709,9.86365
-84.4698,0.845664,0.8402,1,1,0,84.5727,0.345395,-10.1321,9.87299
-85.4276,0.740552,0.8402,2,3,0,88.5207,0.47025,-9.58463,9.70298
-86.6623,0.879705,0.8402,2,3,0,88.8209,0.216884,-10.3608,9.37676
-86.0055,0.658984,0.8402,2,7,0,92.6845,0.299371,-9.4262,9.19592
-83.7886,0.996341,0.8402,2,3,0,87.055,0.184173,-9.58043,9.58025
-82.9132,0.872989,0.8402,2,3,0,85.6365,0.329994,-9.7941,9.50632
-83.1951,0.956213,0.8402,2,3,0,83.5857,0.283053,-9.6182,9.89245
-83.1192,0.979048,0.8402,2,3,0,83.9263,0.227888,-9.44044,9.67045
-83.3096,0.948535,0.8402,2,3,0,84.1082,0.244406,-9.52972,9.45522
-83.9272,0.910036,0.8402,2,3,0,84.8387,0.270433,-9.99041,9.38989
-86.0699,0.752592,0.8402,2,3,0,87.5999,0.470585,-10.0087,9.76819
-89.1148,0.53487,0.8402,1,1,0,89.3525,0.538041,-10.0458,9.85815
-82.7337,1,0.8402,3,7,0,88.3262,0.349033,-9.71665,9.69701
-83.5887,0.882822,0.8402,3,7,0,84.0924,0.323546,-10.0666,9.80527
-82.82,0.859079,0.8402,2,3,0,85.1549,0.221505,-9.74926,9.68057
-83.2626,0.880933,0.8402,2,7,0,84.3131,0.268719,-9.9863,9.49033
-83.2963,0.856236,0.8402,2,7,0,85.5702,0.268497,-9.32845,9.57665
-82.6376,0.977495,0.8402,2,3,0,83.6176,0.251046,-9.52961,9.6493
-82.7688,0.982161,0.8402,2,7,0,82.9563,0.282864,-9.95079,9.72657
-82.5241,0.977273,0.8402,2,7,0,83.1955,0.31587,-9.78486,9.59147
-84.026,0.827207,0.8402,2,3,0,84.189,0.174342,-9.84265,9.65474
-83.3834,0.987407,0.8402,2,7,0,84.7512,0.233719,-9.41759,9.52443
-84.2217,0.864293,0.8402,3,7,0,85.7186,0.235048,-10.1245,9.46837
-84.0343,0.998218,0.8402,3,7,0,85.5655,0.285215,-9.29481,9.87561
-83.802,1,0.8402,3,7,0,84.3912,0.294354,-10.0185,9.41742
-83.428,0.955233,0.8402,3,7,0,84.8654,0.283942,-9.37493,9.83258
-84.6567,0.873597,0.8402,2,3,0,85.5164,0.401521,-9.40068,9.85119
-84.0255,0.890497,0.8402,2,3,0,86.5718,0.330825,-9.47777,9.94054
-82.6668,0.967424,0.8402,3,7,0,84.2958,0.314895,-9.57991,9.76298
-83.79,0.85587,0.8402,2,3,0,84.221,0.34946,-9.82141,9.9149
-83.4935,0.924642,0.8402,3,7,0,85.0647,0.394354,-9.5897,9.63505
-84.4402,0.740753,0.8402,2,3,0,87.2193,0.202406,-9.74606,9.36643
-83.7634,1,0.8402,2,7,0,84.3534,0.367496,-9.69013,9.89008
-83.1701,0.995671,0.8402,3,7,0,84.4256,0.208847,-9.84628,9.69826
-83.9931,0.846945,0.8402,2,3,0,85.0472,0.214762,-9.50499,9.89571
-83.7898,1,0.8402,3,7,0,84.787,0.376765,-9.77276,9.4479
-84.8072,0.930652,0.8402,2,3,0,85.1371,0.200167,-9.50366,9.95981
-86.0346,0.808628,0.8402,2,3,0,88.3206,0.21633,-10.1238,10.0308
-82.6897,0.864647,0.8402,2,3,0,88.0056,0.234751,-9.59235,9.65907
-82.4913,0.953024,0.8402,2,3,0,83.2931,0.283268,-9.80785,9.73832
-82.636,0.916039,0.8402,2,3,0,83.3675,0.323258,-9.71969,9.55182
-84.2817,0.778104,0.8402,2,3,0,84.8221,0.392528,-9.38761,9.51363
-82.8998,0.763887,0.8402,1,3,0,87.5636,0.23685,-9.92616,9.63691
-83.5923,0.897863,0.8402,2,3,0,84.3473,0.35453,-9.41692,9.51032
-82.9238,1,0.8402,2,3,0,83.7412,0.243832,-9.9504,9.70618
-84.238,0.878811,0.8402,2,7,0,84.5975,0.230869,-9.23769,9.79388
-84.7715,0.916777,0.8402,1,1,0,84.9983,0.210538,-9.20073,9.79283
-83.6073,1,0.8402,2,3,0,85.0866,0.295458,-10.1435,9.57516
-82.9232,1,0.8402,1,1,0,83.4953,0.287459,-10.0098,9.61402
-83.1448,0.96048,0.8402,2,3,0,83.4593,0.249229,-9.37272,9.6953
-83.6549,0.881828,0.8402,2,3,0,84.8851,0.225841,-10.0941,9.65638
-83.5608,1,0.8402,3,7,0,84.3804,0.371018,-9.44003,9.75478
-83.3569,0.982332,0.8402,2,3,0,84.5104,0.251556,-9.35483,9.54878
-82.6987,0.988585,0.8402,2,3,0,83.6602,0.231633,-9.61786,9.66302
-82.9333,0.978869,0.8402,2,3,0,83.1301,0.365738,-9.704,9.64017
-84.7346,0.815414,0.8402,2,3,0,85.1992,0.41419,-9.97802,9.48302
-83.4195,0.971434,0.8402,3,7,0,85.2757,0.218456,-9.42866,9.74806
-83.2833,1,0.8402,2,3,0,83.5349,0.214759,-9.49804,9.7479
-82.5365,0.974183,0.8402,2,3,0,83.6809,0.261978,-9.79408,9.7392
-82.752,0.944008,0.8402,2,3,0,83.1623,0.29613,-9.4662,9.58521
-82.3826,0.925876,0.8402,2,3,0,83.5412,0.275923,-9.76461,9.61929
-83.0217,0.914747,0.8402,2,3,0,83.123,0.26582,-9.99886,9.74937
-84.266,0.851687,0.8402,2,3,0,85.0745,0.217266,-9.88107,9.94153
-84.0812,0.918734,0.8402,2,3,0,86.0139,0.320548,-9.99943,9.92941
-82.6576,1,0.8402,2,3,0,84.0778,0.292961,-9.49331,9.7228
-84.1189,0.861907,0.8402,2,3,0,84.3725,0.289586,-9.66856,9.31313
-83.7719,0.956192,0.8402,3,7,0,85.3785,0.293457,-9.69783,9.96764
-83.7162,0.978995,0.8402,3,7,0,85.0076,0.387028,-9.73603,9.48755
-83.0855,0.810232,0.8402,2,3,0,86.2184,0.239674,-9.41683,9.60984
-83.876,0.893236,0.8402,2,3,0,84.8032,0.175376,-9.69003,9.65125
-83.6176,0.958827,0.8402,2,3,0,84.9322,0.217996,-9.36803,9.7359
-82.9448,0.936017,0.8402,2,3,0,84.8167,0.352885,-9.76782,9.55366
-82.8118,0.963209,0.8402,2,3,0,83.6774,0.256793,-9.51406,9.76816
-83.8434,0.912866,0.8402,3,7,0,84.129,0.330943,-9.51236,9.92885
-85.0078,0.861885,0.8402,2,7,0,86.0614,0.22626,-10.3185,9.6475
-82.9645,1,0.8402,2,3,0,85.2133,0.216175,-9.66062,9.72495
-84.1247,0.887847,0.8402,2,3,0,84.6354,0.355326,-9.46183,9.91498
-83.729,0.984437,0.8402,2,3,0,85.1704,0.233741,-9.43381,9.44706
-84.3896,0.950364,0.8402,3,7,0,85.2011,0.278675,-9.99778,9.97772
-84.0322,1,0.8402,3,7,0,84.7601,0.263532,-10.0055,9.92895
-85.7558,0.774378,0.8402,2,3,0,87.6171,0.352611,-9.86486,10.0934
-84.2103,1,0.8402,2,3,0,86.9917,0.415643,-9.82472,9.79172
-83.7439,0.980347,0.8402,3,7,0,85.0202,0.405486,-9.66536,9.57483
-83.5875,0.906929,0.8402,2,3,0,85.293,0.355032,-9.37005,9.56062
-84.3313,0.941332,0.8402,2,3,0,85.1365,0.419102,-9.67045,9.49578
-82.9641,1,0.8402,2,3,0,84.4945,0.262305,-9.71059,9.85431
-82.5987,1,0.8402,2,3,0,83.1439,0.252614,-9.54558,9.63851
-83.565,0.907107,0.8402,2,3,0,83.7884,0.241658,-9.78628,9.91378
-84.8055,0.815196,0.8402,1,1,0,84.8127,0.22809,-9.81259,10.0258
-84.6503,1,0.8402,3,7,0,85.4672,0.311674,-9.62904,9.27289
-85.0582,0.974144,0.8402,3,7,0,85.331,0.244903,-9.73544,10.0696
-83.0737,1,0.8402,2,3,0,85.1768,0.252676,-9.87867,9.82962
-83.7866,0.893718,0.8402,2,3,0,84.6444,0.353111,-9.98704,9.84796
-85.5952,0.83097,0.8402,2,3,0,86.4862,0.201849,-9.08602,9.75787
-82.6078,1,0.8402,2,3,0,85.5754,0.245629,-9.5706,9.65153
-82.6612,0.988518,0.8402,2,3,0,82.9062,0.246959,-9.77692,9.56246
-82.5224,1,0.8402,2,3,0,82.6538,0.257472,-9.72333,9.57343
-82.738,0.92056,0.8402,2,3,0,83.3391,0.320444,-9.85921,9.75618
-82.4852,0.956581,0.8402,2,3,0,83.323,0.25786,-9.61586,9.70272
-82.6078,0.979709,0.8402,2,3,0,82.7803,0.271097,-9.52816,9.58664
-82.5272,0.795265,0.8402,2,3,0,84.737,0.305271,-9.6167,9.5693
-83.1177,0.920579,0.8402,2,3,0,83.4426,0.263869,-9.75552,9.87749
-83.4931,0.971014,0.8402,2,3,0,83.9856,0.331154,-9.64711,9.90922
-82.5871,0.959742,0.8402,2,3,0,84.212,0.325792,-9.57435,9.64021
-83.0099,0.784545,0.8402,2,3,0,84.8225,0.295978,-9.88657,9.83471
-85.8689,0.743499,0.8402,2,3,0,86.3656,0.319718,-8.98125,9.80125
-86.5454,0.962757,0.8402,2,3,0,87.0448,0.319593,-8.94349,9.86612
-87.3755,0.865595,0.8402,1,1,0,87.9844,0.300091,-8.89781,9.93409
-85.696,1,0.8402,2,3,0,87.7464,0.284236,-10.4367,9.56383
-84.3992,0.972993,0.8402,2,3,0,87.3513,0.337924,-9.15524,9.62846
-85.6198,0.89953,0.8402,2,3,0,86.7169,0.186191,-10.2441,9.51505
-82.7969,1,0.8402,2,3,0,85.6522,0.223395,-9.76453,9.67339
-82.7969,0.654563,0.8402,2,3,0,86.0138,0.223395,-9.76453,9.67339
-83.29,0.922557,0.8402,2,3,0,83.9047,0.367248,-9.61792,9.79859
-85.3644,0.798699,0.8402,2,3,0,86.1952,0.330823,-9.80231,9.22748
-84.5062,0.982213,0.8402,3,7,0,86.5201,0.243603,-10.0216,9.35541
-85.6304,0.863824,0.8402,2,3,0,87.3772,0.207905,-9.48729,9.26527
-82.7482,1,0.8402,2,3,0,85.5243,0.275277,-9.93923,9.58808
-83.2975,0.960429,0.8402,2,3,0,83.4403,0.26854,-10.0974,9.67171
-83.299,1,0.8402,3,7,0,83.9905,0.274482,-9.30331,9.67297
-83.2331,0.963143,0.8402,2,3,0,84.3408,0.266908,-9.49812,9.4549
-82.6427,0.941086,0.8402,2,3,0,84.1213,0.256872,-9.88128,9.61018
-82.9007,0.915312,0.8402,2,3,0,83.5872,0.272103,-9.58976,9.47939
-88.7223,0.568328,0.8402,3,7,0,89.4977,0.556352,-9.75944,9.5826
-83.9205,1,0.8402,2,3,0,88.2606,0.412211,-9.75108,9.75116
-84.2299,0.942745,0.8402,1,1,0,84.496,0.418392,-9.83941,9.77422
-82.9828,0.772955,0.8402,2,7,0,86.9943,0.227633,-9.71614,9.79283
-83.4916,0.911596,0.8402,2,7,0,84.3786,0.204552,-9.46553,9.60212
-84.5595,0.852318,0.8402,3,7,0,86.1885,0.178271,-10.0477,9.5944
-83.6828,0.951487,0.8402,2,3,0,85.1896,0.402285,-9.58303,9.70364
-85.0343,0.836845,0.8402,2,3,0,86.3709,0.322178,-10.1858,9.93774
-84.5355,1,0.8402,2,3,0,85.3655,0.285812,-10.2065,9.87142
-82.5785,1,0.8402,2,3,0,84.4401,0.248826,-9.73139,9.57703
-83.7593,0.6818,0.8402,1,3,0,85.6712,0.327507,-9.29193,9.78733
-84.8616,0.669093,0.8402,2,3,0,87.9417,0.206525,-9.70155,10.0038
-84.6316,0.998513,0.8402,2,7,0,85.5043,0.257319,-9.7403,10.0417
-82.5626,1,0.8402,2,3,0,84.4101,0.322478,-9.621,9.59307
-87.5841,0.533121,0.8402,2,3,0,87.9347,0.133687,-9.14034,9.70752
-85.5359,0.862526,0.8402,2,3,0,90.4887,0.146223,-9.95539,9.75389
-83.0853,0.929587,0.8402,2,3,0,86.6531,0.21574,-9.55235,9.59682
-82.74,0.99163,0.8402,2,3,0,83.2754,0.318767,-9.83801,9.77192
-83.3841,0.736997,0.8402,2,7,0,85.6124,0.296034,-9.40846,9.47033
-87.2284,0.679598,0.8402,2,7,0,87.6821,0.208275,-10.4948,9.82681
-87.5534,0.983999,0.8402,2,7,0,87.8389,0.355699,-8.87734,9.44532
-88.3659,0.949781,0.8402,2,3,0,89.6415,0.288568,-8.72379,9.51832
-82.8098,1,0.8402,2,3,0,88.3997,0.303064,-9.47138,9.75192
-82.5743,0.902372,0.8402,2,3,0,83.9239,0.314827,-9.81551,9.582
-82.7899,0.979564,0.8402,2,3,0,82.9506,0.281864,-9.94451,9.57247
-82.8797,0.974827,0.8402,3,7,0,83.4257,0.257185,-9.49389,9.54117
-84.2783,0.84527,0.8402,2,3,0,84.7185,0.244221,-10.08,9.41209
-82.6503,1,0.8402,2,3,0,84.2383,0.306961,-9.55587,9.55816
-84.488,0.796979,0.8402,2,3,0,84.8044,0.321155,-10.0429,9.3589
-83.6553,0.971879,0.8402,2,3,0,85.6594,0.396148,-9.54796,9.5905
-84.31,0.958296,0.8402,3,7,0,85.1386,0.179139,-9.49111,9.52001
-82.8712,0.969392,0.8402,3,7,0,84.7483,0.330637,-9.93971,9.68359
-82.9407,0.996932,0.8402,3,7,0,83.3081,0.339554,-9.9324,9.6244
-82.8178,0.951471,0.8402,2,3,0,83.6986,0.251423,-9.94059,9.61897
-82.9557,0.992301,0.8402,2,3,0,83.1599,0.273641,-9.95641,9.53514
-82.7999,0.9846,0.8402,3,7,0,83.5142,0.249661,-9.47824,9.70278
-83.9312,0.904412,0.8402,2,3,0,84.2805,0.387003,-9.58852,9.4613
-84.5452,0.684545,0.8402,2,7,0,88.2823,0.328678,-10.2788,9.71227
-84.6457,0.995927,0.8402,3,7,0,85.5197,0.348356,-10.2698,9.62977
-86.6253,0.814375,0.8402,2,3,0,87.5032,0.231656,-8.89973,9.57435
-82.9935,1,0.8402,2,3,0,87.0233,0.329051,-9.44493,9.73359
-82.9103,1,0.8402,3,7,0,83.0991,0.319201,-9.43944,9.72014
-83.5537,0.822327,0.8402,3,7,0,84.9292,0.265937,-10.1449,9.63174
-84.9563,0.924924,0.8402,2,3,0,85.0295,0.260113,-10.3307,9.54533
-83.862,0.998087,0.8402,2,7,0,85.9432,0.223853,-9.50006,9.41945
-86.6604,0.807017,0.8402,2,7,0,87.8737,0.128779,-9.40637,9.7744
-86.7991,0.979217,0.8402,2,7,0,88.2839,0.11615,-9.70873,9.59436
-83.6499,0.997743,0.8402,2,3,0,87.1764,0.201543,-9.44282,9.72762
-83.2048,1,0.8402,2,3,0,83.8145,0.227489,-9.41762,9.63542
-83.2967,0.781069,0.8402,2,7,0,86.0833,0.377641,-9.68577,9.76827
-83.4081,0.991644,0.8402,3,7,0,84.2334,0.279392,-9.65244,9.39187
-84.1758,0.857335,0.8402,2,3,0,85.511,0.226331,-9.95065,9.92613
-83.9568,1,0.8402,3,7,0,84.2633,0.223947,-9.95809,9.88926
-84.3044,0.988617,0.8402,3,7,0,84.6656,0.234907,-9.95735,9.95224
-84.4605,0.766549,0.8402,2,7,0,88.4482,0.368047,-9.20275,9.6524
-83.1073,0.695685,0.8402,1,3,0,87.9716,0.206314,-9.71033,9.70627
-87.2217,0.719652,0.8402,3,7,0,87.717,0.503634,-9.3465,9.69272
-83.747,1,0.8402,2,7,0,87.6743,0.210029,-9.36616,9.5895
-83.7669,0.973768,0.8402,2,3,0,84.7264,0.409002,-9.68448,9.72045
-83.6749,0.994756,0.8402,3,7,0,84.6948,0.18948,-9.5767,9.56985
-82.5278,1,0.8402,2,3,0,83.7096,0.262923,-9.56137,9.69979
-83.8152,0.666372,0.8402,2,3,0,85.611,0.38923,-9.97566,9.71759
-82.8652,0.869202,0.8402,2,3,0,85.7717,0.253144,-9.43778,9.67323
-84.3474,0.654737,0.8402,2,7,0,86.9691,0.22726,-10.0392,9.40591
-82.5549,1,0.8402,2,3,0,84.2989,0.245298,-9.75578,9.70399
-84.914,0.79338,0.8402,3,7,0,85.1378,0.428163,-9.97052,9.50809
-82.9242,0.841144,0.8402,2,7,0,87.1518,0.318178,-9.48002,9.77244
-82.5709,0.769909,0.8402,3,7,0,85.3969,0.265109,-9.87187,9.61592
-82.6115,0.99323,0.8402,3,7,0,82.8259,0.290247,-9.51823,9.58536
-83.4321,0.864289,0.8402,2,3,0,84.023,0.278723,-9.32289,9.7834
-83.3752,0.968241,0.8402,2,3,0,84.0401,0.328912,-10.012,9.51868
-84.088,0.954932,0.8402,2,3,0,84.3635,0.214722,-9.43714,9.88213
-82.976,0.987965,0.8402,2,3,0,84.4054,0.347808,-9.88657,9.58629
-83.3341,0.95857,0.8402,3,7,0,83.7168,0.39029,-9.70979,9.66428
-84.7721,0.777028,0.8402,2,3,0,86.4309,0.176722,-9.77093,9.90456
-84.4942,0.994066,0.8402,3,7,0,86.4835,0.214096,-9.7688,9.97883
-87.8806,0.740352,0.8402,2,3,0,89.4696,0.427068,-8.91072,9.66737
-84.9112,0.936444,0.8402,2,7,0,88.9233,0.155418,-9.92703,9.64759
-84.7258,0.971819,0.8402,3,7,0,86.7371,0.393004,-9.32049,9.8344
-82.9448,1,0.8402,2,3,0,85.0111,0.352925,-9.53708,9.61757
-82.6859,1,0.8402,3,7,0,83.2151,0.303007,-9.79532,9.79384
-83.9553,0.828337,0.8402,2,3,0,84.4319,0.264337,-10.1957,9.74718
-82.6987,0.984725,0.8402,2,3,0,84.4398,0.244942,-9.84406,9.59018
-82.8892,0.913814,0.8402,3,7,0,83.7862,0.342764,-9.50833,9.69775
-84.2168,0.847715,0.8402,3,7,0,84.6896,0.174866,-9.84994,9.54383
-84.8703,0.96095,0.8402,2,3,0,85.981,0.453945,-9.65429,9.61443
-83.7202,1,0.8402,2,3,0,84.7896,0.404654,-9.76546,9.58417
-82.8522,1,0.8402,2,3,0,84.0444,0.27009,-9.98971,9.64144
-83.2135,0.944885,0.8402,2,3,0,83.7744,0.365617,-9.91439,9.69159
-84.0994,0.94689,0.8402,2,3,0,84.3945,0.34862,-10.141,9.78446
-83.5967,1,0.8402,2,3,0,84.1932,0.326482,-10.0384,9.82722
-83.1083,0.99732,0.8402,2,7,0,84.1515,0.323353,-9.45707,9.7949
-82.7166,0.997488,0.8402,2,7,0,83.3998,0.253135,-9.54813,9.56409
-82.4658,0.992612,0.8402,2,3,0,82.9348,0.305518,-9.59516,9.6128
-82.5236,0.873666,0.8402,3,7,0,83.626,0.264135,-9.64609,9.5655
-83.5315,0.740876,0.8402,2,3,0,84.7384,0.333184,-10.0976,9.60097
-85.8459,0.844064,0.8402,2,3,0,86.0945,0.373797,-10.3765,9.72575
-86.7128,0.966618,0.8402,2,7,0,86.8784,0.191405,-9.00017,9.50726
-84.5889,1,0.8402,3,7,0,86.9972,0.300517,-9.13396,9.51621
-82.7899,1,0.8402,2,3,0,84.504,0.323666,-9.8712,9.75816
-82.5454,0.617725,0.8402,2,3,0,87.51,0.318279,-9.73807,9.74206
-83.9597,0.82417,0.8402,2,3,0,84.1416,0.258827,-9.19334,9.66438
-83.3333,1,0.8402,2,3,0,84.1599,0.304388,-9.31343,9.72313
-82.6858,1,0.8402,3,7,0,83.465,0.236866,-9.72937,9.58091
-84.5091,0.80436,0.8402,2,3,0,84.8506,0.207357,-10.076,9.86137
-85.8373,0.930157,0.8402,2,3,0,86.352,0.361131,-9.31045,9.28806
-84.6359,1,0.8402,1,1,0,85.8059,0.352794,-9.33906,9.38849
-83.4822,1,0.8402,2,3,0,85.3032,0.313265,-9.76514,9.3926
-82.9984,1,0.8402,2,3,0,83.8409,0.263472,-9.52287,9.82638
-82.7171,1,0.8402,2,3,0,83.2578,0.34716,-9.65348,9.62657
-83.509,0.896723,0.8402,2,3,0,84.0789,0.321449,-9.45838,9.44203
-83.6367,0.937629,0.8402,3,7,0,84.8461,0.298021,-10.033,9.86429
-85.2311,0.827832,0.8402,2,3,0,86.2828,0.173176,-9.83417,9.37736
-83.1868,1,0.8402,2,3,0,85.3389,0.329932,-9.60936,9.86085
-82.6829,0.898918,0.8402,3,7,0,84.2357,0.335,-9.62269,9.73218
-83.3547,0.898144,0.8402,2,3,0,83.7711,0.356411,-9.94612,9.54317
-84.4235,0.861984,0.8402,2,3,0,85.2872,0.19867,-9.25961,9.68366
-83.9177,0.947675,0.8402,3,7,0,86.4812,0.236755,-9.2326,9.65774
-86.6457,0.750797,0.8402,2,3,0,88.2523,0.167009,-9.45722,9.28138
-84.8735,1,0.8402,2,3,0,88.2594,0.234059,-9.51333,10.0262
-86.4796,0.87817,0.8402,3,7,0,87.5602,0.152488,-9.43915,9.95603
-91.7707,0.713449,0.8402,2,3,0,92.7767,0.168671,-9.03559,10.2355
-83.9644,0.959005,0.8402,2,7,0,92.2563,0.268817,-9.59547,9.97823
-82.4927,1,0.8402,2,7,0,83.8626,0.269234,-9.58137,9.60065
-84.1216,0.735799,0.8402,2,3,0,84.9623,0.21476,-9.31325,9.79977
