# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = radar_model
# start_datetime = 2023-01-12 15:29:38 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2915264921 (Default)
# output
#   file = examples\radar\radarvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,bi1,unif.1,unif.2,unif.3,unif.4,unif.5,x1,x2,a1,a2,b1,b2,c1,c2,d1,d2,e1,e2,f1,f2,g1,g2,h1,h2,a,b,c,d,e,f,g,h
0,-26.2606,-11.344,0.459978,0.508761,0.419702,0.0938787,0.151253,0.426057,2.61855,2.95686,-4.60389,2.50752,-0.792088,0.944576,-0.457455,2.04196,-3.09242,3.14877,-4.84916,4.1954,-0.880699,0.810097,-3.50109,0.177689,-3.99537,1.58359,-2.09637,0.152488,1.58451,0.0563536,-0.653768,-0.0706019,-3.3234,-2.41178
0,-26.1407,-8.99598,0.0818272,0.2007,0.685741,0.740106,0.934549,0.781886,2.99816,5.74784,-0.410343,4.12643,-0.723441,0.905212,-0.30836,2.70424,-1.87361,4.52599,-1.46941,4.11736,-0.529318,0.630952,-3.86443,0.987133,-1.76129,3.00548,3.71608,0.18177,2.39588,2.65238,2.64795,0.101633,-2.87729,1.24419
0,-25.812,-11.1985,0.126431,0.258761,0.0526394,0.420326,0.052502,0.22442,3.55554,1.84155,-1.68959,0.54621,-0.718159,0.142912,-1.40421,1.61307,-1.99729,3.65105,-3.80736,0.172461,-0.746825,0.542413,-1.34811,4.23824,-0.405755,0.448176,-1.14338,-0.575247,0.208862,1.65376,-3.6349,-0.204412,2.89013,0.0424214
0,-29.6331,-11.6041,0.343,0.773521,0.630358,0.702599,0.278574,0.614008,6.01973,2.67479,-3.52179,2.9196,-0.587059,0.321011,-4.78157,1.35826,-4.61653,3.65272,-0.178483,1.86121,-0.607923,0.0491293,-0.340781,3.62281,-2.43539,4.91463,-0.602198,-0.266049,-3.42331,-0.963809,1.68272,-0.558794,3.28203,2.47925
0,-29.6328,-9.6702,0.578391,0.133458,0.707409,0.612855,0.805471,0.614702,2.84373,8.35088,-1.4954,0.589059,-0.0902932,0.0897821,-4.11817,1.56106,-1.78871,3.93941,-1.1907,2.13987,-0.159724,0.250777,-1.19468,3.08192,-4.35889,4.13072,-0.906338,-0.000511181,-2.55711,2.1507,0.949166,0.0910527,1.88724,-0.228169
0,-29.457,-11.7936,0.43021,0.392357,0.703735,0.312913,0.73578,0.150184,5.02766,0.116495,-3.61312,1.74589,-0.8592,0.0855849,-1.38951,1.34918,-2.53238,2.31546,-0.500819,4.15509,-0.306556,0.856091,-3.80044,3.55835,-1.63802,0.0383029,-1.86722,-0.773615,-0.0403283,-0.216918,3.65427,0.549535,-0.242094,-1.59972
0,-32.8537,-16.2163,0.821399,0.46182,0.913164,0.0707218,0.967043,0.24964,2.58717,3.71701,-4.09835,4.61684,-0.945843,0.345657,-3.12385,3.99622,-1.06127,0.0257888,-3.49635,4.92604,-0.155401,0.28406,-2.97476,3.20856,-1.91666,0.684802,0.518491,-0.600186,0.872363,-1.03548,1.42969,0.128659,0.233792,-1.23185
0,-25.6888,-11.4066,0.590859,0.602571,0.134696,0.311169,0.825221,0.979345,4.29213,2.37302,-4.48733,2.49402,-0.899172,0.114354,-4.04759,2.62794,-4.06966,0.749745,-1.31286,0.61423,-0.39957,0.36627,-2.5365,1.65901,-4.06694,4.8889,-1.99331,-0.784818,-1.41965,-3.31992,-0.698628,-0.0333004,-0.877491,0.821959
0,-26.8937,-12.252,0.0484413,0.428119,0.702532,0.252085,0.922716,0.959369,3.47235,4.99897,-4.93869,2.38236,-0.168479,0.361113,-4.24215,1.78095,-1.90002,1.62916,-3.91014,1.87599,-0.398018,0.281849,-2.56335,4.1966,-4.83577,3.19124,-2.55634,0.192634,-2.46121,-0.270853,-2.03415,-0.116169,1.63325,-1.64453
0,-39.4731,-19.3523,0.0538713,0.796143,0.0465553,0.0459653,0.625489,0.969627,1.99744,7.1514,-3.22483,0.915151,-0.311408,0.318228,-0.800411,0.4543,-4.38709,0.276878,-2.29441,4.01462,-0.323832,0.869421,-0.572789,0.0843309,-0.257321,3.5289,-2.30968,0.00681976,-0.346111,-4.11021,1.72021,0.54559,-0.488458,3.27157
0,-32.1227,-11.5429,0.733809,0.663761,0.599705,0.966281,0.78049,0.559539,7.42128,2.51823,-2.48,2.48198,-0.342034,0.657032,-2.31696,0.137129,-3.72148,0.810401,-3.9047,4.58192,-0.0874292,0.76352,-3.99114,0.972848,-4.65588,0.879433,0.00198122,0.314998,-2.17983,-2.91107,0.677213,0.676091,-3.01829,-3.77645
0,-24.6587,-9.97214,0.0512057,0.845472,0.404993,0.324623,0.278625,0.481397,3.01192,1.87758,-0.644268,0.407293,-0.617883,0.780231,-2.51639,3.51442,-0.543669,1.34943,-2.22538,3.53144,-0.254979,0.897214,-3.36272,4.14407,-0.197686,0.646492,-0.236975,0.162348,0.998028,0.805756,1.30606,0.642235,0.781356,0.448806
0,-29.1512,-11.8012,0.0551471,0.39875,0.923134,0.712426,0.82526,0.314723,2.70654,5.19087,-4.65839,3.37367,-0.840107,0.253622,-1.29638,0.677504,-3.66686,4.43008,-0.837876,0.358867,-0.0223224,0.284229,-4.53387,2.34233,-1.26256,1.26968,-1.28472,-0.586485,-0.618878,0.763218,-0.479009,0.261906,-2.19154,0.00711586
0,-30.1843,-13.7455,0.64576,0.91566,0.941341,0.852168,0.0714813,0.868618,5.93466,5.48612,-2.69796,2.86555,-0.94837,0.770681,-2.9521,3.97705,-4.40971,4.56106,-0.295319,0.512867,-0.959358,0.170409,-0.254386,2.74591,-3.83088,3.7574,0.167595,-0.177689,1.02495,0.151348,0.217548,-0.78895,2.49152,-0.0734744
0,-30.7461,-15.1337,0.479557,0.202098,0.33794,0.0195422,0.107075,0.280384,3.98808,3.80066,-0.13763,3.85825,-0.762027,0.990771,-2.72002,1.60512,-2.45969,0.0934381,-4.50354,3.62668,-0.506641,0.207589,-3.65233,3.98011,-0.629739,0.320349,3.72062,0.228744,-1.1149,-2.36625,-0.87685,-0.299052,0.327774,-0.30939
0,-22.9841,-8.86463,0.0759933,0.399911,0.205338,0.404274,0.791586,0.49965,3.83927,1.12764,-4.54561,2.37537,-0.961039,0.617887,-1.19977,3.99824,-0.845263,0.367385,-3.97054,1.69476,-0.627356,0.331959,-3.70697,2.7287,-1.12605,2.68324,-2.17024,-0.343152,2.79847,-0.477878,-2.27578,-0.295396,-0.978268,1.55718
0,-28.0757,-11.8961,0.143724,0.817548,0.650957,0.571058,0.711326,0.732666,4.20167,4.15881,-4.71533,0.134422,-0.116132,0.670589,-3.72238,0.342038,-0.557362,2.00542,-1.95278,4.74145,-0.0695279,0.714536,-1.83419,2.98848,-0.26578,0.475363,-4.5809,0.554457,-3.38034,1.44805,2.78867,0.645008,1.15429,0.209583
0,-29.8422,-15.0442,0.813141,0.270575,0.338042,0.26003,0.301518,0.404951,4.82117,5.91459,-0.704257,1.64688,-0.791158,0.0178862,-4.90992,2.18381,-4.76866,0.248594,-0.881961,2.43124,-0.985623,0.247849,-4.57136,4.24337,-3.93716,4.03245,0.942621,-0.773272,-2.72611,-4.52007,1.54928,-0.737774,-0.327992,0.0952899
0,-31.7315,-13.0319,0.212251,0.359228,0.411404,0.861981,0.139785,0.53658,2.62602,6.03452,-4.09956,2.4808,-0.976143,0.685169,-4.78357,0.831358,-0.12915,0.438031,-2.04502,4.58805,-0.753691,0.0969206,-0.350353,1.50515,-0.966244,1.22686,-1.61876,-0.290974,-3.95221,0.308881,2.54302,-0.656771,1.15479,0.260621
0,-29.9047,-12.2192,0.814163,0.66196,0.120864,0.502016,0.389903,0.114092,4.34758,6.45671,-4.3928,4.29985,-0.700164,0.461241,-0.380688,4.76861,-4.9141,1.10553,-4.5206,4.58911,-0.884087,0.169412,-2.6957,4.16616,-1.92688,1.20884,-0.0929524,-0.238923,4.38792,-3.80857,0.0685195,-0.714675,1.47046,-0.718044
0,-26.7471,-12.2816,0.135829,0.269968,0.473349,0.16507,0.411988,0.162813,4.524,7.10097,-2.84703,2.03411,-0.777,0.281239,-2.74179,4.06123,-4.941,3.99169,-1.65393,0.457217,-0.644997,0.959363,-2.02229,4.15137,-0.0976102,2.16432,-0.812922,-0.495761,1.31944,-0.949307,-1.19671,0.314366,2.12909,2.06671
0,-27.6898,-12.7515,0.557279,0.553313,0.604263,0.085065,0.674844,0.289284,5.44841,6.81922,-1.04244,3.56419,-0.814287,0.873789,-0.337419,3.39823,-1.10666,3.41301,-2.04073,0.0398381,-0.96583,0.0924853,-1.81363,0.806198,-0.353633,1.41145,2.52176,0.0595025,3.06081,2.30635,-2.00089,-0.873345,-1.00743,1.05782
0,-26.286,-10.7243,0.698545,0.374757,0.117072,0.042783,0.306298,0.362521,5.99469,6.37083,-0.32881,0.344428,-0.0815851,0.078272,-2.89706,2.90428,-0.870716,2.7118,-3.65975,0.297485,-0.563561,0.195549,-4.12166,4.17224,-2.19005,2.30234,0.0156177,-0.00331314,0.00721589,1.84108,-3.36227,-0.368012,0.0505793,0.11229
0,-25.2106,-10.9737,0.230688,0.585357,0.224647,0.181235,0.427497,0.0912809,4.80946,6.71635,-3.87624,0.544121,-0.981453,0.161599,-4.34429,3.30782,-0.802868,2.24424,-1.18959,0.951957,-0.507274,0.191592,-2.95668,1.52409,-0.248639,4.4054,-3.33212,-0.819854,-1.03647,1.44137,-0.237635,-0.315682,-1.43259,4.15676
0,-24.443,-9.19684,0.957308,0.469554,0.642967,0.793903,0.058781,0.686695,2.90388,5.24539,-4.8343,4.5017,-0.11244,0.251555,-2.40544,1.10475,-1.2695,4.12008,-4.09686,2.87179,-0.207599,0.438985,-3.41987,1.99861,-3.83341,3.19549,-0.332602,0.139115,-1.30069,2.85058,-1.22506,0.231386,-1.42126,-0.637919
0,-24.1377,-9.98398,0.832444,0.135994,0.976379,0.411082,0.306464,0.863827,1.71199,3.55805,-4.08354,2.14914,-0.879506,0.575943,-3.89987,2.78825,-4.35675,3.7403,-1.91022,0.419721,-0.879201,0.41831,-3.66055,2.21195,-0.658453,1.52257,-1.9344,-0.303564,-1.11162,-0.616452,-1.4905,-0.460891,-1.4486,0.86412
0,-29.7187,-16.3276,0.934247,0.925818,0.0926917,0.324707,0.0178655,0.680668,1.24527,1.88523,-0.165959,2.2889,-0.341615,0.106837,-3.15883,2.05741,-4.10148,0.976651,-4.62546,1.66106,-0.831786,0.505194,-2.33488,4.09609,-0.564373,4.72931,2.12294,-0.234778,-1.10143,-3.12483,-2.96439,-0.326592,1.76121,4.16494
0,-27.7534,-14.8901,0.597511,0.988627,0.980493,0.489311,0.775691,0.217635,1.32819,2.9979,-4.51623,0.478333,-0.82561,0.878692,-3.47263,3.42611,-2.65351,4.28091,-3.93383,2.38701,-0.568093,0.802254,-1.67382,1.01418,-2.5462,4.82834,-4.0379,0.0530826,-0.0465207,1.6274,-1.54682,0.234161,-0.65964,2.28213
0,-25.1696,-8.83214,0.199293,0.288726,0.147034,0.673168,0.935492,0.682004,4.39104,4.13334,-2.47699,3.82672,-0.565001,0.349186,-1.96874,0.497343,-2.99368,0.178411,-2.78683,0.102075,-0.456715,0.330161,-3.91609,4.26211,-2.86787,4.47037,1.34974,-0.215814,-1.47139,-2.81527,-2.68476,-0.126554,0.346022,1.60251
0,-21.2653,-8.31576,0.72121,0.750118,0.638717,0.134507,0.986202,0.347606,2.64059,2.4857,-4.06747,2.33949,-0.893467,0.818684,-3.10936,2.55765,-2.0902,2.36692,-0.340261,3.75302,-0.430141,0.351017,-4.04465,3.49177,-1.43506,1.71594,-1.72797,-0.0747833,-0.551712,0.276726,3.41276,-0.0791244,-0.552881,0.280883
0,-26.5169,-10.5264,0.710166,0.48126,0.287326,0.334067,0.298344,0.0469454,4.87737,2.62017,-2.46577,1.185,-0.283287,0.296245,-1.16611,4.90914,-0.421976,1.23472,-2.60981,2.16207,-0.28231,0.110356,-3.81402,4.86628,-2.18868,1.84905,-1.28077,0.0129583,3.74303,0.812745,-0.447744,-0.171954,1.05226,-0.339637
0,-26.2395,-10.4721,0.71526,0.0827543,0.0222539,0.288406,0.488779,0.537085,3.98482,5.60239,-1.01028,4.73263,-0.932783,0.130518,-0.889989,2.68658,-2.83262,1.23232,-2.1196,0.723177,-0.819545,0.107432,-0.572768,1.69847,-1.51234,3.58567,3.72235,-0.802265,1.79659,-1.6003,-1.39642,-0.712114,1.1257,2.07333
0,-28.5307,-15.2092,0.959245,0.587125,0.63468,0.617339,0.976752,0.296272,1.25022,2.29054,-4.75688,0.657458,-0.646465,0.703956,-3.46283,1.97518,-0.240124,0.697436,-0.848304,4.86918,-0.823659,0.104518,-3.10101,3.86947,-1.28759,4.12623,-4.09942,0.0574912,-1.48766,0.457311,4.02087,-0.719141,0.768462,2.83864
0,-31.065,-13.7157,0.447227,0.468799,0.0490424,0.615534,0.028285,0.0834973,2.34654,3.81574,-3.6715,4.62324,-0.583306,0.790903,-4.55162,3.22329,-4.64539,0.248667,-3.85398,4.31317,-0.607079,0.967062,-2.47865,3.6486,-1.20108,4.62875,0.951745,0.207598,-1.32833,-4.39672,0.459197,0.359983,1.16994,3.42768
0,-31.5424,-15.3678,0.87155,0.952441,0.21448,0.974697,0.117447,0.948718,3.53411,3.20396,-3.56046,1.0721,-0.111038,0.0313655,-3.69024,3.72291,-0.281484,4.72717,-3.60653,0.942995,-0.0731354,0.630512,-1.59167,4.43254,-2.74141,3.95757,-2.48836,-0.0796722,0.032674,4.44568,-2.66353,0.557377,2.84087,1.21616
0,-27.6232,-11.6278,0.630881,0.903716,0.687572,0.367693,0.481431,0.293113,2.6959,5.70826,-4.81654,1.31427,-0.981541,0.064672,-1.37098,0.208877,-3.18831,3.78234,-2.21248,0.595185,-0.122738,0.788081,-2.65885,0.626542,-2.73163,3.17318,-3.50226,-0.916869,-1.1621,0.594031,-1.6173,0.665343,-2.03231,0.441545
0,-26.1234,-10.2803,0.897649,0.757586,0.696618,0.260635,0.698259,0.641785,5.77779,3.03154,-0.337719,3.14725,-0.0699851,0.630435,-1.88127,1.34976,-1.86503,1.78118,-0.265243,1.65762,-0.980108,0.248729,-1.40076,0.869451,-0.45139,0.80478,2.80953,0.56045,-0.531511,-0.0838516,1.39238,-0.731379,-0.531313,0.35339
0,-31.0196,-13.4611,0.768204,0.076265,0.0855302,0.113668,0.0781921,0.957753,3.61848,6.2665,-4.88593,1.75581,-0.291306,0.948026,-3.126,3.45331,-0.341107,1.13607,-1.49163,0.409233,-0.830465,0.607638,-0.856202,3.89297,-2.8671,3.90207,-3.13012,0.65672,0.327306,0.79496,-1.08239,-0.222827,3.03677,1.03497
0,-26.7196,-11.1173,0.622567,0.540495,0.113286,0.0714693,0.121923,0.558363,3.44195,3.45697,-3.02231,0.277569,-0.957954,0.506075,-4.49755,1.79158,-2.34271,0.593657,-0.604875,0.355035,-0.0645374,0.361577,-1.36435,4.4752,-3.48411,3.39583,-2.74474,-0.451879,-2.70597,-1.74906,-0.24984,0.297039,3.11086,-0.0882843
0,-29.3426,-13.4922,0.431906,0.876315,0.887515,0.227978,0.391968,0.570711,3.28828,0.598431,-2.81762,0.714522,-0.942644,0.785206,-0.74838,3.63372,-2.17145,0.129341,-3.15835,0.0558414,-0.419217,0.555791,-0.347791,1.0696,-1.27486,3.6872,-2.1031,-0.157438,2.88534,-2.04211,-3.10251,0.136574,0.721809,2.41234
0,-26.3559,-9.41533,0.154799,0.535834,0.814848,0.358431,0.891799,0.0433369,6.02062,2.05777,-3.29964,0.752117,-0.746364,0.66004,-1.61121,3.18671,-4.09708,3.92734,-4.2707,0.3401,-0.463191,0.607423,-4.3358,4.36693,-2.43499,4.12618,-2.54753,-0.0863245,1.57551,-0.169742,-3.9306,0.144233,0.031131,1.69119
0,-31.3233,-19.6115,0.226763,0.287195,0.0375922,0.0573549,0.291611,0.770162,4.08851,2.14224,-1.22167,1.75027,-0.00924778,0.975603,-1.70971,1.15287,-4.11707,4.56806,-1.40408,1.89107,-0.808933,0.346086,-3.73856,0.0135122,-3.20875,2.39912,0.528605,0.966356,-0.556837,0.450991,0.486984,-0.462847,-3.72504,-0.809622
0,-23.8688,-8.64864,0.889118,0.454369,0.0460575,0.145673,0.533178,0.38414,5.01622,4.62427,-0.366262,0.584368,-0.205559,0.671766,-4.05376,1.81821,-2.72121,0.863058,-2.72732,3.104,-0.774867,0.362159,-4.33722,4.60148,-4.46754,1.41319,0.218106,0.466207,-2.23555,-1.85815,0.376675,-0.412708,0.264261,-3.05435
0,-32.5047,-15.963,0.844182,0.899947,0.926698,0.982677,0.857791,0.184492,3.4764,2.13745,-3.25672,3.30515,-0.108369,0.40279,-3.45423,0.136041,-4.15172,4.02721,-0.787097,3.72664,-0.101993,0.761428,-0.0700041,4.10616,-4.44954,2.70408,0.0484386,0.294421,-3.31819,-0.124514,2.93954,0.659435,4.03616,-1.74546
0,-25.5623,-10.6237,0.908221,0.416395,0.690796,0.0850274,0.967365,0.904795,4.42119,2.54194,-0.580324,4.65372,-0.654773,0.152797,-4.51526,3.96906,-1.16485,1.27026,-3.50821,0.513829,-0.374668,0.839195,-2.92799,1.72523,-1.62205,2.95289,4.0734,-0.501976,-0.546202,0.105415,-2.99439,0.464527,-1.20275,1.33083
0,-27.5543,-10.6118,0.770623,0.854841,0.281748,0.115656,0.0139092,0.079413,2.54807,5.16287,-4.77224,2.18688,-0.521328,0.292173,-1.93088,0.998427,-0.768383,3.68795,-4.32335,2.24521,-0.728844,0.929439,-0.783822,2.14225,-1.94877,2.06356,-2.58536,-0.229155,-0.93245,2.91957,-2.07815,0.200595,1.35843,0.114789
0,-27.1338,-9.41035,0.751226,0.608709,0.0484764,0.314113,0.898852,0.294907,2.74745,4.85214,-4.04854,1.07736,-0.89812,0.485849,-2.56996,3.96309,-4.37262,2.71825,-1.02931,4.58651,-0.0799225,0.167623,-1.74613,3.21372,-4.66802,4.01417,-2.97118,-0.412272,1.39313,-1.65437,3.5572,0.0877006,1.46759,-0.65385
0,-24.0278,-8.99329,0.457657,0.669208,0.414278,0.48773,0.683837,0.614326,1.77581,4.29988,-2.77102,4.87945,-0.310038,0.711515,-2.17091,2.13893,-1.73446,1.02269,-0.141593,3.51347,-0.466485,0.320632,-4.77542,3.46727,-4.08202,3.99536,2.10843,0.401477,-0.0319843,-0.711764,3.37188,-0.145853,-1.30815,-0.0866648
0,-25.4979,-10.5806,0.891602,0.320835,0.727702,0.600879,0.821965,0.262321,3.77757,3.02621,-1.33715,3.54055,-0.984013,0.796521,-4.34628,3.63783,-0.802734,1.80601,-0.312927,2.62727,-0.467552,0.421148,-2.56678,2.3632,-4.80878,0.28079,2.2034,-0.187492,-0.708452,1.00327,2.31434,-0.0464041,-0.203583,-4.52798
0,-27.6237,-10.441,0.197354,0.897142,0.162086,0.335486,0.104279,0.916698,4.12082,5.21039,-1.37389,4.70812,-0.277983,0.330475,-1.44697,4.21127,-0.269993,2.85612,-2.43357,3.01709,-0.153942,0.123681,-0.737947,1.68412,-4.03465,4.78099,3.33424,0.0524916,2.7643,2.58613,0.58352,-0.030261,0.946175,0.746343
0,-22.7918,-8.44978,0.347339,0.835669,0.766106,0.510242,0.756449,0.600105,4.05155,1.61143,-0.233483,0.289544,-0.194749,0.136539,-2.20389,0.809392,-2.76558,3.41656,-4.16031,1.34752,-0.462274,0.890913,-3.52016,0.806559,-3.23792,3.4261,0.0560614,-0.0582107,-1.3945,0.650982,-2.81279,0.428639,-2.7136,0.188188
0,-25.315,-9.70055,0.896494,0.441407,0.800854,0.203345,0.746811,0.89511,5.0483,5.24524,-0.421399,1.58904,-0.516088,0.0485642,-1.3148,3.71636,-4.77913,4.43516,-4.30433,0.463489,-0.518006,0.789145,-3.4518,4.27302,-2.30448,2.58316,1.16764,-0.467524,2.40156,-0.343972,-3.84084,0.27114,0.821226,0.27868
0,-21.7716,-6.6631,0.642175,0.579414,0.0453233,0.54002,0.854327,0.176067,3.36321,4.00307,-1.53312,2.19516,-0.539622,0.764671,-2.97099,1.42163,-2.28305,3.4265,-0.89749,1.26968,-0.110519,0.942091,-3.45322,2.57726,-3.08821,0.401126,0.662047,0.225049,-1.54936,1.14345,0.372195,0.831572,-0.875962,-2.68709
0,-29.4996,-12.3889,0.0776947,0.0833022,0.609108,0.126712,0.132852,0.958918,3.3336,5.54981,-4.13216,2.30876,-0.802041,0.225107,-3.64291,2.22301,-1.4199,0.794416,-1.05343,4.46682,-0.977569,0.743148,-0.612377,3.82267,-0.306036,3.61319,-1.82339,-0.576934,-1.4199,-0.625481,3.41339,-0.234421,3.21029,3.30716
0,-34.7577,-17.3748,0.103524,0.735478,0.736831,0.485161,0.779762,0.452848,3.80921,6.46212,-0.975107,4.37475,-0.401721,0.634374,-0.269443,4.88813,-4.92807,3.26056,-0.291778,0.516377,-0.125214,0.0108141,-4.27566,4.73443,-2.67105,2.08876,3.39964,0.232653,4.61869,-1.66751,0.2246,-0.1144,0.458778,-0.582289
0,-24.1642,-7.69739,0.129881,0.681181,0.678541,0.214766,0.693634,0.639765,5.31919,2.23141,-2.30121,4.09443,-0.2627,0.492775,-2.24733,1.61952,-2.62742,4.82679,-2.23069,0.880661,-0.614316,0.130979,-1.78654,0.676737,-4.41506,0.425789,1.79322,0.230075,-0.627805,2.19938,-1.35003,-0.483337,-1.1098,-3.98927
0,-28.7632,-14.3652,0.950706,0.676747,0.170554,0.37755,0.189261,0.202289,1.66831,1.12332,-0.968029,1.85099,-0.66708,0.111719,-4.00994,4.60855,-4.65831,0.69216,-2.02752,3.63878,-0.573378,0.131455,-0.292429,0.446642,-0.215321,2.50359,0.882959,-0.555361,0.598603,-3.96615,1.61127,-0.441924,0.154213,2.28827
0,-32.3406,-16.837,0.501138,0.138754,0.948682,0.0076366,0.148662,0.193768,4.4202,1.76634,-3.94171,3.54712,-0.57778,0.266503,-0.0775329,0.796496,-3.39755,2.10894,-3.25106,1.22416,-0.0765917,0.0725981,-4.79874,2.69974,-3.63576,0.418487,-0.394594,-0.311278,0.718964,-1.28861,-2.02691,-0.00399363,-2.099,-3.21727
0,-33.267,-16.2442,0.364842,0.568014,0.10802,0.972548,0.725723,0.309247,5.25864,1.76362,-1.16609,0.564544,-0.0782937,0.00941472,-0.359033,0.469986,-0.290033,2.63118,-4.23214,2.47757,-0.857479,0.36504,-4.69359,1.2646,-0.465809,4.29151,-0.60155,-0.068879,0.110954,2.34114,-1.75456,-0.492439,-3.42899,3.82571
0,-27.3046,-12.4019,0.170507,0.944114,0.617853,0.362029,0.233814,0.878328,3.479,4.06419,-2.75103,1.30366,-0.726694,0.471704,-4.18382,0.421797,-0.290761,1.89399,-1.44979,1.31185,-0.992405,0.653012,-1.65536,0.743458,-0.33214,4.76824,-1.44737,-0.25499,-3.76203,1.60323,-0.13794,-0.339394,-0.911907,4.4361
0,-27.0885,-11.5352,0.293745,0.490626,0.0287364,0.693984,0.228647,0.225724,3.86334,2.30658,-0.970615,4.38874,-0.59382,0.081626,-4.46766,2.53036,-1.44367,0.683717,-0.549786,1.09205,-0.21067,0.841669,-1.99224,0.496009,-0.216532,4.22868,3.41812,-0.512194,-1.9373,-0.75995,0.542267,0.630998,-1.49623,4.01215
0,-29.3496,-12.3798,0.775729,0.885712,0.324043,0.095314,0.914382,0.907529,5.72361,4.3065,-1.62881,2.3141,-0.511587,0.238697,-0.12056,4.39927,-3.0301,2.66289,-4.2902,0.10696,-0.954181,0.239199,-1.71015,3.41435,-2.81636,0.50126,0.685294,-0.27289,4.27871,-0.367207,-4.18324,-0.714982,1.7042,-2.3151
0,-31.1226,-15.3576,0.749471,0.00866104,0.842095,0.574023,0.812707,0.174466,2.57862,4.55057,-3.27021,1.14786,-0.268061,0.332601,-0.617934,1.12862,-0.660712,3.18359,-3.65833,4.59831,-0.271837,0.971567,-0.865424,4.84627,-0.645294,0.313404,-2.12236,0.0645395,0.510689,2.52288,0.93998,0.69973,3.98084,-0.33189
0,-29.4581,-14.0484,0.429875,0.106486,0.80664,0.432499,0.535928,0.384529,5.16489,3.30384,-4.04087,3.17561,-0.83084,0.0189782,-4.57065,3.21141,-4.49023,1.49905,-0.577637,3.2925,-0.992578,0.317297,-1.29951,0.1095,-3.6963,3.966,-0.865265,-0.811862,-1.35924,-2.99118,2.71486,-0.675281,-1.19001,0.269703
0,-35.8313,-18.2211,0.960424,0.953152,0.162713,0.696416,0.956887,0.0707496,5.38507,3.97192,-4.14079,3.64387,-0.588619,0.861884,-1.05561,0.124135,-4.73356,4.93084,-0.38952,4.4515,-0.0981694,0.888607,-4.70655,3.64507,-3.57949,3.02925,-0.496915,0.273266,-0.931474,0.197278,4.06198,0.790437,-1.06148,-0.55024
0,-30.8968,-14.0977,0.959644,0.206219,0.0796571,0.457489,0.781146,0.464715,4.30942,6.25317,-2.44907,3.79061,-0.631054,0.936894,-0.56609,3.09804,-0.710634,0.343773,-1.1213,2.77029,-0.233181,0.616381,-0.722332,4.46878,-0.435754,0.03014,1.34154,0.305841,2.53195,-0.366861,1.64898,0.3832,3.74645,-0.405614
0,-35.7806,-21.0092,0.947691,0.795815,0.70913,0.0642094,0.0388949,0.121413,5.8215,7.47168,-4.82051,0.59457,-0.0980393,0.782759,-4.90277,0.707374,-0.127871,0.257335,-0.121464,3.64687,-0.0678061,0.836748,-2.69392,0.784217,-2.74775,3.21851,-4.22594,0.684719,-4.19539,0.129464,3.52541,0.768942,-1.90971,0.470764
0,-25.0036,-9.60583,0.509654,0.221219,0.840067,0.238609,0.266325,0.890554,3.85074,2.08371,-2.4737,4.10396,-0.483626,0.397903,-2.8561,3.03907,-0.0860734,0.156284,-4.00566,0.654167,-0.26842,0.294715,-4.07117,1.76331,-0.763044,0.972687,1.63026,-0.0857227,0.182974,0.0702106,-3.35149,0.0262954,-2.30786,0.209643
0,-24.5812,-10.1207,0.707665,0.0998142,0.33641,0.496062,0.231756,0.509459,2.46002,1.2116,-1.79218,4.61343,-0.155491,0.458723,-0.630672,4.29984,-4.76033,0.783711,-2.95034,3.08642,-0.303766,0.771406,-1.88304,4.56945,-4.04839,3.57871,2.82125,0.303232,3.66917,-3.97662,0.136079,0.46764,2.6864,-0.46968
0,-25.4815,-11.1624,0.49424,0.591965,0.811892,0.635547,0.93895,0.458356,4.49565,3.21924,-2.09483,2.44387,-0.359696,0.0690072,-0.401088,0.312299,-0.0141409,3.39006,-2.41937,3.65901,-0.93696,0.189323,-2.68483,2.51273,-1.48862,2.89869,0.34904,-0.290689,-0.088789,3.37592,1.23964,-0.747637,-0.172104,1.41008
0,-26.1693,-13.1137,0.230943,0.87445,0.600228,0.391902,0.0149873,0.91211,6.17859,6.30266,-4.71283,1.41747,-0.282881,0.491284,-3.68995,2.89385,-3.53976,4.94862,-3.9427,1.05146,-0.411801,0.730341,-4.14706,2.56559,-4.4759,0.647898,-3.29536,0.208402,-0.796096,1.40886,-2.89123,0.318539,-1.58147,-3.828
