# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-01-12 08:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\clickgraph\clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 2891521876 (Default)
# output
#   file = examples\clickgraph\clickgraphMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
-21.5973,0.970185,0.00273203,10,1023,0,23.3216,0.69386,0.235412,0.430472,0.377373,0.0505133,0.22936,0.652714,0.0970708
-22.7619,0.65109,0.00273203,10,1023,0,24.8325,0.661838,0.215505,0.55232,0.277252,0.0284362,0.218631,0.664934,0.0648325
-22.5154,0.471873,0.00273203,10,1023,0,26.1489,0.68148,0.192702,0.494044,0.322656,0.0344457,0.216356,0.649673,0.0665597
-21.6334,0.681837,0.00273203,10,1023,0,23.3074,0.794665,0.333905,0.561656,0.317001,0.0516888,0.34294,0.6326,0.0750335
-23.2385,0.659026,0.00273203,10,1023,0,27.5806,0.872294,0.279123,0.482601,0.121989,0.0487148,0.128331,0.729631,0.206033
-25.9407,0.977472,0.00273203,10,1023,0,27.8911,0.540548,0.802368,0.319191,0.960053,0.980362,0.813735,0.286158,0.721572
-21.6988,0.887143,0.00273203,10,1023,0,28.7975,0.680328,0.0742348,0.370315,0.404438,0.0530384,0.251454,0.465013,0.360486
-19.5736,0.645834,0.00273203,10,1023,0,24.9053,0.802092,0.191313,0.361518,0.552317,0.193755,0.61234,0.60536,0.69234
-20.686,0.932862,0.00273203,10,1023,0,22.5511,0.216748,0.117362,0.745503,0.73819,0.725959,0.878775,0.605533,0.452083
-26.035,0.652052,0.00273203,10,1023,0,28.3849,0.0343807,0.891011,0.0928895,0.0912021,0.672298,0.224616,0.401359,0.880498
-25.3733,0.913512,0.00273203,10,1023,0,30.4586,0.846594,0.0560748,0.973092,0.651615,0.537637,0.192733,0.422988,0.138449
-23.9629,0.986259,0.00273203,10,1023,0,27.8027,0.541149,0.0869993,0.964198,0.428326,0.575129,0.145604,0.650338,0.09095
-24.4585,0.407446,0.00273203,10,1023,0,29.6343,0.761182,0.0187164,0.863832,0.826852,0.174078,0.592801,0.7085,0.963618
-24.8023,0.616179,0.00273203,10,1023,0,28.4198,0.858615,0.0424075,0.171671,0.567983,0.123991,0.588296,0.669756,0.983995
-19.1475,0.722816,0.00273203,10,1023,0,25.88,0.468142,0.143658,0.518839,0.657411,0.681771,0.595263,0.712262,0.361496
-22.7365,0.99683,0.00273203,10,1023,0,24.2278,0.133368,0.0495232,0.574133,0.718347,0.111578,0.716473,0.677725,0.834047
-25.0336,0.658836,0.00273203,10,1023,0,28.7901,0.0405675,0.16461,0.920746,0.771322,0.814711,0.152052,0.366937,0.274919
-19.9125,1,0.00273203,10,1023,0,28.2124,0.705589,0.741542,0.661552,0.471437,0.253372,0.306443,0.47929,0.938352
-20.9508,0.911028,0.00273203,10,1023,0,22.7466,0.509403,0.0435166,0.648757,0.478974,0.500532,0.684875,0.409624,0.296372
-20.454,0.978701,0.00273203,10,1023,0,24.0114,0.117615,0.630396,0.541159,0.559952,0.257345,0.652438,0.646663,0.819687
-20.5659,1,0.00273203,10,1023,0,22.0895,0.439361,0.193519,0.0941341,0.663969,0.648299,0.759092,0.805049,0.188799
-22.8212,0.659736,0.00273203,10,1023,0,24.8581,0.223109,0.252992,0.0569521,0.911044,0.594753,0.894534,0.80579,0.452717
-18.6137,0.934446,0.00273203,10,1023,0,22.998,0.495649,0.129472,0.351721,0.350289,0.733525,0.639314,0.837222,0.320088
-23.0418,0.259135,0.00273203,10,1023,0,24.4233,0.74766,0.866813,0.889092,0.622248,0.203214,0.26592,0.179498,0.860112
-21.157,0.271219,0.00273203,10,1023,0,25.571,0.689287,0.833715,0.866989,0.713222,0.305517,0.345714,0.17209,0.921676
-22.4904,0.377258,0.00273203,10,1023,0,24.9641,0.731709,0.945842,0.858885,0.616716,0.377114,0.286294,0.27571,0.955389
-21.1424,0.23453,0.00273203,10,1023,0,26.1513,0.566621,0.941356,0.840296,0.64191,0.490685,0.312005,0.244856,0.961071
-21.0731,0.104559,0.00273203,10,1023,0,24.8397,0.599761,0.948345,0.831209,0.607612,0.475757,0.30355,0.247843,0.955029
-23.0676,0.463617,0.00273203,10,1023,0,26.9288,0.80231,0.980984,0.903093,0.816359,0.492174,0.321523,0.25398,0.939506
-23.3264,0.749577,0.00273203,10,1023,0,25.2662,0.655754,0.980287,0.965551,0.753607,0.320438,0.330269,0.224822,0.756833
-23.3663,0.437983,0.00273203,10,1023,0,26.4826,0.657535,0.980571,0.965945,0.756707,0.318088,0.331821,0.224329,0.759989
-26.4814,0.61178,0.00273203,10,1023,0,29.8544,0.586379,0.935205,0.973445,0.818416,0.532124,0.0337719,0.16128,0.461994
-25.4909,0.835427,0.00273203,10,1023,0,31.1107,0.29533,0.86694,0.945013,0.472605,0.149139,0.00182247,0.315956,0.84252
-25.3296,0.589338,0.00273203,10,1023,0,31.1431,0.363478,0.930774,0.950138,0.490546,0.156644,0.00338868,0.337686,0.860199
-25.3163,0.587261,0.00273203,10,1023,0,31.6759,0.35352,0.934847,0.961751,0.462712,0.162783,0.00431616,0.350973,0.853823
-21.4341,0.402423,0.00273203,10,1023,0,30.2004,0.809926,0.0698477,0.712509,0.175059,0.437805,0.868663,0.706674,0.616249
-20.8681,0.859817,0.00273203,10,1023,0,25.2614,0.202665,0.51059,0.0530417,0.138927,0.22687,0.306055,0.747737,0.365128
-21.4507,0.594248,0.00273203,10,1023,0,24.6285,0.620439,0.377922,0.0820721,0.0326488,0.91987,0.633753,0.703325,0.348083
-24.6496,0.619136,0.00273203,10,1023,0,27.7615,0.336825,0.0516451,0.461883,0.0287977,0.603013,0.818209,0.750468,0.0558244
-20.0833,0.767367,0.00273203,10,1023,0,24.7898,0.591529,0.233397,0.423403,0.14442,0.38513,0.661861,0.753821,0.0612961
-21.8214,0.616321,0.00273203,10,1023,0,24.8573,0.467308,0.55019,0.126707,0.0712941,0.0493782,0.38361,0.55006,0.79248
-21.2488,0.620468,0.00273203,10,1023,0,26.6514,0.297241,0.957407,0.268456,0.805645,0.353521,0.677526,0.445699,0.553639
-20.4641,0.930394,0.00273203,10,1023,0,27.0414,0.413998,0.921267,0.519169,0.283268,0.565998,0.842235,0.4437,0.556424
-22.5674,0.955779,0.00273203,10,1023,0,26.0601,0.420347,0.979556,0.727254,0.155655,0.130131,0.443282,0.466761,0.419179
-20.1958,0.970467,0.00273203,10,1023,0,23.7845,0.700888,0.883049,0.817747,0.727126,0.432169,0.177063,0.461013,0.95706
-20.8378,0.801188,0.00273203,10,1023,0,22.2874,0.186195,0.142121,0.078319,0.356949,0.504668,0.816453,0.571012,0.270627
-22.6401,0.662954,0.00273203,10,1023,0,26.5407,0.803978,0.572225,0.307964,0.990955,0.220832,0.238061,0.541394,0.808522
-20.3615,0.980889,0.00273203,10,1023,0,23.4973,0.90371,0.646143,0.447539,0.922547,0.376355,0.521494,0.514621,0.56802
-24.7127,0.888886,0.00273203,10,1023,0,28.8901,0.721264,0.421995,0.167703,0.987061,0.114162,0.267012,0.56858,0.158693
-21.3467,0.533948,0.00273203,10,1023,0,31.1065,0.0529172,0.209696,0.535044,0.338262,0.795832,0.263936,0.419216,0.714359
-20.8734,1,0.00273203,10,1023,0,22.8615,0.865898,0.69409,0.307531,0.655698,0.145354,0.920449,0.589527,0.542278
-21.7154,0.93137,0.00273203,10,1023,0,24.284,0.0624377,0.509539,0.835305,0.283802,0.869719,0.71768,0.684528,0.407199
-24.0069,0.940698,0.00273203,10,1023,0,26.5933,0.0885899,0.541119,0.933753,0.485215,0.354564,0.938026,0.830295,0.780742
-22.2032,0.972525,0.00273203,10,1023,0,26.2,0.814124,0.231805,0.352648,0.49315,0.64279,0.0337438,0.44026,0.128876
-23.9167,0.90752,0.00273203,10,1023,0,25.7466,0.855007,0.115539,0.360833,0.150715,0.407763,0.0119563,0.446495,0.298107
-21.8941,0.980617,0.00273203,10,1023,0,27.7786,0.760774,0.739175,0.471567,0.0746922,0.972207,0.411159,0.517524,0.385207
-21.1247,0.828705,0.00273203,10,1023,0,26.161,0.726002,0.601745,0.344816,0.0609446,0.927309,0.560982,0.485847,0.374899
-21.3232,0.809057,0.00273203,10,1023,0,25.7752,0.645793,0.0650437,0.0910525,0.800268,0.764288,0.417521,0.544506,0.439484
-21.7277,0.706777,0.00273203,10,1023,0,22.4281,0.643333,0.0553902,0.0957924,0.821088,0.733235,0.408008,0.555875,0.300669
-20.595,1,0.00273203,10,1023,0,23.6042,0.844423,0.0961731,0.384009,0.612162,0.823937,0.30796,0.671588,0.580219
-21.4197,0.996483,0.00273203,10,1023,0,24.007,0.524645,0.630385,0.0534904,0.388464,0.0950008,0.358572,0.378805,0.786911
-21.2961,0.558143,0.00273203,10,1023,0,23.6366,0.500669,0.552055,0.0578034,0.227481,0.125444,0.307647,0.406845,0.816098
-19.8759,0.625452,0.00273203,10,1023,0,22.6668,0.720161,0.420134,0.846166,0.592826,0.812247,0.752746,0.65834,0.169165
-20.7541,0.196111,0.00273203,10,1023,0,27.8389,0.875318,0.56956,0.931484,0.489861,0.330106,0.536229,0.68116,0.502165
-20.0522,0.667206,0.00273203,10,1023,0,22.172,0.692905,0.831153,0.848253,0.290694,0.201199,0.516018,0.633135,0.621959
-24.6178,0.789963,0.00273203,10,1023,0,28.1352,0.471742,0.996034,0.640854,0.86247,0.613892,0.777181,0.275863,0.566438
-24.0951,0.822723,0.00273203,10,1023,0,30.7433,0.396119,0.809056,0.831101,0.202421,0.0170913,0.799665,0.279235,0.659828
-20.7497,1,0.00273203,10,1023,0,25.4725,0.669108,0.917628,0.697399,0.905438,0.648469,0.480123,0.238921,0.677924
-22.2128,0.422539,0.00273203,10,1023,0,26.9936,0.275379,0.400318,0.379066,0.206436,0.465392,0.128685,0.212815,0.75246
-21.9909,0.304916,0.00273203,10,1023,0,23.8866,0.159053,0.473742,0.452145,0.243281,0.337416,0.0700139,0.23193,0.841187
-23.895,0.546731,0.00273203,10,1023,0,25.5984,0.125261,0.591739,0.427024,0.0761293,0.351895,0.0411048,0.261978,0.73412
-22.4391,0.813925,0.00273203,10,1023,0,24.9394,0.121843,0.843371,0.652759,0.235018,0.0956006,0.0257618,0.383806,0.715927
-19.5704,0.585149,0.00273203,10,1023,0,25.4117,0.118353,0.368068,0.250221,0.754451,0.608484,0.550268,0.564554,0.486986
-21.8144,0.938813,0.00273203,10,1023,0,23.6036,0.155283,0.0377694,0.399442,0.214861,0.558559,0.364599,0.788031,0.675541
-20.1987,0.76835,0.00273203,10,1023,0,23.7857,0.575192,0.228811,0.659397,0.262451,0.111169,0.612161,0.74028,0.346777
-18.9539,0.963843,0.00273203,10,1023,0,21.6237,0.293284,0.431061,0.646728,0.369465,0.770926,0.700304,0.624588,0.668892
-24.1962,0.999992,0.00273203,10,1023,0,26.1374,0.0687117,0.693689,0.0816559,0.543648,0.711664,0.13297,0.854288,0.804
-27.6426,0.813242,0.00273203,10,1023,0,29.6939,0.0902115,0.410357,0.0160817,0.145672,0.360312,0.0408765,0.841278,0.26966
-22.0561,1,0.00273203,10,1023,0,29.649,0.894118,0.457398,0.786583,0.547907,0.378994,0.983982,0.622437,0.590784
-22.3649,0.699916,0.00273203,10,1023,0,27.3783,0.843361,0.349659,0.653054,0.7027,0.324537,0.991458,0.608555,0.583923
-26.6373,0.925468,0.00273203,10,1023,0,28.578,0.266319,0.834579,0.728945,0.36881,0.867594,0.99969,0.471992,0.561921
-27.1348,0.897908,0.00273203,10,1023,0,30.3327,0.0987167,0.799527,0.473353,0.22851,0.799514,0.999571,0.526081,0.369778
-28.2915,0.878696,0.00273203,10,1023,0,37.0441,0.308178,0.104421,0.0690809,0.968123,0.373716,0.977964,0.509514,0.882828
-23.8568,0.986939,0.00273203,10,1023,0,29.089,0.414322,0.752637,0.0358986,0.318225,0.899611,0.929117,0.641375,0.0952964
-22.2008,0.836406,0.00273203,10,1023,0,28.5264,0.460744,0.181248,0.663142,0.0983288,0.0328472,0.154774,0.549028,0.635262
-26.718,0.983036,0.00273203,10,1023,0,30.183,0.974818,0.0354825,0.51725,0.0477897,0.96832,0.1664,0.586803,0.30657
-26.6089,1,0.00273203,10,1023,0,28.5726,0.983329,0.010961,0.498078,0.156581,0.946536,0.177209,0.585087,0.33393
-25.8887,0.943273,0.00273203,10,1023,0,31.7851,0.984462,0.0701058,0.698256,0.342573,0.986206,0.463962,0.656048,0.744089
-20.9963,1,0.00273203,10,1023,0,29.4602,0.958908,0.243213,0.444936,0.396758,0.849555,0.560953,0.566976,0.730915
-21.795,0.839803,0.00273203,10,1023,0,26.1855,0.969893,0.356345,0.49814,0.069328,0.385955,0.709358,0.612529,0.357129
-25.2666,0.999995,0.00273203,10,1023,0,28.8652,0.964637,0.640713,0.0507777,0.912868,0.632432,0.218501,0.302587,0.632955
-22.106,1,0.00273203,10,1023,0,28.372,0.441304,0.953855,0.332685,0.0371454,0.31057,0.634123,0.702482,0.477584
-23.298,0.879937,0.00273203,10,1023,0,25.7993,0.254859,0.98416,0.113195,0.149627,0.516032,0.589287,0.848873,0.570285
-21.704,0.415473,0.00273203,10,1023,0,27.0723,0.819476,0.894015,0.540159,0.280882,0.615069,0.627289,0.743135,0.263559
-22.2383,0.824662,0.00273203,10,1023,0,25.3996,0.875199,0.854223,0.0636641,0.879867,0.691638,0.56199,0.677619,0.722018
-20.5758,0.968839,0.00273203,10,1023,0,25.291,0.487728,0.199241,0.829851,0.523359,0.792161,0.674458,0.373933,0.371444
-20.9334,0.994671,0.00273203,10,1023,0,23.1238,0.566676,0.0924384,0.328626,0.773739,0.62192,0.905107,0.468614,0.491898
-20.2526,0.761229,0.00273203,10,1023,0,24.5639,0.65867,0.173464,0.0956169,0.540966,0.76945,0.878744,0.68686,0.529065
-21.7292,0.592239,0.00273203,10,1023,0,24.8252,0.694702,0.234771,0.0639994,0.242954,0.729004,0.961707,0.745637,0.522944
-22.0262,0.422207,0.00273203,10,1023,0,27.0965,0.414801,0.050301,0.220651,0.226241,0.49617,0.966837,0.761105,0.558149
-22.0839,0.768473,0.00273203,10,1023,0,23.2882,0.421318,0.0278309,0.176286,0.247945,0.537168,0.969307,0.728716,0.387144
-22.058,0.57582,0.00273203,10,1023,0,23.3216,0.419226,0.0259658,0.303467,0.170118,0.456494,0.972377,0.715033,0.343413
-24.8144,0.46889,0.00273203,10,1023,0,26.1445,0.45951,0.00978523,0.574702,0.0608736,0.565682,0.972969,0.680872,0.226696
-24.8123,0.506391,0.00273203,10,1023,0,27.9156,0.491226,0.00504225,0.574719,0.0825327,0.759993,0.962882,0.692237,0.390936
-21.7938,0.754915,0.00273203,10,1023,0,30.4163,0.628561,0.899263,0.398418,0.614602,0.891991,0.0996016,0.724373,0.274344
-21.4281,0.523682,0.00273203,10,1023,0,25.7852,0.548641,0.887592,0.381309,0.491263,0.0641859,0.143557,0.57146,0.882936
-20.2626,1,0.00273203,10,1023,0,24.1379,0.580564,0.913435,0.20607,0.66769,0.493961,0.115208,0.41706,0.774084
-23.1551,0.748941,0.00273203,10,1023,0,25.3821,0.106363,0.775945,0.819033,0.614126,0.0300569,0.100337,0.666112,0.885427
-22.3261,0.672618,0.00273203,10,1023,0,24.5886,0.259354,0.84872,0.746103,0.812902,0.0779645,0.0873842,0.68673,0.873476
-22.1173,0.460592,0.00273203,10,1023,0,26.9928,0.193901,0.576721,0.934704,0.758855,0.12278,0.187156,0.706134,0.901109
-22.7821,0.444857,0.00273203,10,1023,0,27.3877,0.71284,0.511987,0.977009,0.137359,0.453004,0.0776755,0.668566,0.683791
-22.3451,0.854672,0.00273203,10,1023,0,26.3527,0.91254,0.591729,0.693355,0.837473,0.469382,0.106602,0.398425,0.137872
-24.3721,0.371635,0.00273203,10,1023,0,28.4267,0.891837,0.568609,0.928484,0.935945,0.450509,0.136085,0.402912,0.250479
-23.8736,0.722081,0.00273203,10,1023,0,27.3843,0.907229,0.556661,0.939444,0.978188,0.290899,0.221398,0.334262,0.60547
-23.938,0.397986,0.00273203,10,1023,0,27.1331,0.911526,0.567126,0.899732,0.951069,0.0694172,0.275213,0.375199,0.746962
-21.7202,0.750473,0.00273203,10,1023,0,27.8311,0.8088,0.157653,0.126469,0.508374,0.357767,0.0418542,0.586541,0.427474
-23.6994,0.872564,0.00273203,10,1023,0,27.1554,0.478831,0.703046,0.49168,0.0031604,0.558827,0.127302,0.64493,0.75724
-26.1761,0.993591,0.00273203,10,1023,0,27.624,0.543593,0.713387,0.546792,0.00118488,0.689648,0.0604335,0.768949,0.494937
-24.0066,0.999999,0.00273203,10,1023,0,31.9889,0.906417,0.0266679,0.126215,0.145748,0.688816,0.935055,0.694707,0.425234
-24.0218,0.870844,0.00273203,10,1023,0,29.6349,0.913577,0.0376124,0.176218,0.140518,0.780006,0.954476,0.681038,0.249766
-24.7377,0.738997,0.00273203,10,1023,0,28.5852,0.919191,0.0559344,0.423918,0.297509,0.711374,0.993916,0.710764,0.543569
-22.2644,0.999997,0.00273203,10,1023,0,27.4182,0.82995,0.282765,0.664785,0.322917,0.64792,0.929116,0.707165,0.865226
-20.2495,0.523024,0.00273203,10,1023,0,25.498,0.666326,0.332692,0.656513,0.359529,0.837734,0.906512,0.591504,0.632008
-19.2839,0.609859,0.00273203,10,1023,0,21.9902,0.408448,0.363184,0.171917,0.300959,0.89625,0.551213,0.642088,0.0649651
-20.1893,0.200952,0.00273203,10,1023,0,24.5807,0.485198,0.124698,0.171259,0.291596,0.907429,0.51091,0.675365,0.0549283
-19.8603,0.478443,0.00273203,10,1023,0,24.5143,0.407905,0.0508882,0.179213,0.138434,0.6651,0.486128,0.635512,0.202141
-21.1627,0.382438,0.00273203,10,1023,0,25.5474,0.616022,0.186868,0.309186,0.119198,0.244535,0.407808,0.794375,0.424049
-21.135,0.868213,0.00273203,10,1023,0,22.8278,0.625153,0.20275,0.323136,0.112474,0.250476,0.399862,0.792309,0.376509
-21.9017,0.577774,0.00273203,10,1023,0,25.1249,0.796227,0.736299,0.0687239,0.336429,0.769972,0.706947,0.633865,0.92558
-21.4394,0.319955,0.00273203,10,1023,0,23.1094,0.765548,0.768411,0.0463186,0.386486,0.763006,0.721806,0.628968,0.880934
-24.2501,0.663541,0.00273203,9,511,0,24.726,0.90427,0.781395,0.0281877,0.231392,0.896812,0.575531,0.58949,0.932905
-19.4637,0.949699,0.00273203,10,1023,0,25.6668,0.608387,0.527526,0.66521,0.565774,0.205441,0.461428,0.736517,0.787059
-20.2127,0.890362,0.00273203,9,1023,0,22.9973,0.786942,0.524933,0.679237,0.214155,0.617509,0.479572,0.578638,0.931379
-27.1976,0.555313,0.00273203,10,1023,0,28.5865,0.469709,0.818393,0.133725,0.178998,0.075885,0.589115,0.574502,0.988814
-20.3588,0.756003,0.00273203,10,1023,0,26.8187,0.770016,0.219407,0.373436,0.598953,0.158821,0.423367,0.43367,0.809699
-19.6687,0.310253,0.00273203,9,1023,0,29.1778,0.572832,0.537244,0.397139,0.442115,0.130565,0.633743,0.456369,0.105178
-25.2686,0.65799,0.00273203,10,1023,0,26.987,0.902192,0.197859,0.795682,0.336371,0.0370842,0.276976,0.313551,0.930904
-21.5014,1,0.00273203,10,1023,0,27.5071,0.0968916,0.700139,0.108933,0.719467,0.317997,0.472087,0.32766,0.446494
-23.1357,0.849468,0.00273203,10,1023,0,28.6559,0.163733,0.21414,0.502196,0.223397,0.01047,0.596392,0.39613,0.857501
-21.8231,0.55325,0.00273203,10,1023,0,26.2496,0.0603111,0.698953,0.522899,0.209497,0.0333694,0.549502,0.474088,0.679539
-24.1308,0.999993,0.00273203,9,511,0,24.7529,0.0638213,0.611187,0.617873,0.214183,0.0204698,0.463533,0.477717,0.937255
-21.9871,0.706075,0.00273203,10,1023,0,27.4028,0.331833,0.483836,0.58052,0.0541316,0.0631285,0.590722,0.409614,0.373299
-22.433,0.758873,0.00273203,10,1023,0,28.7827,0.206428,0.400281,0.281768,0.916438,0.282374,0.297194,0.849623,0.779496
-26.633,0.94088,0.00273203,10,1023,0,30.3144,0.509988,0.36016,0.391467,0.988656,0.637537,0.998996,0.752781,0.262746
-25.528,0.630003,0.00273203,10,1023,0,28.9498,0.538579,0.051887,0.52586,0.937485,0.769658,0.995975,0.707194,0.625556
-30.3851,0.822462,0.00273203,10,1023,0,35.9841,0.489315,0.0316625,0.0293326,0.132555,0.85568,0.999887,0.707692,0.419812
-26.0637,0.557732,0.00273203,10,1023,0,34.6844,0.970751,0.79572,0.720706,0.482433,0.111675,0.996398,0.683553,0.103207
-24.1764,0.704102,0.00273203,10,1023,0,32.1453,0.97933,0.208599,0.596307,0.748532,0.67397,0.968214,0.718275,0.771032
-23.6643,0.828603,0.00273203,10,1023,0,29.0735,0.961657,0.112481,0.538498,0.554838,0.420955,0.959668,0.724215,0.818398
-23.9662,0.871417,0.00273203,10,1023,0,27.5314,0.916417,0.0931802,0.629041,0.106426,0.749565,0.849113,0.790398,0.824046
-22.417,0.520412,0.00273203,10,1023,0,27.4094,0.824619,0.241578,0.730857,0.14358,0.893634,0.961542,0.740785,0.60058
-22.9502,0.553566,0.00273203,10,1023,0,26.3591,0.803302,0.254378,0.684063,0.107363,0.193599,0.98651,0.621723,0.541779
-21.9596,0.848046,0.00273203,10,1023,0,27.6974,0.656827,0.42936,0.53258,0.314626,0.538638,0.98764,0.811642,0.552702
-21.8658,0.842742,0.00273203,10,1023,0,26.2439,0.074236,0.842204,0.90193,0.14762,0.372646,0.430534,0.667593,0.482163
-21.2958,0.974755,0.00273203,10,1023,0,22.7004,0.886595,0.243622,0.0919469,0.894629,0.611856,0.57692,0.482246,0.589074
-19.8964,0.677477,0.00273203,10,1023,0,27.616,0.615423,0.835016,0.472549,0.475371,0.90106,0.808894,0.763373,0.304811
-18.8875,0.449898,0.00273203,10,1023,0,21.5361,0.633644,0.753352,0.348079,0.512138,0.797063,0.677293,0.794605,0.340322
-19.8962,0.284857,0.00273203,10,1023,0,21.7637,0.549514,0.686215,0.276337,0.303154,0.869573,0.68417,0.84013,0.534206
-20.8476,0.595401,0.00273203,10,1023,0,23.9781,0.264584,0.687994,0.630394,0.279944,0.241522,0.540772,0.690346,0.317614
-21.0469,0.971723,0.00273203,10,1023,0,22.2491,0.736884,0.306602,0.282552,0.64684,0.632805,0.109778,0.552333,0.936805
-20.5511,0.435418,0.00273203,10,1023,0,24.6196,0.861688,0.532698,0.479138,0.594774,0.549911,0.121988,0.533633,0.897039
-20.1383,0.996249,0.00273203,10,1023,0,22.9126,0.343655,0.313749,0.805788,0.0949053,0.212672,0.610948,0.623087,0.590274
-21.9133,0.740382,0.00273203,10,1023,0,24.0049,0.757151,0.879903,0.840032,0.0691531,0.512514,0.155416,0.659367,0.652643
-19.7064,0.997803,0.00273203,10,1023,0,23.3136,0.661024,0.619272,0.114031,0.842282,0.64224,0.618711,0.584317,0.715699
-21.0446,0.812869,0.00273203,10,1023,0,23.1482,0.301511,0.0833549,0.717241,0.444183,0.312827,0.86828,0.605333,0.263841
-19.8748,0.85448,0.00273203,10,1023,0,26.7422,0.527029,0.175302,0.802661,0.471062,0.205002,0.669102,0.611535,0.266539
-19.1895,0.731918,0.00273203,10,1023,0,23.4105,0.774683,0.553449,0.81974,0.623549,0.533901,0.775178,0.574554,0.438239
-19.4649,0.909113,0.00273203,10,1023,0,21.582,0.333872,0.567478,0.319794,0.706695,0.259802,0.722672,0.390007,0.714873
-20.1703,0.725718,0.00273203,10,1023,0,22.123,0.744328,0.588775,0.227426,0.509931,0.232019,0.392379,0.367586,0.671752
-17.3526,0.999999,0.00273203,10,1023,0,21.2174,0.594351,0.535312,0.577601,0.447794,0.776268,0.614826,0.743979,0.370847
-18.3788,0.21503,0.00273203,10,1023,0,21.482,0.619476,0.479527,0.486521,0.300735,0.789701,0.488136,0.730403,0.435511
-22.2074,0.719401,0.00273203,10,1023,0,23.0755,0.0823858,0.237834,0.977136,0.512935,0.323881,0.498998,0.698806,0.597785
-19.2068,0.999998,0.00273203,10,1023,0,23.3539,0.670379,0.539946,0.0647985,0.512242,0.683258,0.841153,0.60138,0.235314
-20.9165,0.288131,0.00273203,10,1023,0,22.7981,0.333526,0.329326,0.0821686,0.479272,0.925088,0.47973,0.664782,0.165082
-22.4277,0.516005,0.00273203,10,1023,0,26.4451,0.184481,0.170641,0.244523,0.207806,0.923349,0.64455,0.821257,0.278614
-21.2763,0.717781,0.00273203,10,1023,0,24.145,0.714549,0.125428,0.110308,0.604069,0.610397,0.758433,0.847363,0.311096
-22.7219,0.728946,0.00273203,10,1023,0,27.5194,0.656995,0.258346,0.0246763,0.0943861,0.299036,0.910696,0.601529,0.189735
-19.2137,0.677651,0.00273203,10,1023,0,24.0054,0.725896,0.248825,0.333912,0.201585,0.513316,0.836447,0.649594,0.225046
-20.3949,0.877859,0.00273203,10,1023,0,21.8156,0.558219,0.349711,0.176333,0.287584,0.556855,0.576166,0.739147,0.827025
-20.5396,0.871414,0.00273203,10,1023,0,23.8073,0.640467,0.399511,0.246313,0.729092,0.130286,0.91067,0.587172,0.632224
-21.6134,0.981297,0.00273203,10,1023,0,25.9137,0.692907,0.4193,0.45082,0.74894,0.0778376,0.962869,0.596668,0.619614
-19.9845,0.940182,0.00273203,10,1023,0,23.2524,0.855471,0.362724,0.6438,0.747429,0.399697,0.920314,0.562046,0.358764
-20.1308,0.757307,0.00273203,10,1023,0,22.1854,0.543625,0.642596,0.470407,0.288619,0.570357,0.0431068,0.618493,0.649908
-23.6044,0.999999,0.00273203,10,1023,0,24.6512,0.257294,0.0996556,0.437165,0.292858,0.0894854,0.0554439,0.782313,0.769966
-19.5347,0.984194,0.00273203,10,1023,0,24.8697,0.679658,0.753698,0.818034,0.821402,0.775985,0.514745,0.504602,0.659902
-19.9245,0.810316,0.00273203,10,1023,0,20.6001,0.728464,0.691845,0.858678,0.838929,0.738122,0.575414,0.571103,0.534998
-22.9088,0.688123,0.00273203,10,1023,0,28.2014,0.207552,0.605725,0.63349,0.253785,0.950929,0.755397,0.20874,0.515105
-23.5785,0.215585,0.00273203,10,1023,0,27.4689,0.141756,0.723208,0.764451,0.288007,0.946091,0.687863,0.198099,0.474604
-25.351,0.710919,0.00273203,10,1023,0,33.4732,0.127815,0.821776,0.917915,0.19306,0.947164,0.925026,0.255431,0.586577
